thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,SR_conf,RTrating,interval,interTrial.interval,scale,start_conf,subject,age,gender,handedness,
,,8,Main,43,1.3522802999996202,down,1,270,down,0.2524489795918367,0.55,1.1043200000003708,2.215199162783044,3.0470126970685807,conf,0.5,10,30,M,R,
,,8,Main,44,1.0700472000007721,up,1,90,up,0.333265306122449,0.55,0.6167642999989766,2.954844455163019,2.193758402266157,conf,0.5,10,30,M,R,
,,8,Main,45,1.6723798000002716,down,1,270,down,0.3130612244897959,0.5,0.3693223999998736,3.7044721121185455,2.2083631114710807,conf,0.5,10,30,M,R,
,,9,Main,0,1.2492531999996572,down,1,270,down,0.3130612244897959,0.5,1.0705737999996927,2.879606580655034,3.631484849128857,conf,0.5,10,30,M,R,
,,9,Main,1,0.6842374000007112,up,1,90,up,0.3130612244897959,0.56,0.6524401999995462,3.399241967821129,2.5224279134885585,conf,0.5,10,30,M,R,
,,9,Main,2,0.9596175999995467,down,1,270,down,0.3130612244897959,0.57,0.7606784999989031,4.651824782841028,2.7670297387091223,conf,0.5,10,30,M,R,
,,9,Main,3,0.8500195999986317,up,1,90,up,0.3130612244897959,0.57,0.9417297999989387,4.32867797608924,3.7720218943055563,conf,0.5,10,30,M,R,
,,9,Main,4,1.1609698000011122,up,1,90,up,0.29285714285714287,0.62,1.0196359000001394,4.594259130094117,1.9646034522280704,conf,0.5,10,30,M,R,
,,9,Main,5,0.7002819999997882,down,1,270,down,0.29285714285714287,0.6,0.6836499000000913,4.686695328549572,3.276771167946339,conf,0.5,10,30,M,R,
,,9,Main,6,1.5726018999994267,up,0,270,down,0.29285714285714287,0.54,1.8215270999990025,2.034765478560339,2.7550723637951298,conf,0.5,10,30,M,R,
,,9,Main,7,1.7785471999995934,up,1,90,up,0.3130612244897959,0.5,0.3240883999988,4.621394924261054,2.5778232218863355,conf,0.5,10,30,M,R,
,,9,Main,8,1.0704645000005257,up,1,90,up,0.3130612244897959,0.59,0.6943432000007306,4.095069247799735,2.1303521623951323,conf,0.5,10,30,M,R,
,,9,Main,9,1.5863444999995409,down,1,270,down,0.3130612244897959,0.5,0.45619930000066233,4.548751390494369,1.9733272388474543,conf,0.5,10,30,M,R,
,,9,Main,10,1.4092820000005304,up,0,270,down,0.3130612244897959,0.54,0.5833072999994329,3.7262479631190026,2.2072222623454643,conf,0.5,10,30,M,R,
,,9,Main,11,1.2922011999999086,up,1,90,up,0.3130612244897959,0.55,2.264244800000597,2.011454435143169,2.67512671156394,conf,0.5,10,30,M,R,
,,9,Main,12,0.9924898999997822,down,1,270,down,0.3130612244897959,0.53,1.261287600000287,2.615502937869652,1.3388985831147082,conf,0.5,10,30,M,R,
,,9,Main,13,1.6607378999997309,up,1,90,up,0.3130612244897959,0.56,0.9743185000006633,4.505660821444547,1.8727035719697311,conf,0.5,10,30,M,R,
,,9,Main,14,1.6607378999997309,[],0,90,up,0.3130612244897959,None,None,None,3.7081540401191595,None,None,10,30,M,R,
,,9,Main,15,1.474019600000247,down,1,270,down,0.3130612244897959,0.5,0.36938009999903443,4.622031268676274,2.3266989450201994,conf,0.5,10,30,M,R,
,,9,Main,16,1.2395294999987527,up,1,90,up,0.3130612244897959,0.57,0.9438059000003705,4.097722959533764,2.768885052700756,conf,0.5,10,30,M,R,
,,9,Main,17,1.2639986000012868,down,1,270,down,0.3130612244897959,0.58,0.7901551000013569,2.5411400028228694,2.1406430573404123,conf,0.5,10,30,M,R,
,,9,Main,18,0.9911405999991985,up,1,90,up,0.3130612244897959,0.6,0.8558653000000049,3.3697727972930065,2.6986174054105025,conf,0.5,10,30,M,R,
,,9,Main,19,1.0512603999995918,down,1,270,down,0.3130612244897959,0.56,0.6192909000001237,2.2641974830395344,2.503599125724564,conf,0.5,10,30,M,R,
,,9,Main,20,1.0285812999991322,down,1,270,down,0.3130612244897959,0.54,0.8162893000007898,4.88201410731334,1.0051069292664383,conf,0.5,10,30,M,R,
,,9,Main,21,1.0285812999991322,[],0,270,down,0.3130612244897959,None,None,None,3.0902617061195894,None,None,10,30,M,R,
,,9,Main,22,0.8892209000005096,down,1,270,down,0.3130612244897959,0.56,0.8778044000009686,4.5133993346741565,1.2233397927198608,conf,0.5,10,30,M,R,
,,9,Main,23,1.108041299999968,down,1,270,down,0.3130612244897959,0.55,0.6816096999991714,4.228600323220431,2.46211916989075,conf,0.5,10,30,M,R,
,,9,Main,24,1.1204967000012402,down,1,270,down,0.3130612244897959,0.56,1.0791128999990178,2.425483963833446,1.6178344275686662,conf,0.5,10,30,M,R,
,,9,Main,25,0.8807070999991993,up,1,90,up,0.3130612244897959,0.55,0.7413400999994337,2.9745418840371407,2.9421791400110773,conf,0.5,10,30,M,R,
,,9,Main,26,0.957097700000304,down,1,270,down,0.3130612244897959,0.56,0.7773204000004625,2.1624110327054877,3.209889075670897,conf,0.5,10,30,M,R,
