thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,SR_conf,RTrating,interval,interTrial.interval,scale,start_conf,subject,age,gender,handedness,
,,6,Main,14,1.0733837000007043,up,1,90,up,0.1095891782908514,,1,1.4620942000001378,2.778644009506944,1.437019474482811,control,0.5,1000,1000,1000,1000,
,,6,Main,15,0.9111599999996542,down,1,270,down,0.14025935742367593,,1,0.8817596999997477,4.831869527612139,3.0875389038421712,control,0.5,1000,1000,1000,1000,
,,6,Main,16,0.7643770999993649,up,1,90,up,0.25724432084879284,,1,0.8930562999994436,4.439287673500772,2.0152129000259293,control,0.5,1000,1000,1000,1000,
,,6,Main,17,0.7643770999993649,[],0,270,down,0.1095891782908514,,None,None,None,1.575241435294723,None,None,1000,1000,1000,1000,
,,6,Main,18,1.2505400999998528,up,1,90,up,0.1669307401720554,,0.71,1.5629016000002594,3.139237702517156,3.799163037886325,control,0.5,1000,1000,1000,1000,
,,6,Main,19,1.5034651999994821,up,0,270,down,0.14025935742367593,,0.13,0.8863578000000416,4.6357409666843115,1.5963842611751549,control,0.5,1000,1000,1000,1000,
,,6,Main,20,1.1037931000000754,down,1,270,down,0.14025935742367593,,0.97,0.7969629999997778,2.3730420729848998,1.5233628010441396,control,0.5,1000,1000,1000,1000,
,,6,Main,21,1.1037931000000754,[],0,270,down,0.1095891782908514,,None,None,None,2.0301715920533896,None,None,1000,1000,1000,1000,
,,6,Main,22,0.6643807000000379,up,1,90,up,0.1669307401720554,,1,0.8715922999999748,2.626817071399253,2.894514337645846,control,0.5,1000,1000,1000,1000,
,,6,Main,23,1.0729611000006116,down,1,270,down,0.1095891782908514,,0.97,0.804824799999551,4.970244282832086,3.427519225514702,control,0.5,1000,1000,1000,1000,
,,6,Main,24,0.8055705999995553,down,1,270,down,0.0535757361011939,,0.95,0.7465210000000297,3.711238670261644,1.0784790295100608,control,0.5,1000,1000,1000,1000,
,,6,Main,25,1.7048768999993626,up,1,90,up,0.14025935742367593,,0.72,0.7033925999994608,3.050790165897153,2.1568113716403667,control,0.5,1000,1000,1000,1000,
,,6,Main,26,0.6265979999998308,down,1,270,down,0.25724432084879284,,1.0,0.9094372999998086,3.7852353809076864,2.6123291842360015,control,0.5,1000,1000,1000,1000,
,,6,Main,27,1.1878030999996554,up,1,90,up,0.14025935742367593,,1,1.2275981000002503,2.9616431091617184,3.644023262033751,control,0.5,1000,1000,1000,1000,
,,6,Main,28,1.7733741000001828,up,1,90,up,0.1095891782908514,,0.74,0.8500673999997161,2.1057197921816275,1.5368856188696967,control,0.5,1000,1000,1000,1000,
,,6,Main,29,0.7960795999997572,up,1,90,up,0.14025935742367593,,0.38,0.824236500000552,2.3713177436437918,2.231943704894787,control,0.5,1000,1000,1000,1000,
,,6,Main,30,0.7960795999997572,[],0,270,down,0.0535757361011939,,None,None,None,2.853853352373188,None,None,1000,1000,1000,1000,
,,6,Main,31,1.558935900000506,up,1,90,up,0.14025935742367593,,0.58,1.049106500000562,4.828691327553826,1.4849659797717634,control,0.5,1000,1000,1000,1000,
,,6,Main,32,1.914552299999741,down,1,270,down,0.25724432084879284,,0.75,0.5497859000006429,4.548771116608436,2.8248615598926192,control,0.5,1000,1000,1000,1000,
,,6,Main,33,1.0094732999996268,down,1,270,down,0.1669307401720554,,0.87,0.9978164000003744,3.5468889838581497,3.042319442362655,control,0.5,1000,1000,1000,1000,
,,6,Main,34,1.6078831000004357,up,1,90,up,0.1095891782908514,,0.59,2.426669700000275,4.6845485082182465,2.8961672232728044,control,0.5,1000,1000,1000,1000,
,,6,Main,35,1.7869582999992417,up,1,90,up,0.1669307401720554,,1,0.9459589999996751,4.658977122870841,2.8054327269055057,control,0.5,1000,1000,1000,1000,
,,6,Main,36,1.2455754000002344,down,1,270,down,0.1669307401720554,,1,0.93436230000043,3.2610735781101674,3.7241010739007865,control,0.5,1000,1000,1000,1000,
,,6,Main,37,1.2455754000002344,[],0,270,down,0.0535757361011939,,None,None,None,2.1805721963756555,None,None,1000,1000,1000,1000,
,,6,Main,38,1.847393099999863,down,1,270,down,0.1669307401720554,,0.54,0.7781335999998191,3.6532393271796826,2.966494974523314,control,0.5,1000,1000,1000,1000,
,,6,Main,39,0.7851940000000468,down,1,270,down,0.25724432084879284,,1,1.0457636999999522,4.441938765215875,3.570951957685035,control,0.5,1000,1000,1000,1000,
,,6,Main,40,1.7130747000001065,up,1,90,up,0.14025935742367593,,0.77,1.8148639000000912,4.1340247363899785,1.9539592264104604,control,0.5,1000,1000,1000,1000,
,,6,Main,41,1.2631210999998075,up,1,90,up,0.1095891782908514,,0.7,0.6384965999995984,4.5606299315036996,3.4488466020875936,control,0.5,1000,1000,1000,1000,
,,6,Main,42,0.7513189999999668,up,1,90,up,0.14025935742367593,,1,0.9891231000001426,3.6304891067899074,3.5719901709857345,control,0.5,1000,1000,1000,1000,
,,6,Main,43,0.9292046000000482,up,1,90,up,0.1095891782908514,,1.0,0.919724700000188,4.777680255794472,1.666206296270217,control,0.5,1000,1000,1000,1000,
,,6,Main,44,0.5997496999998475,down,1,270,down,0.14025935742367593,,1,0.9772009999996953,4.9251603684238345,1.1243596857807447,control,0.5,1000,1000,1000,1000,
,,6,Main,45,1.374160800000027,down,1,270,down,0.14025935742367593,,0.89,0.6460556000001816,3.778814569802428,1.3235116567399217,control,0.5,1000,1000,1000,1000,
,,6,Main,46,1.0752711999994062,down,1,270,down,0.0535757361011939,,0.65,0.6924017999999705,2.3321838438654576,2.939251922654187,control,0.5,1000,1000,1000,1000,
,,6,Main,47,1.4781222999999954,down,1,270,down,0.1669307401720554,,0.92,1.3619986000003337,2.066275309264939,3.179147400732989,control,0.5,1000,1000,1000,1000,
,,6,Main,48,0.7717606000005617,up,1,90,up,0.25724432084879284,,0.95,0.8103731999999582,3.7784510395278437,2.747818831140187,control,0.5,1000,1000,1000,1000,
,,6,Main,49,1.734196399999746,up,1,90,up,0.1669307401720554,,1.0,2.043410600000243,2.494406019053651,2.358472670940735,control,0.5,1000,1000,1000,1000,
,,6,Main,50,0.6912552000003416,up,1,90,up,0.14025935742367593,,1,0.9290770999996312,2.379589586803303,2.15087425475095,control,0.5,1000,1000,1000,1000,
,,6,Main,51,1.867147599999953,up,1,90,up,0.1095891782908514,,0.67,0.6356480000004012,4.215576179921305,1.936401677259147,control,0.5,1000,1000,1000,1000,
,,6,Main,52,1.5137345000002824,up,0,270,down,0.1095891782908514,,0.6,0.5936962999994648,3.670200495155444,3.2035525868357864,control,0.5,1000,1000,1000,1000,
,,6,Main,53,1.6151743000000351,up,1,90,up,0.14025935742367593,,1,0.901642200000424,4.848358107857846,3.243137739875531,control,0.5,1000,1000,1000,1000,
,,7,Main,0,0.8352679999998145,up,1,90,up,0.14025935742367593,,0.77,0.7644264000000476,2.521281995170278,3.091536433212147,conf,0.5,1000,1000,1000,1000,
,,7,Main,1,0.792336599999544,down,1,270,down,0.14025935742367593,,0.59,0.5718086000006224,2.5207597793212955,1.7409187157886317,conf,0.5,1000,1000,1000,1000,
,,7,Main,2,1.4767708999997922,up,0,270,down,0.0535757361011939,,0.88,1.6594887999999628,4.952862862534319,3.317534899963014,conf,0.5,1000,1000,1000,1000,
,,7,Main,3,1.1832996000002822,up,1,90,up,0.1095891782908514,,None,None,3.993070036402926,2.490450642328211,conf,0.5,1000,1000,1000,1000,
,,7,Main,4,1.6935963999994783,up,0,270,down,0.1669307401720554,,0.9,1.334748700000091,2.592606215092179,1.9547880082695765,conf,0.5,1000,1000,1000,1000,
,,7,Main,5,0.7450128000000404,up,1,90,up,0.14025935742367593,,0.82,1.137123999999858,3.610234111194829,1.8920485194583176,conf,0.5,1000,1000,1000,1000,
,,7,Main,6,1.6919201000000612,down,1,270,down,0.1095891782908514,,0.78,0.9603211000003284,3.231093201030486,3.072441453350931,conf,0.5,1000,1000,1000,1000,
,,7,Main,7,0.7461917999999059,down,1,270,down,0.25724432084879284,,1,0.9433957000001101,4.8214435670642795,2.2940584381258136,conf,0.5,1000,1000,1000,1000,
,,7,Main,8,1.908440299999711,up,1,90,up,0.1669307401720554,,0.41,1.4971629000001485,2.0626068528580963,3.0719366141267015,conf,0.5,1000,1000,1000,1000,
,,7,Main,9,1.908440299999711,[],0,90,up,0.14025935742367593,,None,None,None,2.195844284325257,None,None,1000,1000,1000,1000,
,,7,Main,10,0.9348385000002963,down,1,270,down,0.1669307401720554,,1,0.909244999999828,2.860218054196108,3.266796482979802,conf,0.5,1000,1000,1000,1000,
,,7,Main,11,0.7846603999987565,down,1,270,down,0.25724432084879284,,1,0.9146027000006143,2.487513958114526,2.7981792861822696,conf,0.5,1000,1000,1000,1000,
,,7,Main,12,1.0521156000013434,down,1,270,down,0.1669307401720554,,1,0.956815400000778,2.16193615228891,1.7724220776685145,conf,0.5,1000,1000,1000,1000,
,,7,Main,13,1.0521156000013434,[],0,90,up,0.1095891782908514,,None,None,None,2.235784839367722,None,None,1000,1000,1000,1000,
,,7,Main,14,0.7595846999993228,down,1,270,down,0.1095891782908514,,0.68,0.6124067999990075,4.081158636971351,3.3771477181032066,conf,0.5,1000,1000,1000,1000,
,,7,Main,15,1.2565624999988358,up,1,90,up,0.0535757361011939,,0.5,0.6928444000004674,3.0641668735426997,2.4789852022487735,conf,0.5,1000,1000,1000,1000,
,,7,Main,16,0.9533009000006132,up,1,90,up,0.14025935742367593,,1,0.8857829999997193,2.151283895850613,2.9159436548493134,conf,0.5,1000,1000,1000,1000,
,,7,Main,17,1.0024462000001222,up,1,90,up,0.14025935742367593,,1.0,0.9415480000006937,3.529191009966941,2.8525543192743896,conf,0.5,1000,1000,1000,1000,
,,7,Main,18,1.6310544000007212,up,0,270,down,0.0535757361011939,,0.5,0.6540189999996073,3.243776127690313,1.3727976781517186,conf,0.5,1000,1000,1000,1000,
,,7,Main,19,0.8262912999998662,up,1,90,up,0.1095891782908514,,0.69,0.37847059999876365,2.597776700181519,2.1968256447986847,conf,0.5,1000,1000,1000,1000,
,,7,Main,20,1.2701496999998199,up,0,270,down,0.14025935742367593,,0.92,0.7714553999994678,3.9500245471491313,2.8762093678352803,conf,0.5,1000,1000,1000,1000,
,,7,Main,21,0.8410636000007798,up,1,90,up,0.14025935742367593,,1.0,1.7339244999984658,3.775543931890811,2.389545708010041,conf,0.5,1000,1000,1000,1000,
,,7,Main,22,0.6938098000009632,up,1,90,up,0.25724432084879284,,0.78,1.2106062000002566,3.4847261494400104,2.6510017736296394,conf,0.5,1000,1000,1000,1000,
,,7,Main,23,0.9998536000002787,down,1,270,down,0.1095891782908514,,1,0.9403132000006735,2.776477093032347,1.920163247367873,conf,0.5,1000,1000,1000,1000,
,,7,Main,24,1.0292828999990888,down,1,270,down,0.1669307401720554,,0.8,2.3747219999986555,3.9899252380846457,2.73554969785377,conf,0.5,1000,1000,1000,1000,
,,7,Main,25,0.9322376999989501,up,1,90,up,0.14025935742367593,,0.67,1.5283115000001999,4.489055838964608,3.4809732674240372,conf,0.5,1000,1000,1000,1000,
,,7,Main,26,0.8031826999995246,down,1,270,down,0.1669307401720554,,0.8,0.9479831999997259,4.073378181826548,3.4775397018165264,conf,0.5,1000,1000,1000,1000,
,,7,Main,27,0.8555106000003434,down,1,270,down,0.14025935742367593,,0.93,1.0907097999988764,4.500264693292842,1.3162610699948853,conf,0.5,1000,1000,1000,1000,
,,7,Main,28,1.6499319999984436,up,1,90,up,0.1669307401720554,,1,1.4335004999993544,2.35036095554982,1.819945297448898,conf,0.5,1000,1000,1000,1000,
,,7,Main,29,0.8967264000002615,down,1,270,down,0.0535757361011939,,1,1.0667121000005864,4.465793759240286,2.2372337541831513,conf,0.5,1000,1000,1000,1000,
,,7,Main,30,0.7459352999994735,down,1,270,down,0.14025935742367593,,0.9400000000000001,0.7280893000006472,3.6532445156762794,1.6299496524452406,conf,0.5,1000,1000,1000,1000,
,,7,Main,31,1.1209214999998949,up,1,90,up,0.1669307401720554,,1,0.9367460000012215,2.884974852420442,1.8626328509492207,conf,0.5,1000,1000,1000,1000,
,,7,Main,32,1.2545227999999042,up,1,90,up,0.1095891782908514,,0.58,0.9671988000009151,4.190741480964801,2.2672073510827384,conf,0.5,1000,1000,1000,1000,
,,7,Main,33,0.8662667999997211,up,1,90,up,0.14025935742367593,,0.86,1.8142369000015606,4.221222285677883,2.508582449886581,conf,0.5,1000,1000,1000,1000,
,,7,Main,34,0.6414595999995072,up,1,90,up,0.25724432084879284,,1,1.5765539000003628,2.5663095393350606,1.9766278986143315,conf,0.5,1000,1000,1000,1000,
,,7,Main,35,1.1069845000001806,down,1,270,down,0.1095891782908514,,1,0.966259099999661,4.2750747348234235,3.0813521759761415,conf,0.5,1000,1000,1000,1000,
,,7,Main,36,0.9173907999993389,down,1,270,down,0.14025935742367593,,1,0.9131736999988789,3.4737806379177325,2.8441081163376287,conf,0.5,1000,1000,1000,1000,
,,7,Main,37,0.6733368999994127,up,1,90,up,0.14025935742367593,,0.85,0.7947813000009774,3.0127763988034912,2.2946291185680256,conf,0.5,1000,1000,1000,1000,
,,7,Main,38,0.7389191000002029,down,1,270,down,0.1095891782908514,,1,1.2330273000006855,3.190875190432453,3.5786256052842935,conf,0.5,1000,1000,1000,1000,
,,7,Main,39,1.356500000001688,down,0,90,up,0.1095891782908514,,0.66,0.7301397999999608,2.2594461533631205,1.3767475816540715,conf,0.5,1000,1000,1000,1000,
,,7,Main,40,1.2395162000011624,down,1,270,down,0.0535757361011939,,0.36,0.6799098999999842,2.810462368927346,3.7848329043746904,conf,0.5,1000,1000,1000,1000,
,,7,Main,41,1.2493914999995468,up,0,270,down,0.1669307401720554,,0.23,0.9257135999996535,2.391442434625269,1.6042100920344675,conf,0.5,1000,1000,1000,1000,
,,7,Main,42,1.3286627999987104,down,1,270,down,0.1669307401720554,,0.64,0.5958227000010083,2.8486487824661104,3.6066346094274713,conf,0.5,1000,1000,1000,1000,
,,7,Main,43,1.846063700000741,down,1,270,down,0.14025935742367593,,0.74,0.7681768999991618,3.1444850088230742,3.0545388252401784,conf,0.5,1000,1000,1000,1000,
,,7,Main,44,1.3463727999987896,up,1,90,up,0.25724432084879284,,0.88,1.2225235999994766,3.658147318771294,1.6354489594342363,conf,0.5,1000,1000,1000,1000,
,,7,Main,45,0.7985659000005398,down,1,270,down,0.1669307401720554,,1,0.8663096000000223,2.732042822725534,1.5501050681555535,conf,0.5,1000,1000,1000,1000,
,,7,Main,46,0.9984887999999046,down,1,270,down,0.25724432084879284,,1,0.9613559000008536,3.3891305908638536,3.6331601714331723,conf,0.5,1000,1000,1000,1000,
,,7,Main,47,1.7695146999994904,down,0,90,up,0.1095891782908514,,0.58,0.7870556999987457,3.7668303143325046,3.4450397704755966,conf,0.5,1000,1000,1000,1000,
,,7,Main,48,1.5566110999989178,up,1,90,up,0.0535757361011939,,0.52,1.5640787000011187,2.676817152301461,2.9336951602713444,conf,0.5,1000,1000,1000,1000,
,,7,Main,49,1.2666073999989749,down,1,270,down,0.14025935742367593,,0.77,1.3344432000012603,3.0656545962514974,3.5450800132981657,conf,0.5,1000,1000,1000,1000,
,,7,Main,50,0.771510100001251,up,1,90,up,0.1669307401720554,,0.8,0.8581271000002744,3.081229867363504,2.255643658776398,conf,0.5,1000,1000,1000,1000,
,,7,Main,51,1.4269953000002715,up,1,90,up,0.14025935742367593,,1.0,1.212595599999986,3.548773351060037,1.7737763914801772,conf,0.5,1000,1000,1000,1000,
,,7,Main,52,1.0417906000002404,up,1,90,up,0.1095891782908514,,1,0.9772948999998334,2.6148335392833237,2.094888873871704,conf,0.5,1000,1000,1000,1000,
,,7,Main,53,1.0213721999989502,up,1,90,up,0.14025935742367593,,1,1.0304574000001594,3.6589461343009178,2.8234211681739474,conf,0.5,1000,1000,1000,1000,
