"","thisRow.t","notes","block","Trialtype","withinblocktrial","RTdec","resp","cor","dots.direction","cor_resp","coherence","scale","SR_conf","RTrating","interval","interTrial.interval","start_conf","subject","age","gender","handedness"
"157",NA,NA,4,"Main",14,1.11613150000085,"down",1,270,"down",0.191836734693878,"conf",0.98,"0.5443548999992345","4.56460982088279",1.98477155741759,0.377458733164835,5,2654,"h","r"
"158",NA,NA,4,"Main",15,1.55541710000034,"up",0,270,"down",0.0302040816326531,"conf",0.49,"1.4347957000009046","3.882460014203531",2.87214917842209,0.644379338108069,5,2654,"h","r"
"159",NA,NA,4,"Main",16,1.08278149999933,"up",0,270,"down",0.0302040816326531,"conf",0.48,"0.8754819000005227","2.4170648281698135",1.99300407032438,0.581420956345847,5,2654,"h","r"
"160",NA,NA,4,"Main",17,1.10998870000003,"down",1,270,"down",0.292857142857143,"conf",0.92,"0.7784336000004259","4.84377039136446",2.3492156013488,0.323212365072165,5,2654,"h","r"
"161",NA,NA,4,"Main",18,1.52099730000009,"up",1,90,"up",0.191836734693878,"conf",0.54,"2.915089699999953","4.168331615094527",1.75146561053329,0.397941394635113,5,2654,"h","r"
"162",NA,NA,4,"Main",19,1.08823200000006,"down",1,270,"down",0.292857142857143,"conf",0.94,"1.4389854999990348","4.628449362358914",1.72014105078312,0.47630588502427,5,2654,"h","r"
"163",NA,NA,4,"Main",20,1.48204659999828,"down",0,90,"up",0.111020408163265,"conf",0.47,"0.9427031000013812","3.0843004729966292",3.55883158385093,0.294764423398836,5,2654,"h","r"
"164",NA,NA,4,"Main",21,1.69739479999953,"up",0,270,"down",0.111020408163265,"conf",0.52,"1.332797600000049","2.008132609552629",2.88417425014184,0.407860781726806,5,2654,"h","r"
"165",NA,NA,4,"Main",22,1.46904519999953,"up",1,90,"up",0.191836734693878,"control",0.7,"0.7068333999995957","2.3904397542625873",2.68319384901753,0.398446910175492,5,2654,"h","r"
"166",NA,NA,4,"Main",23,0.970102600000246,"down",1,270,"down",0.232244897959184,"conf",0.91,"1.2467993999998725","3.9009632600846538",1.91753044180008,0.284985830225079,5,2654,"h","r"
"167",NA,NA,4,"Main",24,1.37387040000067,"up",0,270,"down",0.0504081632653061,"conf",0.51,"1.1190596999986155","3.6649580605020757",3.23946227873787,0.726637578335273,5,2654,"h","r"
"168",NA,NA,4,"Main",25,1.30114350000076,"down",1,270,"down",0.131224489795918,"conf",0.79,"0.5910230000008596","3.6048451493354237",2.15399671721226,0.5443538545763,5,2654,"h","r"
"169",NA,NA,4,"Main",26,1.69972909999888,"down",0,90,"up",0.0908163265306122,"control",0.48,"0.749912499999482","4.62820961400447",2.82432606391213,0.59529964067041,5,2654,"h","r"
"170",NA,NA,4,"Main",27,1.5809633000008,"up",1,90,"up",0.111020408163265,"control",0.53,"1.0840578999996069","4.043594692925211",1.7144446708342,0.304456154212093,5,2654,"h","r"
"171",NA,NA,4,"Main",28,0.937982000001284,"down",1,270,"down",0.292857142857143,"conf",0.96,"2.245028100000127","3.933756178825559",2.47467461127489,0.628160311532888,5,2654,"h","r"
"172",NA,NA,4,"Main",29,1.61292309999953,"up",1,90,"up",0.111020408163265,"control",0.47,"0.6730038999994576","3.950515977775759",3.58664221476974,0.470632735177518,5,2654,"h","r"
"173",NA,NA,4,"Main",30,1.20382520000021,"up",1,90,"up",0.191836734693878,"conf",0.83,"0.9027712999995856","3.878568312757411",2.66922049923024,0.570874085804957,5,2654,"h","r"
"174",NA,NA,4,"Main",31,1.20460479999929,"up",1,90,"up",0.0908163265306122,"conf",0.6,"0.7037505000007513","3.4445112406913174",1.81830815193363,0.705350872939452,5,2654,"h","r"
"175",NA,NA,4,"Main",32,0.899534899999708,"down",1,270,"down",0.292857142857143,"conf",0.89,"0.5639186000007612","2.927673534263412",1.2816505510125,0.58062964065677,5,2654,"h","r"
"176",NA,NA,4,"Main",33,1.62453910000113,"up",1,90,"up",0.131224489795918,"conf",0.55,"1.218815000000177","3.1324702766403347",1.41920743859503,0.595972461994739,5,2654,"h","r"
"177",NA,NA,4,"Main",34,1.43500980000135,"up",1,90,"up",0.01,"conf",0.52,"0.9843043000000762","4.645056343326105",2.79793824803906,0.475027569707213,5,2654,"h","r"
"178",NA,NA,4,"Main",35,1.22154700000101,"down",1,270,"down",0.171632653061224,"conf",0.81,"0.7164243000006536","4.732268014003776",1.61274955888803,0.479634319409538,5,2654,"h","r"
"179",NA,NA,4,"Main",36,1.54406389999895,"down",0,90,"up",0.151428571428571,"conf",0.25,"0.49180779999915103","3.7954476289455026",1.64720026078382,0.405910543124587,5,2654,"h","r"
"180",NA,NA,4,"Main",37,1.35521040000094,"up",1,90,"up",0.0504081632653061,"control",0.54,"0.8017378000004101","3.298067735899572",3.55708663999797,0.301180342858292,5,2654,"h","r"
"181",NA,NA,4,"Main",38,1.29932640000152,"up",1,90,"up",0.27265306122449,"conf",0.57,"0.7392679999993561","2.2698228099716466",1.21385170169883,0.397295130855222,5,2654,"h","r"
"182",NA,NA,4,"Main",39,1.42395969999961,"down",1,270,"down",0.191836734693878,"conf",0.97,"0.4417959000002156","3.2595251835149393",3.93315237501266,0.576849696979046,5,2654,"h","r"
"183",NA,NA,4,"Main",40,1.5553017000002,"down",1,270,"down",0.151428571428571,"control",0.8,"0.9177018999998836","3.798971014424605",3.46223497006272,0.694655982290197,5,2654,"h","r"
"184",NA,NA,4,"Main",41,0.925583000000188,"down",1,270,"down",0.191836734693878,"conf",0.88,"1.519631400000435","3.6172715822306936",1.92883776889417,0.438557973408382,5,2654,"h","r"
"185",NA,NA,4,"Main",42,1.62876350000079,"up",1,90,"up",0.01,"conf",0.64,"1.2143560999993497","2.3418605949593734",1.37007851144751,0.586169295258969,5,2654,"h","r"
"186",NA,NA,4,"Main",43,1.71302410000135,"down",1,270,"down",0.0504081632653061,"conf",0.54,"1.1658879000005982","4.023903086003262",1.65809861071669,0.395917025616789,5,2654,"h","r"
"187",NA,NA,4,"Main",44,0.960573700000168,"up",1,90,"up",0.27265306122449,"conf",0.87,"1.3524245000007795","3.1188978111426193",1.73825231819959,0.500086436617581,5,2654,"h","r"
"188",NA,NA,4,"Main",45,1.65016189999915,"down",1,270,"down",0.151428571428571,"control",0.41,"1.846846500000538","4.649192787912462",1.29509974584241,0.659519171630609,5,2654,"h","r"
"189",NA,NA,5,"Main",0,0.809373800000685,"down",1,270,"down",0.393877551020408,"conf",0.96,"1.0549496000003273","2.1313313399912928",2.35686507890932,0.642790107640506,5,2654,"h","r"
"190",NA,NA,5,"Main",1,1.23380639999959,"up",1,90,"up",0.111020408163265,"control",0.66,"0.6732372999995277","4.407035377685526",2.57512520681563,0.562474353326673,5,2654,"h","r"
"191",NA,NA,5,"Main",2,0.878794500000367,"down",1,270,"down",0.292857142857143,"conf",0.86,"0.9781241000000591","3.8461482029473806",2.56085641430175,0.319709127824551,5,2654,"h","r"
"192",NA,NA,5,"Main",3,1.12600629999906,"up",1,90,"up",0.434285714285714,"control",0.8,"1.942156499999328","3.8463760469649126",2.27259608992851,0.341636927315578,5,2654,"h","r"
"193",NA,NA,5,"Main",4,1.36409289999938,"down",1,270,"down",0.0908163265306122,"conf",0.48,"0.9651740999997855","4.594317274505242",1.76655066489492,0.608741170793962,5,2654,"h","r"
"194",NA,NA,5,"Main",5,1.38902989999951,"up",1,90,"up",0.393877551020408,"conf",0.66,"0.9450902000007773","4.0219731161189",2.97349286357073,0.332027822770066,5,2654,"h","r"
"195",NA,NA,5,"Main",6,1.44429650000166,"up",1,90,"up",0.313061224489796,"conf",0.82,"0.6289794999993319","3.0405340280562085",1.72674182436592,0.682948457450247,5,2654,"h","r"
"196",NA,NA,5,"Main",7,1.69410710000011,"down",0,90,"up",0.151428571428571,"conf",0.38,"0.7466334000000643","4.2057760599297875",2.80622345559711,0.29360835586621,5,2654,"h","r"
"197",NA,NA,5,"Main",8,1.21483989999979,"down",1,270,"down",0.27265306122449,"control",0.93,"0.7544187999992573","3.9211496365418173",3.44616170451055,0.613864703369928,5,2654,"h","r"
"198",NA,NA,5,"Main",9,1.0765836999999,"down",1,270,"down",0.232244897959184,"control",0.91,"0.9136846999990667","4.9590472957693486",2.04360329589905,0.434022143048264,5,2654,"h","r"
"199",NA,NA,5,"Main",10,1.09514429999945,"down",1,270,"down",0.414081632653061,"control",0.99,"2.3650373999989824","4.292464645633631",1.52851452197698,0.671988424528739,5,2654,"h","r"
"200",NA,NA,5,"Main",11,1.07455479999953,"up",1,90,"up",0.414081632653061,"control",0.97,"1.5323535999996238","2.3352967415992776",2.32483211195649,0.694241143619715,5,2654,"h","r"
"201",NA,NA,5,"Main",12,1.02659549999953,"down",1,270,"down",0.252448979591837,"conf",0.98,"1.548736500000814","3.0735337625120795",3.38488309649709,0.374455255268033,5,2654,"h","r"
"202",NA,NA,5,"Main",13,1.01833540000007,"down",1,270,"down",0.313061224489796,"conf",0.99,"0.8189603999999235","2.659928267534318",3.89512900800652,0.306514283559074,5,2654,"h","r"
"203",NA,NA,5,"Main",14,0.86311029999888,"down",1,270,"down",0.313061224489796,"conf",0.99,"0.654893599999923","3.2700259673537717",1.716451237818,0.502035071521377,5,2654,"h","r"
"204",NA,NA,5,"Main",15,1.06790980000005,"up",1,90,"up",0.373673469387755,"control",0.96,"0.9688480000004347","3.693514674878031",2.0373270199789,0.531671186065679,5,2654,"h","r"
"205",NA,NA,5,"Main",16,1.16504460000033,"up",1,90,"up",0.292857142857143,"conf",0.91,"0.6833588999998028","4.175221401259479",1.81801023113002,0.493876517409389,5,2654,"h","r"
"206",NA,NA,5,"Main",17,1.38725520000116,"up",1,90,"up",0.191836734693878,"conf",0.7,"1.3359127000003355","4.213444523958545",2.02359174021161,0.559210814637215,5,2654,"h","r"
"207",NA,NA,5,"Main",18,1.32835829999931,"up",1,90,"up",0.131224489795918,"conf",0.74,"0.5976463999995758","4.841435793213354",1.25667667494889,0.547541807041396,5,2654,"h","r"
"208",NA,NA,5,"Main",19,1.26384920000055,"up",1,90,"up",0.0908163265306122,"conf",0.57,"1.1398589000000356","3.0006451816872297",2.96197531500591,0.438716641835418,5,2654,"h","r"
"209",NA,NA,5,"Main",20,0.90840290000051,"up",1,90,"up",0.313061224489796,"conf",0.78,"0.7615093999993405","3.5412119596136433",2.11456983444234,0.517470568986471,5,2654,"h","r"
"210",NA,NA,5,"Main",21,0.8595693999996,"up",1,90,"up",0.313061224489796,"conf",0.9,"0.8793623999990814","4.508645240869816",2.64922862398107,0.451847984558832,5,2654,"h","r"
"211",NA,NA,5,"Main",22,0.807252900000094,"down",1,270,"down",0.373673469387755,"conf",0.93,"1.240964200000235","2.2254854813179037",3.17206090984638,0.424174417433254,5,2654,"h","r"
"212",NA,NA,5,"Main",23,1.01623979999931,"down",1,270,"down",0.252448979591837,"conf",0.98,"1.49444720000065","2.649350700798538",3.16884803463387,0.669545310102153,5,2654,"h","r"
"213",NA,NA,5,"Main",24,1.23466870000084,"up",1,90,"up",0.212040816326531,"conf",0.95,"1.0327345999994577","2.527294722643395",2.64707592147862,0.67321112392943,5,2654,"h","r"
"214",NA,NA,5,"Main",25,1.32558769999923,"down",0,90,"up",0.0706122448979592,"conf",0.49,"0.753229599999031","2.580718263345987",2.78646737114449,0.382226148092486,5,2654,"h","r"
"215",NA,NA,5,"Main",26,1.31934460000048,"down",1,270,"down",0.0908163265306122,"conf",0.63,"0.9299250000003667","2.5327512651758797",1.26238753634521,0.262005491639666,5,2654,"h","r"
"216",NA,NA,5,"Main",27,1.58918009999979,"up",0,270,"down",0.01,"conf",0.54,"1.4062085000005027","4.796933857599823",3.61057454261719,0.609782424919127,5,2654,"h","r"
"217",NA,NA,5,"Main",28,1.61014419999992,"up",1,90,"up",0.252448979591837,"control",0.64,"0.8493610999994416","4.788800282764602",1.30301021409352,0.261904297489777,5,2654,"h","r"
"218",NA,NA,5,"Main",29,1.31588519999968,"down",0,90,"up",0.0302040816326531,"conf",0.54,"0.8617551999996067","4.949922946724654",2.25961320846918,0.436013449184015,5,2654,"h","r"
"219",NA,NA,5,"Main",30,1.4944202000006,"up",1,90,"up",0.434285714285714,"conf",0.9,"0.8830713000006654","4.623764569873579",1.40405936381706,0.377377006088881,5,2654,"h","r"
"220",NA,NA,5,"Main",31,1.3648419000001,"down",1,270,"down",0.151428571428571,"control",0.9,"0.6213077999982488","4.204816559658633",2.69523279284859,0.541104511511004,5,2654,"h","r"
"221",NA,NA,5,"Main",32,1.60679190000155,"down",0,90,"up",0.0706122448979592,"conf",0.57,"1.897584199999983","4.7548525643854855",2.89716771422481,0.603096922436988,5,2654,"h","r"
"222",NA,NA,5,"Main",33,0.975936200000433,"down",1,270,"down",0.373673469387755,"conf",0.94,"0.9888266000016301","2.0143868557638087",2.9187649694482,0.503925329497771,5,2654,"h","r"
"223",NA,NA,5,"Main",34,1.76959259999967,"down",1,270,"down",0.0504081632653061,"conf",0.52,"1.2179261000001134","2.8444318947762905",1.53631618615492,0.310319654931304,5,2654,"h","r"
"224",NA,NA,5,"Main",35,1.41815309999947,"up",1,90,"up",0.373673469387755,"conf",0.52,"0.5138026999993599","2.0620857212822816",1.9111571259822,0.526762580450588,5,2654,"h","r"
"225",NA,NA,5,"Main",36,1.54624289999992,"down",1,270,"down",0.0706122448979592,"conf",0.68,"1.0533876000008604","3.0021490970539975",2.03870861476455,0.30906817051515,5,2654,"h","r"
"226",NA,NA,5,"Main",37,1.08434370000032,"down",1,270,"down",0.313061224489796,"control",0.86,"1.2578627000002598","3.0547439658391937",3.42207827227011,0.280750098906769,5,2654,"h","r"
"227",NA,NA,5,"Main",38,1.64808099999937,"up",1,90,"up",0.0504081632653061,"conf",0.6,"1.0487890999993397","4.492234050263451",2.52284072313252,0.308508750346735,5,2654,"h","r"
"228",NA,NA,5,"Main",39,1.45025820000046,"down",1,270,"down",0.131224489795918,"conf",0.69,"0.6895256999996491","3.887774734211253",2.6526787929295,0.735921122912161,5,2654,"h","r"
"229",NA,NA,5,"Main",40,1.14294990000053,"up",1,90,"up",0.373673469387755,"conf",0.58,"0.9281480999998166","2.4572493269849334",2.40902340295423,0.316818614755941,5,2654,"h","r"
"230",NA,NA,5,"Main",41,0.894412199999351,"down",1,270,"down",0.353469387755102,"conf",0.88,"0.6770462000004045","3.2963349999661213",1.4621311777107,0.41351002006059,5,2654,"h","r"
"231",NA,NA,5,"Main",42,1.47578880000037,"up",0,270,"down",0.0504081632653061,"conf",0.51,"0.6986056999994616","4.888927291630946",2.38828302676372,0.342340768745405,5,2654,"h","r"
"232",NA,NA,5,"Main",43,1.41742549999981,"up",1,90,"up",0.232244897959184,"conf",0.7,"1.2958006999997451","2.483575567325274",2.83322110364124,0.372994678506669,5,2654,"h","r"
"233",NA,NA,5,"Main",44,1.98634180000045,"down",1,270,"down",0.151428571428571,"conf",0.59,"1.0112989999997808","4.569267880516012",2.69310368946212,0.687417566898069,5,2654,"h","r"
"234",NA,NA,5,"Main",45,1.74465050000072,"down",1,270,"down",0.131224489795918,"conf",0.58,"0.9613177999999607","4.411242538431281",1.60713974236001,0.704479444240818,5,2654,"h","r"
"235",NA,NA,6,"Main",0,1.12568610000017,"down",0,90,"up",0.111020408163265,"conf",0.52,"0.7131754999991244","2.6208354367770217",3.93045190817191,0.37763627887593,5,2654,"h","r"
"236",NA,NA,6,"Main",1,1.10879300000124,"up",1,90,"up",0.0706122448979592,"conf",0.54,"0.6898464000005333","3.2807364255587443",3.2216926517113,0.491423509109093,5,2654,"h","r"
"237",NA,NA,6,"Main",2,0.84815990000061,"down",1,270,"down",0.47469387755102,"control",1,"1.3991045000002487","4.127535076536058",2.58559675229718,0.601113113886853,5,2654,"h","r"
"238",NA,NA,6,"Main",3,1.40176539999993,"up",1,90,"up",0.333265306122449,"conf",0.86,"0.6479522000008728","2.6944474768540188",2.48499624048805,0.468428076495012,5,2654,"h","r"
"239",NA,NA,6,"Main",4,1.26889510000001,"down",0,90,"up",0.111020408163265,"conf",0.5,"0.8587134000008518","2.888766606064025",2.44597056250707,0.669399859547494,5,2654,"h","r"
"240",NA,NA,6,"Main",5,1.57726910000019,"up",1,90,"up",0.333265306122449,"conf",0.82,"0.9260441000005812","3.360945704255177",2.28475558191739,0.492185448768042,5,2654,"h","r"
"241",NA,NA,6,"Main",6,1.31947069999842,"down",0,90,"up",0.0302040816326531,"conf",0.58,"0.8975226000002294","4.682425998314155",2.13852715599594,0.334013085175264,5,2654,"h","r"
"242",NA,NA,6,"Main",7,1.26821829999972,"up",1,90,"up",0.47469387755102,"control",0.88,"1.8672764999992069","3.1117515452727473",3.37529599864613,0.596902232315569,5,2654,"h","r"
"243",NA,NA,6,"Main",8,1.28108479999901,"down",0,90,"up",0.0908163265306122,"conf",0.56,"0.8281330999998318","3.43255758153025",3.10336758013491,0.407572819416962,5,2654,"h","r"
"244",NA,NA,6,"Main",9,1.41909769999984,"up",1,90,"up",0.01,"conf",0.55,"1.0459336999992956","3.201550741630514",1.394158205784,0.44535315844489,5,2654,"h","r"
"245",NA,NA,6,"Main",10,1.0079280000009,"down",1,270,"down",0.47469387755102,"control",0.72,"0.6548467000011442","4.4815873203670815",2.76567579490581,0.616516827534619,5,2654,"h","r"
"246",NA,NA,6,"Main",11,1.02063169999929,"down",1,270,"down",0.373673469387755,"control",0.81,"0.8591421000000992","3.0371048383257313",2.68642159561863,0.525537176688351,5,2654,"h","r"
"247",NA,NA,6,"Main",12,1.31805789999999,"up",1,90,"up",0.454489795918367,"conf",0.81,"0.6652940999993007","4.281776622326139",1.67732024639194,0.636050250441321,5,2654,"h","r"
"248",NA,NA,6,"Main",13,1.24058650000006,"down",1,270,"down",0.232244897959184,"conf",0.81,"0.5346857999993517","3.581713507157582",1.62412841191172,0.671546930893476,5,2654,"h","r"
"249",NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf",0.94,"0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r"
"250",NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control",0.68,"1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r"
"251",NA,NA,6,"Main",16,1.53490090000014,"down",1,270,"down",0.373673469387755,"conf",0.64,"0.7523790000013832","4.837954844777087",3.41014920341273,0.326262773435168,5,2654,"h","r"
"252",NA,NA,6,"Main",17,1.16289150000011,"up",0,270,"down",0.0908163265306122,"conf",0.51,"0.6006833999999799","2.504561605095973",2.01062792936693,0.509840049881416,5,2654,"h","r"
"253",NA,NA,6,"Main",18,1.14409619999969,"down",1,270,"down",0.0706122448979592,"conf",0.59,"0.8025717000000441","2.0854628031588067",2.36504426831807,0.428690614241413,5,2654,"h","r"
"254",NA,NA,6,"Main",19,1.33831480000117,"down",1,270,"down",0.27265306122449,"conf",0.77,"0.4664663000003202","4.417446534761405",1.97506662577402,0.629372322442607,5,2654,"h","r"
"255",NA,NA,6,"Main",20,1.06352089999928,"up",1,90,"up",0.151428571428571,"conf",0.66,"0.6780373000001418","4.428252528071091",1.33551625170966,0.448400673767651,5,2654,"h","r"
"256",NA,NA,6,"Main",21,0.834213300000556,"down",1,270,"down",0.373673469387755,"conf",0.8,"1.194345699999758","4.050675491874924",3.91933205675908,0.47734938162934,5,2654,"h","r"
"257",NA,NA,6,"Main",22,1.58759089999876,"down",1,270,"down",0.454489795918367,"conf",0.84,"0.666476700000203","4.764366503495612",3.53900727272899,0.469561140577483,5,2654,"h","r"
"258",NA,NA,6,"Main",23,1.1488518999995,"up",1,90,"up",0.393877551020408,"conf",0.96,"0.9656089000000065","4.61086729138894",1.66557996650079,0.424500419614022,5,2654,"h","r"
"259",NA,NA,6,"Main",24,1.1879071000003,"down",1,270,"down",0.27265306122449,"conf",0.78,"0.9172448999997869","2.3993110628684953",2.19705149823159,0.341224080772122,5,2654,"h","r"
"260",NA,NA,6,"Main",25,1.15911330000017,"up",1,90,"up",0.393877551020408,"conf",0.91,"0.8681020000003628","4.568228451405265",3.85585102407375,0.357202106519917,5,2654,"h","r"
"261",NA,NA,6,"Main",26,1.01585290000003,"down",1,270,"down",0.555510204081633,"conf",0.84,"0.6785870000003342","3.6812156355087033",2.57471811398327,0.647209445181233,5,2654,"h","r"
"262",NA,NA,6,"Main",27,1.56363829999827,"down",1,270,"down",0.131224489795918,"conf",0.62,"0.8178022000010969","4.540211455517186",2.31532703645033,0.645725958284533,5,2654,"h","r"
"263",NA,NA,6,"Main",28,1.6065751999995,"down",1,270,"down",0.393877551020408,"conf",0.7,"1.30480340000031","3.610817894053202",3.30716032256298,0.713081485286371,5,2654,"h","r"
"264",NA,NA,6,"Main",29,1.66851529999985,"up",1,90,"up",0.353469387755102,"conf",0.62,"0.8167981000005966","3.694927197333472",2.88730526896888,0.719060583367309,5,2654,"h","r"
"265",NA,NA,6,"Main",30,1.39716969999972,"up",1,90,"up",0.111020408163265,"conf",0.56,"0.7454835000007733","2.927951731742368",3.0398111028305,0.407685510342534,5,2654,"h","r"
"266",NA,NA,6,"Main",31,1.58297590000075,"up",1,90,"up",0.171632653061224,"conf",0.68,"0.8811533999996755","2.393815484021078",3.05562583289887,0.359767414244897,5,2654,"h","r"
"267",NA,NA,6,"Main",32,0.997612600000139,"down",1,270,"down",0.292857142857143,"conf",0.88,"1.7543483999997989","4.939250754416587",2.55934630617555,0.650845533815113,5,2654,"h","r"
"268",NA,NA,6,"Main",33,0.896198500000537,"up",1,90,"up",0.575714285714286,"control",0.98,"1.351381800001036","3.4247237131586736",2.33164569140737,0.46708532677689,5,2654,"h","r"
"269",NA,NA,6,"Main",34,1.43725460000132,"up",1,90,"up",0.151428571428571,"conf",0.49,"0.7954651999989437","2.034174382209471",2.86623631547534,0.609711275067414,5,2654,"h","r"
"270",NA,NA,6,"Main",35,1.72026740000001,"up",1,90,"up",0.27265306122449,"conf",0.77,"1.0801441000003251","4.667895796665701",3.27837927125639,0.606853177141615,5,2654,"h","r"
"271",NA,NA,6,"Main",36,1.20903360000011,"down",1,270,"down",0.333265306122449,"conf",0.78,"0.664572900001076","4.355609593153622",1.80768286424155,0.402769388450929,5,2654,"h","r"
"272",NA,NA,6,"Main",37,1.02792579999914,"up",1,90,"up",0.434285714285714,"conf",0.74,"0.8246765999992931","2.8118887554776",1.9716657246283,0.264438957199234,5,2654,"h","r"
"273",NA,NA,6,"Main",38,0.901626299999407,"down",1,270,"down",0.494897959183673,"control",0.94,"0.8628224999993108","4.5477828594107335",2.55141774081452,0.576915143946662,5,2654,"h","r"
"274",NA,NA,6,"Main",39,1.36850989999948,"down",1,270,"down",0.131224489795918,"conf",0.68,"0.8585431000010431","2.9062756355520474",1.71338454492742,0.367478017599769,5,2654,"h","r"
"275",NA,NA,6,"Main",40,1.30616709999958,"down",1,270,"down",0.0504081632653061,"control",0.6,"0.7266777999993792","3.4063778681551558",3.15629952811016,0.436517359780848,5,2654,"h","r"
"276",NA,NA,6,"Main",41,1.49687280000035,"up",1,90,"up",0.313061224489796,"control",0.61,"0.8062772000012046","2.5836600922293647",2.63533116329208,0.254172091841263,5,2654,"h","r"
"277",NA,NA,6,"Main",42,1.4356029999999,"up",1,90,"up",0.212040816326531,"control",0.51,"0.672602900000129","4.242228965368664",1.31763256792167,0.50424674040553,5,2654,"h","r"
"278",NA,NA,6,"Main",43,1.13598160000038,"down",1,270,"down",0.555510204081633,"conf",0.88,"0.6740932000011526","3.8550244654945023",3.13527948227006,0.438111729087525,5,2654,"h","r"
"279",NA,NA,6,"Main",44,1.63531340000009,"up",1,90,"up",0.0302040816326531,"conf",0.51,"0.6567546000005677","2.3864870969615555",2.98962000039489,0.541163815810668,5,2654,"h","r"
"280",NA,NA,6,"Main",45,0.901228000000629,"down",1,270,"down",0.292857142857143,"conf",0.78,"0.6486199999999371","3.0776437184638046",1.05483526227874,0.616346498356614,5,2654,"h","r"
"281",NA,NA,7,"Main",0,1.02459810000073,"up",1,90,"up",0.292857142857143,"conf",0.88,"0.5508066000002145","3.4817761500682503",1.82462126268166,0.404217054239743,5,2654,"h","r"
"282",NA,NA,7,"Main",1,0.896835100000317,"up",1,90,"up",0.171632653061224,"conf",0.7,"0.5887548999999126","2.516082090228703",2.7961669676236,0.432747922946521,5,2654,"h","r"
"283",NA,NA,7,"Main",2,0.943392200000744,"down",1,270,"down",0.232244897959184,"conf",0.7,"0.8856457000001683","3.7363918589533784",2.08852619864334,0.749258482723631,5,2654,"h","r"
"284",NA,NA,7,"Main",3,1.54777119999926,"down",1,270,"down",0.151428571428571,"conf",0.75,"0.8420521000007284","2.4494590164375905",2.55795132168393,0.460749397332319,5,2654,"h","r"
"285",NA,NA,7,"Main",4,1.3123899000002,"up",1,90,"up",0.0302040816326531,"conf",0.54,"0.8430569000011019","4.514147723250014",2.99206087445082,0.453162408706816,5,2654,"h","r"
"286",NA,NA,7,"Main",5,1.3123899000002,"[]",0,270,"down",0.717142857142857,"None",NA,"None","None",2.61482525113809,0.453162408706816,5,2654,"h","r"
"287",NA,NA,7,"Main",6,1.55037079999965,"up",1,90,"up",0.171632653061224,"conf",0.64,"1.5564859000005526","2.2698411269361847",2.82855828441337,0.410363412171267,5,2654,"h","r"
"288",NA,NA,7,"Main",7,0.926422699998511,"up",1,90,"up",0.454489795918367,"conf",0.84,"1.1278757000000041","3.424637319619419",1.92102922623036,0.526568766018161,5,2654,"h","r"
"289",NA,NA,7,"Main",8,1.2505629999996,"up",1,90,"up",0.393877551020408,"conf",0.86,"1.3430271999986871","3.784155140534772",1.89134372924869,0.73646620206497,5,2654,"h","r"
"290",NA,NA,7,"Main",9,1.44976630000019,"up",1,90,"up",0.212040816326531,"control",0.55,"0.8447111999994377","4.418303578222492",3.03289463650647,0.692865236825337,5,2654,"h","r"
"291",NA,NA,7,"Main",10,1.17170149999947,"down",1,270,"down",0.454489795918367,"conf",0.93,"1.5798466000014741","2.3017984180627398",3.33807597429519,0.492751385056855,5,2654,"h","r"
"292",NA,NA,7,"Main",11,0.849453000000722,"up",1,90,"up",0.555510204081633,"conf",1,"1.694465799999307","4.000420015521522",2.28025880033923,0.607260710428184,5,2654,"h","r"
"293",NA,NA,7,"Main",12,0.905434899999818,"down",1,270,"down",0.636326530612245,"control",1,"1.704439300001468","4.697208804692674",1.81046962004708,0.535444360204183,5,2654,"h","r"
"294",NA,NA,7,"Main",13,0.97790569999961,"down",1,270,"down",0.656530612244898,"conf",0.94,"1.190622699999949","2.449788520484591",2.46761468182048,0.368243098977539,5,2654,"h","r"
"295",NA,NA,7,"Main",14,0.91942729999937,"down",1,270,"down",0.696938775510204,"conf",0.98,"0.7825149000000238","4.96670419832535",2.15491781455817,0.491437029707469,5,2654,"h","r"
"296",NA,NA,7,"Main",15,1.71773329999996,"down",1,270,"down",0.454489795918367,"control",0.81,"1.078967700001158","2.214809031361389",1.12804598802148,0.342726719213861,5,2654,"h","r"
"297",NA,NA,7,"Main",16,1.02613919999931,"up",1,90,"up",0.171632653061224,"conf",0.86,"0.982893200000035","2.387644283786647",1.69952409959992,0.426174106989705,5,2654,"h","r"
"298",NA,NA,7,"Main",17,0.822813099999621,"up",1,90,"up",0.696938775510204,"conf",0.95,"0.6446343999996316","2.2373178108755445",2.90629631250907,0.300421592988217,5,2654,"h","r"
"299",NA,NA,7,"Main",18,0.898196099999041,"down",1,270,"down",0.353469387755102,"control",0.81,"0.6023038999992423","3.1717509777052157",2.76475324123858,0.713055322795039,5,2654,"h","r"
"300",NA,NA,7,"Main",19,0.959852899999532,"up",1,90,"up",0.515102040816326,"conf",0.6,"0.9402914000002056","2.4460617204816213",3.98904606728434,0.693318936322525,5,2654,"h","r"
