"","thisRow.t","notes","block","Trialtype","withinblocktrial","RTdec","resp","cor","dots.direction","cor_resp","coherence","scale","SR_conf","RTrating","interval","interTrial.interval","start_conf","subject","age","gender","handedness"
"75",NA,NA,2,"Main",4,1.98243640000055,"up",1,90,"up",0.636326530612245,"conf",0.56,"0.8526254999997036","3.621472037620962",2.67154143235514,0.407553501834355,3,27,"W","R"
"76",NA,NA,2,"Main",5,1.28530160000082,"up",1,90,"up",0.575714285714286,"conf",0.68,"0.8110206000001199","3.2679770986249967",3.72468227755974,0.654952343362647,3,27,"W","R"
"77",NA,NA,2,"Main",6,0.962347700000464,"down",1,270,"down",0.47469387755102,"conf",0.62,"0.8093189999999595","2.197009207576678",3.93971437462747,0.669142086660262,3,27,"W","R"
"78",NA,NA,2,"Main",7,1.53171830000065,"up",1,90,"up",0.434285714285714,"conf",0.59,"1.7121749000007185","2.8642300865094015",2.54625923756046,0.316031757946176,3,27,"W","R"
"79",NA,NA,2,"Main",8,1.29033549999986,"down",1,270,"down",0.393877551020408,"conf",0.58,"1.114763700000367","2.717801064773784",1.31647030954236,0.450859206311856,3,27,"W","R"
"80",NA,NA,2,"Main",9,0.888257499999781,"down",1,270,"down",0.373673469387755,"conf",0.66,"1.034639999999854","2.5649932591529003",2.44054970437633,0.456291203245005,3,27,"W","R"
"81",NA,NA,2,"Main",10,1.76259899999968,"up",1,90,"up",0.333265306122449,"conf",0.56,"0.9439433999996254","4.847153688090008",2.87999810817444,0.632158922717901,3,27,"W","R"
"82",NA,NA,2,"Main",11,0.888985200000207,"down",1,270,"down",0.292857142857143,"control",0.67,"0.9231602999998358","4.094500314452518",2.53523204695044,0.524214964383225,3,27,"W","R"
"83",NA,NA,2,"Main",12,1.73597229999996,"up",1,90,"up",0.252448979591837,"conf",0.56,"1.3670431999998982","3.563052145430521",2.91983175861636,0.392460948374984,3,27,"W","R"
"84",NA,NA,2,"Main",13,3.01956259999952,"up",1,90,"up",0.212040816326531,"conf",0.52,"2.337330700000166","3.4728737184583114",3.58342591747008,0.383160186288126,3,27,"W","R"
"85",NA,NA,2,"Main",14,1.5884333999993,"up",1,90,"up",0.191836734693878,"conf",0.56,"1.3963881999998193","3.9690009301157305",1.05048039006356,0.329312059127587,3,27,"W","R"
"86",NA,NA,2,"Main",15,1.95432400000027,"up",1,90,"up",0.171632653061224,"control",0.52,"1.8092163000001165","4.456981952759601",1.83401642284697,0.638044665059902,3,27,"W","R"
"87",NA,NA,2,"Main",16,1.73802500000056,"up",0,270,"down",0.151428571428571,"control",0.51,"0.8261573999998291","4.956590292939737",2.92989921953618,0.396619209784335,3,27,"W","R"
"88",NA,NA,2,"Main",17,1.45651530000032,"up",1,90,"up",0.232244897959184,"conf",0.57,"1.3231900999999198","2.074416110158505",3.4317246756248,0.282322958847889,3,27,"W","R"
"89",NA,NA,2,"Main",18,1.38980459999948,"up",1,90,"up",0.212040816326531,"conf",0.51,"1.2359231000000364","3.047654258964598",3.33999174874819,0.353724199395762,3,27,"W","R"
"90",NA,NA,2,"Main",19,1.70036640000035,"up",1,90,"up",0.191836734693878,"control",0.61,"1.514622500000769","4.515657047803948",3.16237698653819,0.371143425109874,3,27,"W","R"
"91",NA,NA,2,"Main",20,1.70962880000025,"down",0,90,"up",0.171632653061224,"conf",0.51,"0.9129753999995955","4.02481703735773",2.96313249061869,0.581514366676379,3,27,"W","R"
"92",NA,NA,2,"Main",21,1.61036390000027,"up",1,90,"up",0.252448979591837,"conf",0.58,"0.93780070000048","4.0501088302625305",2.86811120388946,0.565080890433417,3,27,"W","R"
"93",NA,NA,2,"Main",22,1.43752399999994,"down",0,90,"up",0.232244897959184,"control",0.56,"1.385378099999798","4.280211853419278",1.73370337364538,0.484127144192636,3,27,"W","R"
"94",NA,NA,2,"Main",23,1.23726369999986,"down",1,270,"down",0.292857142857143,"control",0.6,"1.6420834999998988","4.209121394658965",3.79627999150101,0.297655403769673,3,27,"W","R"
"95",NA,NA,2,"Main",24,1.53974550000021,"down",1,270,"down",0.292857142857143,"conf",0.64,"1.6762997999994695","2.892754013696888",3.45088638518954,0.440364992626085,3,27,"W","R"
"96",NA,NA,2,"Main",25,1.18800900000042,"down",1,270,"down",0.27265306122449,"conf",0.62,"1.3780022999999346","3.9709496651093175",1.83964470727911,0.736834542749901,3,27,"W","R"
"97",NA,NA,2,"Main",26,1.59612479999942,"down",0,90,"up",0.252448979591837,"conf",0.64,"1.0144521000001987","3.6262073531196033",3.29951868395908,0.444728495543398,3,27,"W","R"
"98",NA,NA,2,"Main",27,1.47244609999962,"down",0,90,"up",0.313061224489796,"conf",0.54,"1.397326900000735","2.885313143902036",3.00440286024302,0.366960403333178,3,27,"W","R"
"99",NA,NA,2,"Main",28,1.24871250000069,"down",1,270,"down",0.393877551020408,"control",0.72,"0.9449364000001879","2.8633185844590523",1.48649263078029,0.511578294319202,3,27,"W","R"
"100",NA,NA,2,"Main",29,1.61670310000045,"up",1,90,"up",0.373673469387755,"control",0.64,"1.1805270999993809","2.2964951675583904",2.1132926279494,0.407957270618907,3,27,"W","R"
"101",NA,NA,2,"Main",30,1.57494169999973,"up",1,90,"up",0.353469387755102,"conf",0.68,"0.8599045000000842","3.3583634016286035",2.89266309278151,0.458269283941196,3,27,"W","R"
"102",NA,NA,2,"Main",31,1.50816599999962,"up",0,270,"down",0.333265306122449,"control",0.52,"0.6539527000004455","3.9150160257122693",3.18259681874222,0.525614009385533,3,27,"W","R"
"103",NA,NA,2,"Main",32,0.854752199999893,"down",1,270,"down",0.414081632653061,"conf",0.64,"0.9779946999997264","2.2712966356131865",1.6069368376701,0.456683467273583,3,27,"W","R"
"104",NA,NA,2,"Main",33,1.54783279999992,"up",0,270,"down",0.393877551020408,"conf",0.51,"0.7998631000000387","3.64131947469384",2.32145160316482,0.407796446430989,3,27,"W","R"
"105",NA,NA,2,"Main",34,1.13138209999943,"down",1,270,"down",0.454489795918367,"conf",0.82,"1.1005893000001379","3.175147399531859",1.7846817088461,0.682554756488165,3,27,"W","R"
"106",NA,NA,2,"Main",35,1.33619609999914,"down",1,270,"down",0.434285714285714,"conf",0.78,"1.1210546000002068","3.29216972276394",2.03698145134395,0.609456783360538,3,27,"W","R"
