"","thisRow.t","notes","block","Trialtype","withinblocktrial","RTdec","resp","cor","dots.direction","cor_resp","coherence","dotlife","SR_conf","RTrating","interval","interTrial.interval","scale","start_conf","subject","age","gender","handedness","X"
"378",NA,NA,6,"Main",31,0.767019500024617,"down",1,270,"down",0.05,NA,"0.82","2.525607699993998","2.037916143023511",2.36150452080548,"control",0.5,0,30,"Man","Right",NA
"379",NA,NA,6,"Main",32,0.585776899999473,"up",1,90,"up",0.075,NA,"1.0","0.7481570999952964","3.967377790318571",3.0094644103579,"control",0.5,0,30,"Man","Right",NA
"380",NA,NA,6,"Main",33,0.499452100018971,"down",1,270,"down",0.0666666666666667,NA,"1.0","0.9200692000449635","3.2928963685198283",3.39851971831129,"control",0.5,0,30,"Man","Right",NA
"381",NA,NA,6,"Main",34,0.480065600015223,"down",1,270,"down",0.125,NA,"1.0","0.8451766999787651","4.363661796201171",2.06217023477931,"control",0.5,0,30,"Man","Right",NA
"382",NA,NA,6,"Main",35,0.717369000019971,"up",1,90,"up",0.0666666666666667,NA,"1.0","0.8556161999586038","3.4413905076641678",2.47968883708569,"control",0.5,0,30,"Man","Right",NA
"383",NA,NA,6,"Main",36,0.431776900019031,"down",1,270,"down",0.05,NA,"0.62","0.9918064000084996","4.919070501648538",3.23620749795468,"control",0.5,0,30,"Man","Right",NA
"384",NA,NA,6,"Main",37,0.708230299991556,"up",1,90,"up",0.125,NA,"1.0","0.8826865999726579","3.4896879753576635",2.24768386122624,"control",0.5,0,30,"Man","Right",NA
"385",NA,NA,6,"Main",38,1.09800160001032,"up",1,90,"up",0.05,NA,"0.82","1.2756392000010237","3.9844408878693747",1.29890981649048,"control",0.5,0,30,"Man","Right",NA
"386",NA,NA,6,"Main",39,0.630067999998573,"up",1,90,"up",0.0666666666666667,NA,"1.0","0.8139158000121824","3.6634282031541967",2.4905324570816,"control",0.5,0,30,"Man","Right",NA
"387",NA,NA,6,"Main",40,0.721860800054856,"down",1,270,"down",0.0666666666666667,NA,"1.0","0.8768210999551229","4.974550724594616",1.20628043067596,"control",0.5,0,30,"Man","Right",NA
"388",NA,NA,6,"Main",41,0.656699599989224,"up",1,90,"up",0.075,NA,"1.0","0.8942425000132062","2.7435339339950846",2.04071332610744,"control",0.5,0,30,"Man","Right",NA
"389",NA,NA,6,"Main",42,0.506957400008105,"down",1,270,"down",0.075,NA,"1.0","0.8661528999800794","3.803946117768987",3.53393219261772,"control",0.5,0,30,"Man","Right",NA
"390",NA,NA,6,"Main",43,0.47836249996908,"down",1,270,"down",0.075,NA,"1.0","0.9884100999915972","3.6021755124726615",2.21240856453734,"control",0.5,0,30,"Man","Right",NA
"391",NA,NA,6,"Main",44,0.583893200033344,"down",1,270,"down",0.0666666666666667,NA,"1.0","0.8675358000327833","4.912325616905097",2.66732910195917,"control",0.5,0,30,"Man","Right",NA
"392",NA,NA,6,"Main",45,0.678027999994811,"up",1,90,"up",0.05,NA,"1.0","0.9172944000456482","2.5070710290227165",2.94026047593452,"control",0.5,0,30,"Man","Right",NA
"393",NA,NA,6,"Main",46,0.669285200012382,"up",1,90,"up",0.025,NA,"1.0","0.8464589999639429","4.285763284992807",2.28662330603492,"control",0.5,0,30,"Man","Right",NA
"394",NA,NA,6,"Main",47,0.859693299978971,"up",1,90,"up",0.0666666666666667,NA,"1.0","0.9966488999780267","4.025349469298018",2.74147392428707,"control",0.5,0,30,"Man","Right",NA
"395",NA,NA,6,"Main",48,0.737067400012165,"down",1,270,"down",0.0666666666666667,NA,"0.76","1.3419779999530874","4.6737481613463565",3.8875518013806,"control",0.5,0,30,"Man","Right",NA
"396",NA,NA,6,"Main",49,0.775054000027012,"up",1,90,"up",0.075,NA,"1.0","0.8532040999853052","3.7852475852398357",3.65925407983568,"control",0.5,0,30,"Man","Right",NA
"397",NA,NA,6,"Main",50,0.652622799971141,"up",1,90,"up",0.0666666666666667,NA,"1.0","0.8424620000296272","4.472913013910334",2.98971244849545,"control",0.5,0,30,"Man","Right",NA
"398",NA,NA,6,"Main",51,0.856892800016794,"down",1,270,"down",0.025,NA,"0.84","1.1816995000117458","3.0726093792279707",1.77346596591451,"control",0.5,0,30,"Man","Right",NA
"399",NA,NA,6,"Main",52,0.888768400007393,"down",1,270,"down",0.05,NA,"0.86","1.1748002999811433","2.4615027844087445",2.98842317949122,"control",0.5,0,30,"Man","Right",NA
"400",NA,NA,6,"Main",53,0.62306960002752,"down",1,270,"down",0.125,NA,"1.0","0.9483307999907993","2.1231656841105737",1.98386091474514,"control",0.5,0,30,"Man","Right",NA
"401",NA,NA,7,"Main",0,0.618354899983387,"down",1,270,"down",0.0666666666666667,NA,"1.0","0.8676367999869399","2.697866501605129",2.04912160273589,"conf",0.5,0,30,"Man","Right",NA
"402",NA,NA,7,"Main",1,0.647763499990106,"up",1,90,"up",0.0666666666666667,NA,"1.0","0.8407942000194453","4.203507442940558",1.73129946947855,"conf",0.5,0,30,"Man","Right",NA
"403",NA,NA,7,"Main",2,0.565037899999879,"up",1,90,"up",0.05,NA,"1.0","0.8674175000051036","2.4785842897958785",3.25978114878888,"conf",0.5,0,30,"Man","Right",NA
"404",NA,NA,7,"Main",3,0.454045299964491,"down",1,270,"down",0.075,NA,"1.0","0.8218375000287779","3.377709782267501",2.57896882481294,"conf",0.5,0,30,"Man","Right",NA
"405",NA,NA,7,"Main",4,0.449560499982908,"up",1,90,"up",0.075,NA,"0.9","1.0563500999705866","3.0726231479457264",3.39103342221381,"conf",0.5,0,30,"Man","Right",NA
"406",NA,NA,7,"Main",5,0.455202599987388,"down",1,270,"down",0.0666666666666667,NA,"1.0","0.8195090999943204","3.2656359522100606",1.59006645497992,"conf",0.5,0,30,"Man","Right",NA
"407",NA,NA,7,"Main",6,0.489207300008275,"down",1,270,"down",0.0666666666666667,NA,"1.0","1.1294701999868266","3.0234217558121568",1.79388105818687,"conf",0.5,0,30,"Man","Right",NA
"408",NA,NA,7,"Main",7,0.402506300015375,"up",1,90,"up",0.0666666666666667,NA,"1.0","0.8503610999905504","3.1996671591896906",3.68812911329597,"conf",0.5,0,30,"Man","Right",NA
"409",NA,NA,7,"Main",8,0.389388699957635,"down",0,90,"up",0.075,NA,"0.72","1.3717807000502944","2.3964823516545604",1.7733503693227,"conf",0.5,0,30,"Man","Right",NA
"410",NA,NA,7,"Main",9,0.723491200013086,"up",1,90,"up",0.025,NA,"1.0","0.8213024000287987","4.6150190458190705",3.85858423523602,"conf",0.5,0,30,"Man","Right",NA
"411",NA,NA,7,"Main",10,0.671029900026042,"down",1,270,"down",0.125,NA,"1.0","0.9789354999666102","3.677028904233842",1.61953647400945,"conf",0.5,0,30,"Man","Right",NA
"412",NA,NA,7,"Main",11,0.58676859998377,"up",1,90,"up",0.125,NA,"1.0","0.9070331000257283","3.9761900948543687",2.77680285062063,"conf",0.5,0,30,"Man","Right",NA
"413",NA,NA,7,"Main",12,0.7194095000159,"down",1,270,"down",0.05,NA,"1.0","0.8255413000006229","3.5240753375617393",2.39821038669173,"conf",0.5,0,30,"Man","Right",NA
"414",NA,NA,7,"Main",13,0.578668200003449,"up",1,90,"up",0.0666666666666667,NA,"1.0","0.8521652999916114","2.122603660523762",2.83155030644704,"conf",0.5,0,30,"Man","Right",NA
"415",NA,NA,7,"Main",14,0.614754099980928,"down",1,270,"down",0.075,NA,"1.0","0.8670112999971025","3.128096370338591",2.92166991908231,"conf",0.5,0,30,"Man","Right",NA
"416",NA,NA,7,"Main",15,0.605241000012029,"up",1,90,"up",0.05,NA,"1.0","0.8307637000107206","3.6199347114526788",3.83099120976903,"conf",0.5,0,30,"Man","Right",NA
"417",NA,NA,7,"Main",16,0.53078029997414,"down",1,270,"down",0.025,NA,"0.84","1.979084699996747","2.5972298520095114",1.33159483776203,"conf",0.5,0,30,"Man","Right",NA
"418",NA,NA,7,"Main",17,0.779488499974832,"down",1,270,"down",0.05,NA,"1.0","0.8645053000072949","2.594567239422412",3.69944079920948,"conf",0.5,0,30,"Man","Right",NA
"419",NA,NA,7,"Main",18,0.644965799991041,"up",1,90,"up",0.075,NA,"1.0","0.8883405000087805","3.7206995578935285",3.45576121583772,"conf",0.5,0,30,"Man","Right",NA
"420",NA,NA,7,"Main",19,0.524770999967586,"down",1,270,"down",0.05,NA,"1.0","0.7243908999953419","4.778831427583292",2.28392304338499,"conf",0.5,0,30,"Man","Right",NA
"421",NA,NA,7,"Main",20,0.96323360002134,"down",1,270,"down",0.0666666666666667,NA,"1.0","0.9091652000206523","2.25165937602363",3.43189414532533,"conf",0.5,0,30,"Man","Right",NA
"422",NA,NA,7,"Main",21,0.530234500009101,"up",1,90,"up",0.05,NA,"1.0","0.8610460000345483","3.699049581059232",3.21341797121063,"conf",0.5,0,30,"Man","Right",NA
"423",NA,NA,7,"Main",22,0.531515199982096,"up",1,90,"up",0.05,NA,"1.0","1.0680489999940619","3.025094422704494",3.54277208831737,"conf",0.5,0,30,"Man","Right",NA
"424",NA,NA,7,"Main",23,0.718379200028721,"up",1,90,"up",0.075,NA,"1.0","0.9343309999676421","2.1638213199147334",2.60633098125503,"conf",0.5,0,30,"Man","Right",NA
"425",NA,NA,7,"Main",24,0.589749500039034,"down",1,270,"down",0.075,NA,"1.0","0.8732089000404812","4.946218937630256",2.64228632143892,"conf",0.5,0,30,"Man","Right",NA
"426",NA,NA,7,"Main",25,0.418362400028855,"up",0,270,"down",0.0666666666666667,NA,"0.0","0.9080567000200972","4.254510348415065",2.87668084386877,"conf",0.5,0,30,"Man","Right",NA
"427",NA,NA,7,"Main",26,0.517426200036425,"up",1,90,"up",0.125,NA,"1.0","0.8771966000203975","3.003578319595357",3.06954773481002,"conf",0.5,0,30,"Man","Right",NA
"428",NA,NA,7,"Main",27,0.527413900010288,"down",1,270,"down",0.125,NA,"1.0","0.8591682999976911","3.314297166941409",2.52740903708127,"conf",0.5,0,30,"Man","Right",NA
"429",NA,NA,7,"Main",28,0.702929600025527,"up",1,90,"up",0.025,NA,"1.0","0.8517897999845445","3.9311219399450295",2.11829716432221,"conf",0.5,0,30,"Man","Right",NA
"430",NA,NA,7,"Main",29,0.610572300036438,"up",1,90,"up",0.0666666666666667,NA,"1.0","0.8955583000206389","2.511997996652892",2.84951350267614,"conf",0.5,0,30,"Man","Right",NA
"431",NA,NA,7,"Main",30,0.895883699995466,"down",1,270,"down",0.0666666666666667,NA,"1.0","0.8919947000104003","3.566683829431347",1.7664684288462,"conf",0.5,0,30,"Man","Right",NA
"432",NA,NA,7,"Main",31,0.628651799983345,"down",1,270,"down",0.025,NA,"1.0","0.9070542000117712","2.11993898935072",2.4911242324274,"conf",0.5,0,30,"Man","Right",NA
"433",NA,NA,7,"Main",32,0.636379600036889,"down",1,270,"down",0.075,NA,"1.0","0.866714800009504","2.1332173792059628",2.92633298697223,"conf",0.5,0,30,"Man","Right",NA
"434",NA,NA,7,"Main",33,0.537628599966411,"up",1,90,"up",0.0666666666666667,NA,"1.0","0.8812901999917813","2.2543394121247777",1.97812130570553,"conf",0.5,0,30,"Man","Right",NA
"435",NA,NA,7,"Main",34,0.550344599992968,"down",1,270,"down",0.05,NA,"1.0","0.8725495999678969","2.8572029091093842",3.97510668620429,"conf",0.5,0,30,"Man","Right",NA
"436",NA,NA,7,"Main",35,0.569804100028705,"up",1,90,"up",0.0666666666666667,NA,"1.0","0.9066526999813505","2.4441658104744595",1.11865905574122,"conf",0.5,0,30,"Man","Right",NA
"437",NA,NA,7,"Main",36,0.89489070000127,"up",1,90,"up",0.05,NA,"1.0","0.8833445999771357","4.441236526695624",1.25858521388401,"conf",0.5,0,30,"Man","Right",NA
"438",NA,NA,7,"Main",37,0.541677600005642,"down",1,270,"down",0.075,NA,"1.0","0.8680250000325032","4.020731197893141",2.07753711384911,"conf",0.5,0,30,"Man","Right",NA
"439",NA,NA,7,"Main",38,0.484670999983791,"up",1,90,"up",0.0666666666666667,NA,"1.0","0.7502223999472335","3.914498900000004",2.77336402622371,"conf",0.5,0,30,"Man","Right",NA
"440",NA,NA,7,"Main",39,0.572664699982852,"up",1,90,"up",0.125,NA,"1.0","0.9120790000306442","2.4072591774648253",1.79095669047537,"conf",0.5,0,30,"Man","Right",NA
"441",NA,NA,7,"Main",40,0.623979299969506,"down",1,270,"down",0.075,NA,"1.0","1.35907840001164","4.776140234947474",2.0491938638089,"conf",0.5,0,30,"Man","Right",NA
"442",NA,NA,7,"Main",41,0.413601499982178,"up",1,90,"up",0.075,NA,"1.0","0.8609802999999374","3.682527599516469",2.78390201467129,"conf",0.5,0,30,"Man","Right",NA
"443",NA,NA,7,"Main",42,0.644356800010428,"down",1,270,"down",0.05,NA,"1.0","0.8452881999546662","3.0449756930286593",1.13593058993263,"conf",0.5,0,30,"Man","Right",NA
"444",NA,NA,7,"Main",43,0.395351000013761,"up",1,90,"up",0.0666666666666667,NA,"1.0","0.881476600014139","3.892893827434846",1.72124042587709,"conf",0.5,0,30,"Man","Right",NA
"445",NA,NA,7,"Main",44,0.824486099998467,"down",1,270,"down",0.025,NA,"0.74","1.9818751999991946","3.4882408395711435",3.27714650926037,"conf",0.5,0,30,"Man","Right",NA
"446",NA,NA,7,"Main",45,0.619254700024612,"down",0,90,"up",0.025,NA,"0.72","1.1264104999718256","3.9883968540662043",2.61697358526058,"conf",0.5,0,30,"Man","Right",NA
"447",NA,NA,7,"Main",46,0.794245800003409,"up",1,90,"up",0.0666666666666667,NA,"0.92","1.425255100009963","3.3487703048751083",1.6708637122028,"conf",0.5,0,30,"Man","Right",NA
"448",NA,NA,7,"Main",47,0.744065499980934,"up",1,90,"up",0.05,NA,"1.0","0.845416700001806","4.044795009317043",3.95476214994314,"conf",0.5,0,30,"Man","Right",NA
"449",NA,NA,7,"Main",48,0.542146300023887,"down",1,270,"down",0.0666666666666667,NA,"1.0","0.8503858000040054","2.521093969100855",1.28849656654854,"conf",0.5,0,30,"Man","Right",NA
"450",NA,NA,7,"Main",49,0.558041199983563,"down",1,270,"down",0.125,NA,"1.0","0.8543907999992371","2.4003337181520448",3.37683589342738,"conf",0.5,0,30,"Man","Right",NA
"451",NA,NA,7,"Main",50,0.469633899978362,"down",1,270,"down",0.05,NA,"1.0","0.8640055999858305","2.5863140210173743",2.61454207820117,"conf",0.5,0,30,"Man","Right",NA
"452",NA,NA,7,"Main",51,0.532680100004654,"up",1,90,"up",0.075,NA,"1.0","0.6657556999707595","3.2301374817392614",3.71901208201574,"conf",0.5,0,30,"Man","Right",NA
"453",NA,NA,7,"Main",52,0.508132199989632,"down",1,270,"down",0.0666666666666667,NA,"0.92","1.2305671999929473","2.658435332393266",2.41243724968216,"conf",0.5,0,30,"Man","Right",NA
"454",NA,NA,7,"Main",53,0.50097170000663,"down",1,270,"down",0.0666666666666667,NA,"1.0","0.9288719000178389","3.5187901624963502",1.21964377868279,"conf",0.5,0,30,"Man","Right",NA
