"","thisRow.t","notes","block","Trialtype","withinblocktrial","RTdec","resp","cor","dots.direction","cor_resp","coherence","scale","SR_conf","RTrating","interval","interTrial.interval","subject","age","gender","handedness"
"328",NA,NA,8,"Main",1,0.810621600001468,"up",0,270,"down",0.01,"conf",0.59,"0.5737802000003285",2.14457603216408,1.74335339233777,0,22,"M","R"
"329",NA,NA,8,"Main",2,0.612054900000658,"down",1,270,"down",0.797959183673469,"conf",1,"0.747820500000671",4.91145788041184,3.09954364463287,0,22,"M","R"
"330",NA,NA,8,"Main",3,0.554295600002661,"up",1,90,"up",0.858571428571429,"control",0.98,"1.8169200999982422",4.26729681505437,2.42732619485841,0,22,"M","R"
"331",NA,NA,8,"Main",4,0.777021199999581,"up",1,90,"up",0.979795918367347,"conf",0.98,"0.8472676000019419",4.60976896618843,3.29602525697561,0,22,"M","R"
"332",NA,NA,8,"Main",5,0.791540999998688,"down",1,270,"down",0.878775510204082,"conf",0.94,"0.730404499998258",3.10615536175735,2.43026458386359,0,22,"M","R"
"333",NA,NA,8,"Main",6,0.573971699999674,"down",1,270,"down",1,"control",0.92,"1.5234305999983917",4.1120656624029,3.28396542046536,0,22,"M","R"
"334",NA,NA,8,"Main",7,0.985271500001545,"down",1,270,"down",0.414081632653061,"control",0.67,"1.0724230000014359",2.54102819799792,1.76185561610336,0,22,"M","R"
"335",NA,NA,8,"Main",8,0.822480700000597,"up",1,90,"up",0.292857142857143,"control",0.76,"0.8683716000014101",2.89758190603533,1.65883830912629,0,22,"M","R"
"336",NA,NA,8,"Main",9,0.643055500000628,"down",1,270,"down",0.373673469387755,"conf",0.85,"0.940747000000556",3.6637449169547,1.8106227724506,0,22,"M","R"
"337",NA,NA,8,"Main",10,0.674287099998764,"down",1,270,"down",0.333265306122449,"control",0.81,"2.1575174999998126",4.27879336164613,1.1563762139805,0,22,"M","R"
"338",NA,NA,8,"Main",11,0.774285499999678,"up",1,90,"up",0.292857142857143,"conf",0.89,"1.33848990000115",4.08055267106421,1.50657355972447,0,22,"M","R"
"339",NA,NA,8,"Main",12,0.731304299999465,"down",1,270,"down",0.979795918367347,"conf",0.94,"1.0506850999991002",3.17420546099929,3.23183085818532,0,22,"M","R"
"340",NA,NA,8,"Main",13,0.762840999999753,"up",1,90,"up",0.353469387755102,"conf",0.87,"1.1977068999985931",3.71129745757378,3.32236288490159,0,22,"M","R"
"341",NA,NA,8,"Main",14,0.696442299999035,"up",1,90,"up",0.818163265306122,"conf",0.99,"1.2028457000014896",4.76983233955401,1.55041870503233,0,22,"M","R"
"342",NA,NA,8,"Main",15,0.638729899997998,"up",1,90,"up",1,"conf",0.98,"1.6228441999992356",1.84501403424141,2.1330549449219,0,22,"M","R"
"343",NA,NA,8,"Main",16,0.68477619999976,"up",1,90,"up",0.232244897959184,"control",0.94,"1.4360191999985545",2.04375646501225,2.25969669755058,0,22,"M","R"
"344",NA,NA,8,"Main",17,0.588180499998998,"up",1,90,"up",0.171632653061224,"conf",0.62,"0.802046299999347",1.7478107533818,3.2262602770358,0,22,"M","R"
"345",NA,NA,8,"Main",18,0.74355430000287,"down",1,270,"down",0.898979591836735,"control",0.96,"1.0246435000008205",2.39685893445548,3.03469802586466,0,22,"M","R"
"346",NA,NA,8,"Main",19,0.595392700000957,"down",1,270,"down",0.696938775510204,"conf",0.88,"1.1378554000002623",4.0699058971849,2.31129974930155,0,22,"M","R"
"347",NA,NA,8,"Main",20,1.34156660000008,"down",1,270,"down",0.0908163265306122,"conf",0.5,"0.54465540000092",3.49179725328178,2.53070048353805,0,22,"M","R"
"348",NA,NA,8,"Main",21,0.689281399998436,"up",1,90,"up",0.696938775510204,"conf",0.89,"1.4053667999978643",2.59392142305573,2.4317717364255,0,22,"M","R"
"349",NA,NA,8,"Main",22,0.855977100000018,"down",0,90,"up",0.01,"conf",0.41,"0.7034260000000359",2.79781389001071,3.40588366477808,0,22,"M","R"
"350",NA,NA,8,"Main",23,0.913847399999213,"up",1,90,"up",0.191836734693878,"conf",0.65,"0.9324126999999862",3.00884669033343,2.05791851020515,0,22,"M","R"
"351",NA,NA,8,"Main",24,0.596551200000249,"down",1,270,"down",0.292857142857143,"conf",0.3,"0.9651425000010931",3.12596202507453,2.44450191573561,0,22,"M","R"
"352",NA,NA,8,"Main",25,0.991210500000307,"up",0,270,"down",0.151428571428571,"conf",0.78,"1.9267718999981298",3.25958680864129,3.23925977935102,0,22,"M","R"
"353",NA,NA,8,"Main",26,0.579701200000272,"up",1,90,"up",0.555510204081633,"conf",0.88,"0.7622458000005281",2.09119320466103,1.49561816210351,0,22,"M","R"
"354",NA,NA,8,"Main",27,0.643331299997953,"up",1,90,"up",0.73734693877551,"conf",0.92,"1.1834333999977389",3.48799265478555,3.58605049615016,0,22,"M","R"
"355",NA,NA,8,"Main",28,0.968017000002874,"up",0,270,"down",0.333265306122449,"conf",0.34,"1.3509131999999227",1.99514095078354,3.5642965569892,0,22,"M","R"
"356",NA,NA,8,"Main",29,0.607426999999007,"up",1,90,"up",0.797959183673469,"control",0.72,"1.2131021000022884",1.63640961867928,2.99037350951864,0,22,"M","R"
"357",NA,NA,8,"Main",30,0.844986000000063,"up",1,90,"up",0.656530612244898,"conf",0.9,"1.0045705000011367",4.50047504555764,1.89423222964449,0,22,"M","R"
"358",NA,NA,8,"Main",31,0.792315499998949,"up",1,90,"up",0.656530612244898,"conf",0.91,"1.392340200000035",4.72957114918938,3.09314880508553,0,22,"M","R"
"359",NA,NA,8,"Main",32,0.660045700002229,"up",1,90,"up",0.939387755102041,"conf",0.96,"1.2524535999982618",2.36830153335469,1.14509889912532,0,22,"M","R"
"360",NA,NA,8,"Main",33,0.889100200001849,"down",1,270,"down",0.616122448979592,"conf",0.94,"1.1148291999998037",3.18598483398775,1.93148331476761,0,22,"M","R"
"361",NA,NA,8,"Main",34,0.686150300000008,"up",1,90,"up",0.676734693877551,"conf",0.98,"1.19067449999784",3.873558385825,3.65937284840912,0,22,"M","R"
"362",NA,NA,8,"Main",35,0.613037800001621,"up",1,90,"up",0.616122448979592,"conf",0.89,"1.0384548000001814",2.58361979957506,3.72861002088406,0,22,"M","R"
"363",NA,NA,8,"Main",36,0.543636599999445,"down",1,270,"down",1,"control",0.65,"1.63054750000083",2.72554322039614,1.8756774447126,0,22,"M","R"
"364",NA,NA,8,"Main",37,0.708799599997292,"down",1,270,"down",0.656530612244898,"conf",0.95,"1.3283188999994309",3.30659602072335,1.43071035330893,0,22,"M","R"
"365",NA,NA,8,"Main",38,0.689324000002671,"down",1,270,"down",0.979795918367347,"conf",0.95,"1.407485199997609",1.87524330017919,1.70490699883602,0,22,"M","R"
"366",NA,NA,8,"Main",39,0.615479799998866,"down",1,270,"down",0.838367346938775,"conf",0.97,"1.2310709999983374",4.2970219743396,1.49659627661861,0,22,"M","R"
"367",NA,NA,8,"Main",40,0.821369699999195,"down",1,270,"down",0.0302040816326531,"conf",0.92,"1.1649471999990055",2.06356175429877,1.90609428674195,0,22,"M","R"
"368",NA,NA,8,"Main",41,0.699513499999739,"down",1,270,"down",0.919183673469388,"control",0.97,"1.2063522000025841",4.93907424899944,2.53805858473512,0,22,"M","R"
"369",NA,NA,8,"Main",42,0.666900000000169,"up",1,90,"up",0.616122448979592,"conf",0.95,"0.7838323000032688",3.19246064209711,1.78303155186633,0,22,"M","R"
"370",NA,NA,8,"Main",43,0.720207500002289,"up",1,90,"up",0.858571428571429,"conf",0.68,"2.401770399999805",2.12802345158235,2.59098032989815,0,22,"M","R"
"371",NA,NA,8,"Main",44,0.962657200001559,"up",0,270,"down",0.0706122448979592,"conf",0.59,"0.8663840999979584",3.75781382791531,2.8603546699535,0,22,"M","R"
"372",NA,NA,8,"Main",45,0.626579899999342,"up",1,90,"up",0.717142857142857,"conf",0.95,"1.069036299999425",4.13755825021046,3.69513417441385,0,22,"M","R"
"373",NA,NA,9,"Main",0,0.713433599998098,"up",1,90,"up",0.191836734693878,"conf",0.58,"0.741085400000884",4.95149236579696,3.03628436075385,0,22,"M","R"
"374",NA,NA,9,"Main",1,0.668750100001489,"down",1,270,"down",0.616122448979592,"conf",0.91,"1.0759677999994892",3.36892731671926,1.43413951257519,0,22,"M","R"
"375",NA,NA,9,"Main",2,0.736721600002056,"up",1,90,"up",0.353469387755102,"conf",0.64,"1.0377422000019578",2.14146430025966,3.23424731047884,0,22,"M","R"
"376",NA,NA,9,"Main",3,0.919965900000534,"up",1,90,"up",0.0908163265306122,"conf",0.6,"0.949611999996705",2.51536872536828,2.27795775236344,0,22,"M","R"
"377",NA,NA,9,"Main",4,0.855947700001707,"up",1,90,"up",0.353469387755102,"conf",0.5,"0.5566964000026928",4.01019606223923,1.75160026453752,0,22,"M","R"
"378",NA,NA,9,"Main",5,0.618010800000775,"up",1,90,"up",0.818163265306122,"conf",0.98,"0.9991306999982044",2.597134374486,3.14724068485958,0,22,"M","R"
"379",NA,NA,9,"Main",6,0.691482899997936,"down",1,270,"down",0.595918367346939,"control",0.89,"1.9576703999991878",3.51384525301247,2.47985544264418,0,22,"M","R"
"380",NA,NA,9,"Main",7,0.875498999997944,"down",1,270,"down",0.232244897959184,"conf",0.9,"1.0654461000012816",4.43927205519251,3.02112007833052,0,22,"M","R"
"381",NA,NA,9,"Main",8,0.648787799997081,"down",1,270,"down",0.616122448979592,"conf",0.94,"0.9054275999988022",4.82393755443344,1.51552491171204,0,22,"M","R"
"382",NA,NA,9,"Main",9,0.906123999997362,"down",0,90,"up",0.151428571428571,"conf",0.85,"0.8772057000023779",3.18968057003963,3.57160439663223,0,22,"M","R"
"383",NA,NA,9,"Main",10,0.750368200002413,"up",1,90,"up",0.191836734693878,"conf",0.57,"1.678942200000165",4.49965525892369,2.33049462482738,0,22,"M","R"
"384",NA,NA,9,"Main",11,0.906558899998345,"up",0,270,"down",0.01,"conf",0.5,"0.6007895999973698",4.01575664296785,1.51010746783476,0,22,"M","R"
"385",NA,NA,9,"Main",12,1.40994800000044,"up",0,270,"down",0.01,"conf",0.81,"2.169735199997376",3.76797844018041,1.42966382667545,0,22,"M","R"
"386",NA,NA,9,"Main",13,0.872876699999324,"up",0,270,"down",0.0706122448979592,"control",0.5,"0.3829384000018763",4.41856171403251,1.76853111993158,0,22,"M","R"
"387",NA,NA,9,"Main",14,0.650689199999761,"down",1,270,"down",0.393877551020408,"conf",0.58,"0.7235049999981129",4.45818494134523,2.13681723009669,0,22,"M","R"
"388",NA,NA,9,"Main",15,0.649343699999008,"up",1,90,"up",0.777755102040816,"control",0.87,"1.2759163000009721",2.46849012753654,2.49473327277882,0,22,"M","R"
"389",NA,NA,9,"Main",16,0.604639799999859,"up",1,90,"up",0.717142857142857,"conf",1,"1.2843156999988423",3.66725116014837,2.72627332008584,0,22,"M","R"
"390",NA,NA,9,"Main",17,0.777180199998838,"up",1,90,"up",0.0706122448979592,"control",0.98,"2.396856999999727",2.50850273957697,3.21360759481777,0,22,"M","R"
"391",NA,NA,9,"Main",18,0.940346300001693,"down",1,270,"down",0.0706122448979592,"conf",0.84,"1.6839737000009336",3.48404088795435,2.95456142276797,0,22,"M","R"
"392",NA,NA,9,"Main",19,0.593328300001303,"down",1,270,"down",0.656530612244898,"conf",0.87,"0.9558993999999075",2.53143889011256,1.34142028736015,0,22,"M","R"
"393",NA,NA,9,"Main",20,0.627983900001709,"down",1,270,"down",0.47469387755102,"control",0.94,"1.0172713000029034",2.13741153893237,2.47471438542383,0,22,"M","R"
"394",NA,NA,9,"Main",21,0.696359200002917,"up",1,90,"up",0.939387755102041,"conf",0.98,"1.1075891999971645",4.38484091932563,2.3675442765967,0,22,"M","R"
"395",NA,NA,9,"Main",22,0.987320000000182,"down",1,270,"down",0.333265306122449,"conf",0.75,"0.9082837000023574",2.18849447063476,1.32342195265036,0,22,"M","R"
"396",NA,NA,9,"Main",23,0.612659400001576,"down",0,90,"up",0.53530612244898,"conf",0.06,"1.024531199997",1.91671427612535,2.88371026231236,0,22,"M","R"
"397",NA,NA,9,"Main",24,0.634560000002239,"down",1,270,"down",0.47469387755102,"conf",0.94,"0.7720767999999225",1.78629942863233,2.50856644577848,0,22,"M","R"
"398",NA,NA,9,"Main",25,1.08144509999693,"up",0,270,"down",0.151428571428571,"control",0.28,"1.8603665999980876",2.11241035876618,3.54909084935325,0,22,"M","R"
"399",NA,NA,9,"Main",26,0.67351349999808,"up",1,90,"up",0.898979591836735,"control",0.96,"0.8756815000015195",2.59213504029053,2.71901248321723,0,22,"M","R"
"400",NA,NA,9,"Main",27,0.627426600000035,"up",1,90,"up",1,"conf",0.98,"0.7954793999997491",4.06063000220068,3.55622136942578,0,22,"M","R"
"401",NA,NA,9,"Main",28,0.878564700000425,"up",0,270,"down",0.01,"conf",0.5,"0.43874199999845587",3.53253290677779,2.32467599377581,0,22,"M","R"
"402",NA,NA,9,"Main",29,0.82853939999768,"down",1,270,"down",0.656530612244898,"conf",0.93,"2.159126299997297",2.01328794256866,1.81780054983095,0,22,"M","R"
"403",NA,NA,9,"Main",30,0.717820199999551,"up",1,90,"up",0.616122448979592,"conf",0.88,"0.7271474999979546",1.68403996932853,2.73504175996249,0,22,"M","R"
"404",NA,NA,9,"Main",31,0.788092399998277,"down",1,270,"down",0.0504081632653061,"conf",0.61,"1.2254039000035846",3.52377618064354,1.90047515842084,0,22,"M","R"
"405",NA,NA,9,"Main",32,0.888007300000027,"up",1,90,"up",0.232244897959184,"conf",0.67,"1.2378203999978723",4.1465177464972,2.98151159287983,0,22,"M","R"
"406",NA,NA,9,"Main",33,0.623514499999146,"up",1,90,"up",0.595918367346939,"conf",0.82,"1.2799578000012843",3.58715573085826,2.93282040844515,0,22,"M","R"
"407",NA,NA,9,"Main",34,0.638098999999784,"down",1,270,"down",0.53530612244898,"conf",0.81,"1.06619370000044",4.14934921526354,1.30413594253352,0,22,"M","R"
"408",NA,NA,9,"Main",35,0.746928800002934,"up",1,90,"up",0.333265306122449,"conf",0.85,"1.3016145000001416",1.83802228065495,1.65654550884825,0,22,"M","R"
"409",NA,NA,9,"Main",36,0.595406399999774,"up",1,90,"up",0.636326530612245,"conf",0.86,"1.993063699999766",3.29932890833662,2.51496395719397,0,22,"M","R"
"410",NA,NA,9,"Main",37,0.721697600001789,"down",1,270,"down",0.515102040816326,"control",0.72,"1.6356097999996564",4.36493248627353,2.63355714167367,0,22,"M","R"
"411",NA,NA,9,"Main",38,0.60412450000149,"up",1,90,"up",0.616122448979592,"conf",0.95,"1.0569611999999324",3.80825188823539,3.52276383414628,0,22,"M","R"
"412",NA,NA,9,"Main",39,0.831553200001508,"down",0,90,"up",0.0302040816326531,"control",0.29,"2.0007549000001745",1.7240945477333,1.09724232068532,0,22,"M","R"
"413",NA,NA,9,"Main",40,1.23832169999878,"down",1,270,"down",0.515102040816326,"conf",0.86,"1.0333122999982152",4.8177256075854,2.34923464421078,0,22,"M","R"
"414",NA,NA,9,"Main",41,0.671580800000811,"up",1,90,"up",0.393877551020408,"conf",0.74,"1.5139297999994596",2.13332388065936,1.07816151921007,0,22,"M","R"
"415",NA,NA,9,"Main",42,1.23969119999674,"down",0,90,"up",0.01,"conf",0.5,"0.5850420999995549",1.52914563754337,2.67701845712451,0,22,"M","R"
"416",NA,NA,9,"Main",43,0.74419730000227,"down",1,270,"down",0.191836734693878,"conf",0.61,"2.2215443999994022",1.58290487307623,3.36921318355619,0,22,"M","R"
"417",NA,NA,9,"Main",44,0.685042499997508,"down",1,270,"down",0.616122448979592,"conf",0.5,"0.9839831999997841",4.06305586597199,1.80916347361381,0,22,"M","R"
"418",NA,NA,9,"Main",45,0.604112199998781,"down",1,270,"down",0.939387755102041,"control",0.98,"2.0260352000004787",1.57180467323016,2.7448854527704,0,22,"M","R"
