thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,SR_conf,RTrating,interval,interTrial.interval,scale,start_conf,sub,age,gender,handedness,
,,3,Main,22,0.8189001000137068,up,1,90,up,0.06666666666666667,,0.74,1.7359663999523036,2.595214760318673,2.8577623880258876,conf,0.5,0,30,Man,Right,
,,3,Main,23,0.7366049999836832,down,1,270,down,0.125,,1.0,0.9219324999721721,2.4116104325164307,2.1528301783359876,conf,0.5,0,30,Man,Right,
,,3,Main,24,0.7600608999491669,up,1,90,up,0.075,,1.0,0.7370627999771386,4.935556792332894,3.4112429752626205,conf,0.5,0,30,Man,Right,
,,3,Main,25,1.0174656000453979,up,1,90,up,0.06666666666666667,,1.0,0.967795800010208,2.4805587240970497,1.8108521823653052,conf,0.5,0,30,Man,Right,
,,3,Main,26,0.9501722999848425,down,1,270,down,0.025,,0.8,1.2174792000441812,2.1470413395419086,2.405541899410947,conf,0.5,0,30,Man,Right,
,,3,Main,27,0.8064815000398085,down,1,270,down,0.06666666666666667,,1.0,0.878482099971734,3.4244130881286137,3.1759491602198127,conf,0.5,0,30,Man,Right,
,,3,Main,28,0.4862637000042014,up,1,90,up,0.125,,1,0.8158880999544635,2.1512658625518775,2.8744723560939356,conf,0.5,0,30,Man,Right,
,,3,Main,29,0.5887611000216566,down,1,270,down,0.05,,1.0,0.9515570000512525,4.05005750869463,2.739716121849942,conf,0.5,0,30,Man,Right,
,,3,Main,30,0.821629700018093,up,1,90,up,0.06666666666666667,,1.0,0.8722689999849536,4.745882181982851,3.1036574269293777,conf,0.5,0,30,Man,Right,
,,3,Main,31,0.9083248000242747,up,0,270,down,0.075,,0.24,1.9184664000058547,3.0027783296021138,2.777325190252229,conf,0.5,0,30,Man,Right,
,,3,Main,32,0.567696500045713,up,1,90,up,0.05,,1.0,0.8624307999853045,4.2013626104485855,2.604533986629503,conf,0.5,0,30,Man,Right,
,,3,Main,33,0.6905549000366591,down,1,270,down,0.06666666666666667,,1.0,0.9138351999572478,2.3569681592492246,2.2647824805603163,conf,0.5,0,30,Man,Right,
,,3,Main,34,0.7644866000046022,down,1,270,down,0.075,,0.62,0.9887274000211619,3.7709646805830372,3.105741223674468,conf,0.5,0,30,Man,Right,
,,3,Main,35,0.8230395999853499,up,1,90,up,0.075,,1.0,0.967801499995403,2.203645486835229,1.3846790714417119,conf,0.5,0,30,Man,Right,
,,3,Main,36,1.128170800046064,up,1,90,up,0.05,,1.0,0.8949365000007674,4.946218401491119,2.169681343755243,conf,0.5,0,30,Man,Right,
,,3,Main,37,1.2090242000413127,up,0,270,down,0.025,,0.7,1.3097232000436634,4.628840728828513,2.0907490996970903,conf,0.5,0,30,Man,Right,
,,3,Main,38,0.7694885000237264,up,1,90,up,0.05,,1.0,0.892275599995628,3.790549150248065,2.4744283930447,conf,0.5,0,30,Man,Right,
,,3,Main,39,0.6884620999917388,down,1,270,down,0.06666666666666667,,0.8,1.1173274000175297,2.3355529448585512,1.2267414267647072,conf,0.5,0,30,Man,Right,
,,3,Main,40,0.7691523999674246,up,1,90,up,0.125,,1.0,0.9053948000073433,4.393044999310648,2.8326654460082326,conf,0.5,0,30,Man,Right,
,,3,Main,41,0.8771887999610044,down,1,270,down,0.125,,1.0,0.9000602000160143,4.072949156445244,1.0094288283552288,conf,0.5,0,30,Man,Right,
,,3,Main,42,1.1359594000387006,down,1,270,down,0.06666666666666667,,1.0,0.8350806999951601,4.347684097091659,2.2507895092541212,conf,0.5,0,30,Man,Right,
,,3,Main,43,0.6448716000304557,up,1,90,up,0.06666666666666667,,1.0,0.8508004000177607,3.8900982649745495,2.0644269307986836,conf,0.5,0,30,Man,Right,
,,3,Main,44,0.6806565000442788,down,1,270,down,0.05,,1.0,0.5245788000174798,3.6529793126825028,2.2591986897067433,conf,0.5,0,30,Man,Right,
,,3,Main,45,0.606837400002405,up,1,90,up,0.025,,0.86,1.3777337999781594,2.2924307256260414,3.0924053366015714,conf,0.5,0,30,Man,Right,
,,3,Main,46,0.719427700038068,down,1,270,down,0.05,,1.0,0.8536118000047281,2.54524397605866,2.19568719304422,conf,0.5,0,30,Man,Right,
,,3,Main,47,0.8668475999729708,down,1,270,down,0.06666666666666667,,1.0,1.0521353000076488,3.827488448877399,3.1992618212172514,conf,0.5,0,30,Man,Right,
,,3,Main,48,0.5444147000089288,up,1,90,up,0.075,,1.0,0.8796384000452235,3.459992449800342,2.631155129552383,conf,0.5,0,30,Man,Right,
,,3,Main,49,0.9647398000233807,up,1,90,up,0.06666666666666667,,0.74,1.158208700013347,3.685614975619645,3.2277611017236483,conf,0.5,0,30,Man,Right,
,,3,Main,50,1.3008338999934494,down,1,270,down,0.075,,1.0,0.9272432000143453,2.703824465484008,3.2006043071773544,conf,0.5,0,30,Man,Right,
,,3,Main,51,0.8457849000114948,up,1,90,up,0.06666666666666667,,1.0,0.8447704000282101,4.896170796885551,2.65490447936308,conf,0.5,0,30,Man,Right,
,,3,Main,52,0.7392542000161484,up,1,90,up,0.075,,1.0,0.9223056000191718,4.795449275135416,1.9931688055257584,conf,0.5,0,30,Man,Right,
,,3,Main,53,0.5222170000197366,down,1,270,down,0.075,,1.0,1.0027848000172526,4.014401144707759,2.548096110889389,conf,0.5,0,30,Man,Right,
,,4,Main,0,0.6393005999852903,up,1,90,up,0.125,,1.0,0.9330970000009984,3.3031331060107814,3.863334870545434,conf,0.5,0,30,Man,Right,
,,4,Main,1,0.6305770999751985,up,1,90,up,0.075,,1.0,0.8804699000320397,3.5453984370235325,2.197787528952094,conf,0.5,0,30,Man,Right,
,,4,Main,2,0.4659351999871433,down,1,270,down,0.075,,1.0,0.832670199975837,2.713643527912088,1.4524886926738991,conf,0.5,0,30,Man,Right,
,,4,Main,3,0.4787761999759823,up,1,90,up,0.06666666666666667,,1.0,0.8723257000092417,4.7020170833817545,2.854124307066677,conf,0.5,0,30,Man,Right,
,,4,Main,4,0.5415002999943681,up,1,90,up,0.05,,1.0,0.8382215000456199,2.450332001847534,1.4337820173810827,conf,0.5,0,30,Man,Right,
,,4,Main,5,0.5776259999838658,down,1,270,down,0.06666666666666667,,1.0,0.8537219999707304,3.154858094140754,2.350005466216933,conf,0.5,0,30,Man,Right,
,,4,Main,6,0.7147301000077277,up,1,90,up,0.025,,0.72,1.0548070999793708,2.4892982440142974,3.4271090104881163,conf,0.5,0,30,Man,Right,
,,4,Main,7,0.5341340000159107,down,1,270,down,0.06666666666666667,,1.0,0.8998888999922201,4.580149784299869,1.6386021767336492,conf,0.5,0,30,Man,Right,
,,4,Main,8,0.5071919999900274,down,1,270,down,0.06666666666666667,,1.0,0.8912883999873884,2.013600602737095,2.0874044010003443,conf,0.5,0,30,Man,Right,
,,4,Main,9,0.5759324000100605,down,1,270,down,0.05,,0.82,1.4682606999995187,4.884887256985038,2.987069986187721,conf,0.5,0,30,Man,Right,
,,4,Main,10,1.3266401000437327,up,1,90,up,0.05,,0.84,1.6308541999896988,4.675205742374217,2.7991343841254124,conf,0.5,0,30,Man,Right,
,,4,Main,11,0.5144236999913119,down,1,270,down,0.075,,1.0,0.8472539000213146,3.1973916233371336,2.965717629831565,conf,0.5,0,30,Man,Right,
,,4,Main,12,0.4636929000262171,up,1,90,up,0.06666666666666667,,1.0,0.8634373999666423,2.61342700372664,1.9777398834045365,conf,0.5,0,30,Man,Right,
,,4,Main,13,0.6032499000430107,up,1,90,up,0.075,,1.0,0.9094153000041842,4.188652825736321,1.8067775409359115,conf,0.5,0,30,Man,Right,
,,4,Main,14,0.5880424000206403,down,1,270,down,0.125,,1.0,0.8719297999632545,3.1956203796004106,3.6117227567331467,conf,0.5,0,30,Man,Right,
,,4,Main,15,0.5324036999954842,up,1,90,up,0.06666666666666667,,1.0,0.8464087000465952,3.2990581941655672,1.565388340940264,conf,0.5,0,30,Man,Right,
,,4,Main,16,1.0493393000215292,down,1,270,down,0.025,,0.94,2.4845611000200734,2.4788503958964325,3.335765902451526,conf,0.5,0,30,Man,Right,
,,4,Main,17,0.5586542999953963,down,1,270,down,0.05,,1.0,0.8514522999757901,3.42126963167292,3.2267546769935906,conf,0.5,0,30,Man,Right,
,,4,Main,18,1.1997855000081472,down,1,270,down,0.05,,1.0,0.9181908000027761,3.0619880633791823,3.513272076753065,conf,0.5,0,30,Man,Right,
,,4,Main,19,0.78235210001003,up,1,90,up,0.05,,1.0,0.8600129000260495,3.7857052210485183,2.7951984338610028,conf,0.5,0,30,Man,Right,
,,4,Main,20,1.3183520999737084,up,1,90,up,0.075,,1.0,0.8042515000561252,3.195728172372892,2.6598845782512184,conf,0.5,0,30,Man,Right,
,,4,Main,21,0.4863318999996409,down,1,270,down,0.125,,1.0,0.8408780999598093,4.808044031785997,2.889623917771125,conf,0.5,0,30,Man,Right,
,,4,Main,22,0.8571044999989681,up,1,90,up,0.025,,1.0,0.9210030999965966,4.948528668058882,3.8964526952046192,conf,0.5,0,30,Man,Right,
,,4,Main,23,0.6987014000187628,down,1,270,down,0.06666666666666667,,1.0,0.8763212999911048,2.936589829669268,1.5731452438568834,conf,0.5,0,30,Man,Right,
,,4,Main,24,1.374973299971316,down,1,270,down,0.025,,0.74,1.6075477999984287,3.914124209930592,3.538095813859924,conf,0.5,0,30,Man,Right,
,,4,Main,25,0.7065443000174128,up,1,90,up,0.06666666666666667,,1.0,0.8681388999684714,3.301721949656323,3.413955432866423,conf,0.5,0,30,Man,Right,
,,4,Main,26,0.5294234000029974,up,1,90,up,0.075,,1.0,0.875412099994719,2.8173966573271025,3.0196580177844865,conf,0.5,0,30,Man,Right,
,,4,Main,27,0.7573469000053592,down,1,270,down,0.06666666666666667,,1.0,0.9621395999565721,3.4415426574669876,1.9003557789574879,conf,0.5,0,30,Man,Right,
,,4,Main,28,0.4803533999947831,up,1,90,up,0.125,,1.0,0.8301883999956772,4.878706150490949,3.3643534170050184,conf,0.5,0,30,Man,Right,
,,4,Main,29,0.3812785999616608,down,0,90,up,0.06666666666666667,,0.0,0.9364477000199258,2.840728939975521,2.15651622231356,conf,0.5,0,30,Man,Right,
,,4,Main,30,0.7548174999537878,down,1,270,down,0.05,,0.88,1.1723699999856763,4.5455240967122394,2.600489106025615,conf,0.5,0,30,Man,Right,
,,4,Main,31,0.5451980999787338,up,1,90,up,0.06666666666666667,,1.0,0.8382500999723561,4.968252492792897,2.730524121571085,conf,0.5,0,30,Man,Right,
,,4,Main,32,0.6338648000382818,down,1,270,down,0.06666666666666667,,1.0,0.8882628999999724,4.874643414465052,2.3114204965460203,conf,0.5,0,30,Man,Right,
,,4,Main,33,0.7230680999928154,up,1,90,up,0.05,,1.0,0.8827845000196248,4.9367958678577075,2.3728891920343225,conf,0.5,0,30,Man,Right,
,,4,Main,34,0.7416137999971397,down,1,270,down,0.075,,1.0,0.8654124999884516,4.488994759702097,3.437089981425605,conf,0.5,0,30,Man,Right,
,,4,Main,35,0.6563349000061862,down,1,270,down,0.075,,0.88,1.3668529999558814,2.9692350853290588,1.3566777975080249,conf,0.5,0,30,Man,Right,
,,4,Main,36,1.0552614000043832,up,1,90,up,0.05,,1.0,0.9519201000221074,2.682737077269938,1.6218168239513924,conf,0.5,0,30,Man,Right,
,,4,Main,37,0.5914795999997295,up,1,90,up,0.125,,1.0,0.8470576999825425,2.4413985076660127,2.335867878404608,conf,0.5,0,30,Man,Right,
,,4,Main,38,0.7582646999508142,down,1,270,down,0.025,,1.0,0.8208474999992177,2.1351467519857965,2.0509403738305654,conf,0.5,0,30,Man,Right,
,,4,Main,39,0.5471672000130638,up,1,90,up,0.075,,1.0,0.8554434000398032,2.78942374869101,3.557927139112037,conf,0.5,0,30,Man,Right,
,,4,Main,40,0.5222658999846317,up,1,90,up,0.06666666666666667,,1.0,0.8095170000451617,3.9929251757499777,3.9791820708557752,conf,0.5,0,30,Man,Right,
,,4,Main,41,0.48372900002868846,down,1,270,down,0.05,,0.76,1.5717903000186197,2.076128121406983,2.654481772016983,conf,0.5,0,30,Man,Right,
,,4,Main,42,0.625663099985104,down,1,270,down,0.06666666666666667,,1.0,0.5601599999936298,3.311824546924607,1.930059993353515,conf,0.5,0,30,Man,Right,
,,4,Main,43,0.6336384999449365,up,1,90,up,0.06666666666666667,,1.0,0.8760508000268601,4.851952821043609,2.6786723183774415,conf,0.5,0,30,Man,Right,
,,4,Main,44,1.3849587000440806,up,1,90,up,0.05,,1.0,1.213969399977941,2.3355219678414114,2.462077530696351,conf,0.5,0,30,Man,Right,
,,4,Main,45,0.9496801000204869,up,1,90,up,0.075,,1.0,0.8467488999594934,2.1008146316269336,1.374797753272618,conf,0.5,0,30,Man,Right,
,,4,Main,46,0.5715389999677427,down,1,270,down,0.075,,1.0,0.7182209999882616,4.448818701854212,1.6056438891270064,conf,0.5,0,30,Man,Right,
,,4,Main,47,0.8567072000005282,down,1,270,down,0.075,,1.0,0.7986457999795675,3.4219762149752437,3.837416612135146,conf,0.5,0,30,Man,Right,
,,4,Main,48,0.5928730999585241,down,1,270,down,0.06666666666666667,,1.0,0.9890339999692515,2.183848958819091,3.5575384721615197,conf,0.5,0,30,Man,Right,
,,4,Main,49,0.9034157999558374,up,1,90,up,0.06666666666666667,,1.0,0.9751658000168391,3.174567724121793,3.119059463690349,conf,0.5,0,30,Man,Right,
,,4,Main,50,0.9767265999689698,up,1,90,up,0.025,,1.0,0.8740119999856688,4.965448135710488,1.5231564309390722,conf,0.5,0,30,Man,Right,
,,4,Main,51,1.1378937000408769,down,1,270,down,0.06666666666666667,,1.0,0.8617814999888651,4.505335659057984,1.4669937189790514,conf,0.5,0,30,Man,Right,
,,4,Main,52,0.529136799974367,down,1,270,down,0.125,,1.0,1.3558560999808833,2.569768224873914,3.0684018219570386,conf,0.5,0,30,Man,Right,
,,4,Main,53,0.7947695000329986,down,1,270,down,0.05,,1.0,0.8675584999728017,3.4241296121991143,3.5461732562329873,conf,0.5,0,30,Man,Right,
,,5,Main,0,0.7456208000076003,up,1,90,up,0.025,,1.0,0.8488627999904566,2.410807759763647,3.2834020825514965,conf,0.5,0,30,Man,Right,
,,5,Main,1,0.7122857000213116,down,1,270,down,0.06666666666666667,,1.0,0.810812099953182,3.9816770274135846,3.3803078594810776,conf,0.5,0,30,Man,Right,
,,5,Main,2,0.6656851000152528,down,1,270,down,0.125,,1.0,0.9024459000211209,4.908144957355726,1.6119093052382734,conf,0.5,0,30,Man,Right,
,,5,Main,3,0.5021521000307985,up,1,90,up,0.125,,1,0.7842322000069544,4.0468570306880505,2.2904119602206294,conf,0.5,0,30,Man,Right,
,,5,Main,4,0.3884358999785036,down,1,270,down,0.075,,1.0,0.8901095000328496,2.210529923079797,2.887169539912625,conf,0.5,0,30,Man,Right,
,,5,Main,5,0.5414907999802381,down,1,270,down,0.06666666666666667,,1.0,0.8087474000058137,2.912709473592842,2.454090143231812,conf,0.5,0,30,Man,Right,
,,5,Main,6,0.7398563000024296,up,1,90,up,0.075,,1.0,0.9333203000132926,3.38656013326721,1.7417158853016597,conf,0.5,0,30,Man,Right,
,,5,Main,7,0.6389271000516601,up,1,90,up,0.06666666666666667,,1.0,1.051789999997709,2.266965822686621,3.7764656495409117,conf,0.5,0,30,Man,Right,
,,5,Main,8,0.6181645999895409,up,1,90,up,0.06666666666666667,,1.0,0.8873673000489362,2.461048093239338,3.9801656206656073,conf,0.5,0,30,Man,Right,
,,5,Main,9,0.5491475999588147,down,1,270,down,0.075,,1.0,0.8497799999895506,3.529502831445803,3.0067343242236366,conf,0.5,0,30,Man,Right,
,,5,Main,10,0.5869855000055395,up,1,90,up,0.06666666666666667,,1.0,0.8519881999818608,3.4148357293430323,1.6903718280740958,conf,0.5,0,30,Man,Right,
,,5,Main,11,0.902748100052122,down,1,270,down,0.025,,0.74,1.0264503000071272,4.389811456419901,2.2298040505973544,conf,0.5,0,30,Man,Right,
,,5,Main,12,0.8330724000115879,up,1,90,up,0.05,,1.0,0.8423210000037216,3.137053380050431,1.0817620676653668,conf,0.5,0,30,Man,Right,
,,5,Main,13,0.6323380999965593,down,1,270,down,0.06666666666666667,,1.0,0.8479357000323944,2.0656165184553297,3.162309268878941,conf,0.5,0,30,Man,Right,
,,5,Main,14,0.5167708999942988,up,1,90,up,0.05,,1.0,0.8777201999910176,4.185601425005325,2.277672233971822,conf,0.5,0,30,Man,Right,
,,5,Main,15,0.48469730000942945,down,1,270,down,0.05,,0.86,1.0681028999970295,3.313230285707145,2.974381782004053,conf,0.5,0,30,Man,Right,
,,5,Main,16,0.557165099948179,down,1,270,down,0.05,,0.9,1.4855280999909155,2.0019571063360595,2.0753539465251745,conf,0.5,0,30,Man,Right,
,,5,Main,17,0.6713618999929167,up,1,90,up,0.075,,1.0,0.708032299997285,2.677440406534626,2.0418259518610262,conf,0.5,0,30,Man,Right,
,,5,Main,18,0.6879756999551319,up,1,90,up,0.075,,1.0,0.8345783000113443,2.682579826787789,2.2638912081388476,conf,0.5,0,30,Man,Right,
,,5,Main,19,0.46582099999068305,down,1,270,down,0.125,,1.0,0.8930977999698371,3.103619175143601,2.784463557058776,conf,0.5,0,30,Man,Right,
,,5,Main,20,0.7112343999906443,up,1,90,up,0.05,,1.0,0.6407058999757282,3.96621731331811,1.278234255982703,conf,0.5,0,30,Man,Right,
,,5,Main,21,0.6380660000140779,down,1,270,down,0.05,,1.0,0.8815092000295408,2.5690369074682704,3.474229933934478,conf,0.5,0,30,Man,Right,
,,5,Main,22,0.5715504999971017,down,1,270,down,0.05,,1.0,0.8961750000016764,2.322805377420729,3.415970168503188,conf,0.5,0,30,Man,Right,
,,5,Main,23,0.5144380999845453,up,1,90,up,0.06666666666666667,,1.0,0.8414703999878839,2.95308216171282,3.389681852123374,conf,0.5,0,30,Man,Right,
,,5,Main,24,0.4239772000000812,down,1,270,down,0.06666666666666667,,1.0,0.8994851000024937,3.63685178381723,3.7502561392175537,conf,0.5,0,30,Man,Right,
,,5,Main,25,0.8299153999541886,down,1,270,down,0.025,,0.84,1.5800263999844901,2.430270452557669,2.8359424703952456,conf,0.5,0,30,Man,Right,
,,5,Main,26,0.4940530000021681,down,1,270,down,0.075,,1.0,0.9043142000446096,2.3369937924700444,1.688766629672534,conf,0.5,0,30,Man,Right,
,,5,Main,27,0.5907050000387244,up,1,90,up,0.05,,1.0,0.8343231999897398,3.4688120203525656,2.001505161339807,conf,0.5,0,30,Man,Right,
,,5,Main,28,0.4962146999896504,up,1,90,up,0.125,,1.0,0.9258364999550395,2.5509541735913386,2.4226241982396317,conf,0.5,0,30,Man,Right,
,,5,Main,29,0.48950099997455254,down,0,90,up,0.025,,0.0,0.9004245999967679,2.4858802899227617,2.4780616996715366,conf,0.5,0,30,Man,Right,
,,5,Main,30,0.5526799000217579,down,1,270,down,0.06666666666666667,,1.0,0.9202539999969304,2.7966207538562466,1.990031218051863,conf,0.5,0,30,Man,Right,
,,5,Main,31,0.6385303999995813,up,1,90,up,0.06666666666666667,,1.0,0.9339143999968655,2.036073585656392,1.3867636772013388,conf,0.5,0,30,Man,Right,
,,5,Main,32,1.6604915999923833,up,1,90,up,0.075,,1.0,0.9974522999837063,2.9947003714434954,1.819449021748218,conf,0.5,0,30,Man,Right,
,,5,Main,33,0.5108280999702401,down,1,270,down,0.06666666666666667,,1.0,0.9035081999609247,4.169926824985638,2.262799350306561,conf,0.5,0,30,Man,Right,
,,5,Main,34,0.8994677999871783,down,1,270,down,0.075,,1.0,0.9334874000051059,2.613619489904053,3.7191580940813083,conf,0.5,0,30,Man,Right,
,,5,Main,35,0.5415786000085063,up,1,90,up,0.06666666666666667,,1.0,0.9135804999968968,3.041732218908616,3.0714945030289122,conf,0.5,0,30,Man,Right,
,,5,Main,36,0.5410364999552257,up,1,90,up,0.05,,1.0,0.9116013000020757,2.6928787758232753,2.994571933862421,conf,0.5,0,30,Man,Right,
,,5,Main,37,0.4855480999685824,up,1,90,up,0.125,,1.0,0.8554455999983475,3.143494657347629,3.1144983955021757,conf,0.5,0,30,Man,Right,
,,5,Main,38,0.4659064000006765,down,1,270,down,0.05,,0.78,1.744221100001596,3.7345316142855234,1.6784372099465354,conf,0.5,0,30,Man,Right,
,,5,Main,39,0.7347361999563873,down,1,270,down,0.05,,1.0,0.8679998000152409,2.1803495360238445,3.7297789043251743,conf,0.5,0,30,Man,Right,
,,5,Main,40,0.5325773000367917,down,1,270,down,0.06666666666666667,,1.0,0.8540418000193313,3.625521020363716,1.13812566691499,conf,0.5,0,30,Man,Right,
,,5,Main,41,0.6258830999722704,up,1,90,up,0.06666666666666667,,1.0,1.1139538999996148,4.640853546333766,2.8011553663502022,conf,0.5,0,30,Man,Right,
,,5,Main,42,0.5281533999950625,up,1,90,up,0.075,,1.0,0.8931261000107042,3.3152000102310373,1.3283741480507725,conf,0.5,0,30,Man,Right,
,,5,Main,43,0.43404959997860715,down,1,270,down,0.025,,0.4,2.7018537999829277,3.5091423170953373,2.56680636391294,conf,0.5,0,30,Man,Right,
,,5,Main,44,0.5135081999469548,down,1,270,down,0.075,,1.0,0.8831831000279635,4.009265235884223,3.6833657233674537,conf,0.5,0,30,Man,Right,
,,5,Main,45,0.7952533999923617,up,1,90,up,0.025,,0.72,1.60686210001586,3.8504206530122733,3.2407868091709693,conf,0.5,0,30,Man,Right,
,,5,Main,46,0.6230900999507867,down,1,270,down,0.06666666666666667,,1.0,0.860625900037121,2.643163430349401,2.2669038724455386,conf,0.5,0,30,Man,Right,
,,5,Main,47,0.7287829000269994,down,1,270,down,0.06666666666666667,,1.0,0.8748659000266343,2.2851434488871902,1.0583341508043955,conf,0.5,0,30,Man,Right,
,,5,Main,48,0.6220039000036195,up,1,90,up,0.06666666666666667,,1.0,0.8592831999994814,3.1421972277457155,1.9118774456358816,conf,0.5,0,30,Man,Right,
,,5,Main,49,0.601409200055059,up,1,90,up,0.05,,1.0,0.8829164999770001,2.6824811622748372,3.129013001461632,conf,0.5,0,30,Man,Right,
,,5,Main,50,0.517320099985227,down,1,270,down,0.125,,1.0,0.8487562000518665,3.6981902902784705,3.3295274797494656,conf,0.5,0,30,Man,Right,
,,5,Main,51,0.5658032999490388,up,1,90,up,0.06666666666666667,,1.0,0.8686982000363059,4.477118701863406,3.135393052152199,conf,0.5,0,30,Man,Right,
,,5,Main,52,0.5075371999992058,up,1,90,up,0.075,,1.0,0.8947417999734171,3.8417899218224605,2.6693310875493723,conf,0.5,0,30,Man,Right,
,,5,Main,53,0.5620398999890313,down,1,270,down,0.075,,1.0,0.84402570000384,4.0642128228173,1.8936173091916386,conf,0.5,0,30,Man,Right,
,,6,Main,0,0.732488600013312,down,1,270,down,0.075,,1.0,0.8875104999751784,3.4747310171647228,2.877433703162441,control,0.5,0,30,Man,Right,
,,6,Main,1,0.5524835999822244,up,1,90,up,0.075,,1.0,0.8693923999671824,2.314522976995904,1.2964707379886349,control,0.5,0,30,Man,Right,
,,6,Main,2,0.567702200030908,down,1,270,down,0.025,,1.0,0.8237648000358604,4.072891883456826,1.9450069884514787,control,0.5,0,30,Man,Right,
,,6,Main,3,0.533217100019101,down,1,270,down,0.05,,1.0,0.9506495000096038,4.777655793220818,2.682760621197146,control,0.5,0,30,Man,Right,
,,6,Main,4,0.8290730000007898,down,1,270,down,0.06666666666666667,,1.0,0.9136134999571368,3.762163839238513,2.1141571808671245,control,0.5,0,30,Man,Right,
,,6,Main,5,0.4325966999749653,up,1,90,up,0.06666666666666667,,1.0,0.8072932999930345,4.05488565738052,1.74069903560278,control,0.5,0,30,Man,Right,
,,6,Main,6,0.5063135999953374,down,1,270,down,0.06666666666666667,,1.0,0.8562191000091843,2.1134357673759867,3.1647010420336925,control,0.5,0,30,Man,Right,
,,6,Main,7,1.2632227999856696,down,0,90,up,0.025,,0.0,1.0510875000036322,2.643754723067311,2.5167918676458707,control,0.5,0,30,Man,Right,
,,6,Main,8,0.5971849999623373,up,1,90,up,0.06666666666666667,,1.0,0.8202588999993168,4.122405870072152,3.2633256003893827,control,0.5,0,30,Man,Right,
,,6,Main,9,0.7652226000209339,down,1,270,down,0.06666666666666667,,1.0,0.8690562000265345,4.275407783254993,2.2208063463458516,control,0.5,0,30,Man,Right,
,,6,Main,10,0.5416482000146061,up,1,90,up,0.05,,1.0,0.811736400006339,4.87658252711251,2.4327661369862534,control,0.5,0,30,Man,Right,
,,6,Main,11,0.5276209999574348,up,1,90,up,0.05,,1.0,0.8784994999878109,3.76181385491878,2.5377316559336642,control,0.5,0,30,Man,Right,
,,6,Main,12,0.4726131000206806,down,1,270,down,0.05,,0.76,1.35084630001802,2.2355783481441023,2.2867758950097596,control,0.5,0,30,Man,Right,
,,6,Main,13,0.42659099999582395,up,1,90,up,0.125,,1.0,0.9315993000054732,2.591020679362262,2.992897436630189,control,0.5,0,30,Man,Right,
,,6,Main,14,0.5350432000122964,down,1,270,down,0.075,,1.0,0.8463459999766201,3.4857264002529624,1.2410684503639282,control,0.5,0,30,Man,Right,
,,6,Main,15,0.5416103000170551,up,1,90,up,0.075,,1.0,0.8673058999702334,2.3389778454926846,3.542695465837288,control,0.5,0,30,Man,Right,
,,6,Main,16,0.5202118000015616,up,1,90,up,0.06666666666666667,,1.0,0.8270351000246592,3.5394059577545463,3.5650867806781856,control,0.5,0,30,Man,Right,
,,6,Main,17,0.5302389999851584,down,1,270,down,0.125,,0.84,1.0244996000546962,4.400804134482353,2.8235726742845624,control,0.5,0,30,Man,Right,
,,6,Main,18,0.5049725000280887,up,1,90,up,0.075,,1.0,0.9164868000079878,3.0507520133721,3.262551731062846,control,0.5,0,30,Man,Right,
,,6,Main,19,0.6209696999867447,down,1,270,down,0.06666666666666667,,1.0,0.8977125000092201,4.834940355131695,2.4477614018980867,control,0.5,0,30,Man,Right,
,,6,Main,20,0.44892549997894093,up,1,90,up,0.05,,1.0,0.9174690999789163,4.1433024112042585,1.4908498004759885,control,0.5,0,30,Man,Right,
,,6,Main,21,0.9218539000139572,down,1,270,down,0.05,,1.0,0.9436413000221364,2.142092434934997,3.090304751635019,control,0.5,0,30,Man,Right,
,,6,Main,22,0.8555894999881275,up,1,90,up,0.025,,0.74,1.591496000008192,4.108857793772199,3.011822533631654,control,0.5,0,30,Man,Right,
,,6,Main,23,0.517388199979905,up,1,90,up,0.05,,1.0,0.8807654999545775,3.0339388962736997,2.838660658867575,control,0.5,0,30,Man,Right,
,,6,Main,24,0.6585036999895237,down,1,270,down,0.075,,1.0,0.861655900022015,3.5434550471679076,3.871803410169223,control,0.5,0,30,Man,Right,
,,6,Main,25,0.6390104000456631,down,1,270,down,0.075,,1.0,0.9186288000200875,2.300833249653021,1.887679885620253,control,0.5,0,30,Man,Right,
,,6,Main,26,0.5581036999938078,up,1,90,up,0.06666666666666667,,1.0,0.8350362000055611,2.587361606749873,2.0392444195753683,control,0.5,0,30,Man,Right,
,,6,Main,27,0.4400556000182405,up,1,90,up,0.125,,1.0,0.8714651999762282,3.748111945943222,2.8406285251907684,control,0.5,0,30,Man,Right,
,,6,Main,28,0.43761699995957315,down,1,270,down,0.025,,1.0,0.8227142000105232,3.1117554450496687,3.1807513832372134,control,0.5,0,30,Man,Right,
,,6,Main,29,0.5647340000141412,down,1,270,down,0.06666666666666667,,1.0,0.927947900025174,2.217599421673513,2.812575297080415,control,0.5,0,30,Man,Right,
,,6,Main,30,0.6018289000494406,up,1,90,up,0.06666666666666667,,1.0,0.9209167999797501,4.526876166894938,3.2622721055935773,control,0.5,0,30,Man,Right,
,,6,Main,31,0.7670195000246167,down,1,270,down,0.05,,0.82,2.525607699993998,2.037916143023511,2.3615045208054846,control,0.5,0,30,Man,Right,
,,6,Main,32,0.5857768999994732,up,1,90,up,0.075,,1.0,0.7481570999952964,3.967377790318571,3.009464410357902,control,0.5,0,30,Man,Right,
