thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,SR_conf,RTrating,interval,interTrial.interval,scale,start_conf,subject,age,gender,handedness,
,,2,Main,14,0.9848251000003074,down,0,90,up,0.5959183673469388,0.96,1.6172429999987799,2.9853106517667625,2.5691734921748957,conf,0.3915778877495119,7,30,w,r,
,,2,Main,15,0.910598200000095,down,0,90,up,0.39387755102040817,0.74,1.4497186000007787,2.061332380040924,2.9075633520165027,conf,0.5831036834065366,7,30,w,r,
,,2,Main,16,1.175101499999073,down,0,90,up,0.13122448979591836,0.34,1.297422400000869,3.4795305337783042,2.1765762039621266,conf,0.3140999395861323,7,30,w,r,
,,2,Main,17,0.8196059000001696,down,1,270,down,0.9797959183673469,1.0,1.1166362000003573,3.3207236310043653,1.5586551355785285,conf,0.4883315106719773,7,30,w,r,
,,2,Main,18,1.373416599999473,up,1,90,up,0.11102040816326529,0.4,0.7793110000002343,2.610362027201495,2.954922008798765,conf,0.3994104981628683,7,30,w,r,
,,2,Main,19,0.9774790000010398,down,1,270,down,0.5151020408163265,0.74,1.1824935000004189,3.846941393816077,1.5187061532246027,conf,0.5912567233634941,7,30,w,r,
,,2,Main,20,0.7924130000010337,down,0,90,up,0.8585714285714285,1.0,0.9881793999993533,3.7545709939794074,2.4610436087747884,conf,0.5461177002322806,7,30,w,r,
,,2,Main,21,1.0651157000011153,up,0,270,down,0.2524489795918367,0.42,0.6630143000002136,2.7510814426629997,2.4267608827141047,conf,0.6534233976852555,7,30,w,r,
,,2,Main,22,0.8356065999996645,down,0,90,up,0.49489795918367346,0.74,1.1426307000001543,4.927865273170987,2.605926081189504,conf,0.6597254146656839,7,30,w,r,
,,2,Main,23,0.7269013999994058,down,1,270,down,0.9595918367346938,1.0,1.006466000000728,2.169630707554932,2.4984852800919337,conf,0.4431456602690929,7,30,w,r,
,,2,Main,24,1.1645191999996314,up,1,90,up,0.2524489795918367,0.42,0.7191633999991609,2.678401331500681,2.114208419283685,conf,0.26738877607216194,7,30,w,r,
,,2,Main,25,0.748923899998772,down,0,90,up,0.7373469387755102,0.98,1.4466268999985914,2.6698916202433347,2.456246331369579,conf,0.32776841656353206,7,30,w,r,
,,2,Main,26,0.7575911999992968,down,1,270,down,0.7373469387755102,1.0,0.9458883999996033,2.2621921709266832,3.7188378973749883,conf,0.5000410761897659,7,30,w,r,
,,2,Main,27,0.7135415000011562,down,0,90,up,0.6363265306122449,1.0,1.0357533000005787,3.0286400852983064,3.814744702396739,conf,0.4509766541135255,7,30,w,r,
,,2,Main,28,1.231984399999419,up,0,270,down,0.19183673469387755,0.4,0.9277012000002287,3.071680157712376,3.386654401644102,conf,0.6696948646409504,7,30,w,r,
,,2,Main,29,0.7453896999995777,down,1,270,down,0.8181632653061224,1.0,0.978907499998968,4.968577755300182,3.01639284195596,conf,0.6837310512889219,7,30,w,r,
,,2,Main,30,1.2155193999988114,up,1,90,up,0.05040816326530612,0.4,0.7115357999991829,4.3721782300538665,1.3528577979489271,conf,0.5725149270818974,7,30,w,r,
,,2,Main,31,0.9785081999998511,down,0,90,up,0.6969387755102041,1.0,1.0428627999990567,2.2348239487962553,3.9380113438911333,conf,0.4096008543388684,7,30,w,r,
,,2,Main,32,1.562758699999904,up,0,270,down,0.15142857142857144,0.4,1.4693277000005764,2.309777521167491,3.6694234084437856,conf,0.26612958197568015,7,30,w,r,
,,2,Main,33,0.8139660999986518,down,1,270,down,0.333265306122449,0.18,1.3645476000001509,3.884189153682386,2.803515897755223,conf,0.7443775754790851,7,30,w,r,
,,2,Main,34,1.228320199999871,down,0,90,up,0.09081632653061224,0.4,0.7422654000001785,4.586311423133457,1.151454470734926,conf,0.578522532837509,7,30,w,r,
,,2,Main,35,1.512216699999044,up,1,90,up,0.333265306122449,0.6,1.0735061000013957,2.2886108850218903,2.5793378308484787,conf,0.5626220267475355,7,30,w,r,
,,2,Main,36,0.9690771000005043,up,1,90,up,0.6969387755102041,0.9,1.2916373000007297,3.478213169761215,1.700716383677686,conf,0.6845759544502836,7,30,w,r,
,,2,Main,37,1.2976369999996678,down,0,90,up,0.2524489795918367,0.38,0.8430942000013602,2.304344206217289,2.7345475272436643,conf,0.4328449354599434,7,30,w,r,
,,2,Main,38,0.7960333000009996,up,1,90,up,0.676734693877551,0.9,1.748401599999852,3.0662083720841617,2.543761793212112,conf,0.44667869797071386,7,30,w,r,
,,2,Main,39,0.9535562999990361,down,1,270,down,0.8989795918367347,1.0,1.159878899999967,4.3442790911062135,3.0021309378322902,conf,0.36820577163944046,7,30,w,r,
,,2,Main,40,0.7611303000012413,down,1,270,down,0.49489795918367346,0.74,1.1121287000005395,2.3658890941332973,1.4751940637635785,conf,0.6051668727662702,7,30,w,r,
,,2,Main,41,0.9722290999998222,down,1,270,down,0.5151020408163265,0.78,0.7288845000002766,3.828098687955003,3.739471498709438,conf,0.572903088931865,7,30,w,r,
,,2,Main,42,1.1590875000001688,up,1,90,up,0.45448979591836736,0.72,1.2102737999994133,4.818266027381451,1.9665896178073146,conf,0.7495702097541455,7,30,w,r,
