"","thisRow.t","notes","block","Trialtype","withinblocktrial","RTdec","resp","cor","dots.direction","cor_resp","coherence","scale","SR_conf","RTrating","interval","interTrial.interval","start_conf","subject","age","gender","handedness"
"56",NA,NA,2,"Main",5,0.518176100000346,"down",1,270,"down",0.232244897959184,"conf",0.79,"1.5754610000003595","2.9122569935224893",3.91854403219106,0.365906093854658,6,22,"M","R"
"57",NA,NA,2,"Main",6,0.562605399998574,"up",1,90,"up",0.191836734693878,"conf",0.68,"2.2684007000007114","4.665800322965971",2.90204309728499,0.561859653956391,6,22,"M","R"
"58",NA,NA,2,"Main",7,0.529518299999836,"up",1,90,"up",0.171632653061224,"conf",0.76,"1.2204045999988011","2.9454729617404576",2.14517586829088,0.261380826036433,6,22,"M","R"
"59",NA,NA,2,"Main",8,0.700287499999831,"up",0,270,"down",0.151428571428571,"conf",0.53,"1.0881537000004755","3.499644962985677",3.22499137587544,0.609449471806725,6,22,"M","R"
"60",NA,NA,2,"Main",9,0.504503500000283,"up",1,90,"up",0.252448979591837,"control",NA,"None","3.7134494096871955",1.38987934252054,0.650649630436729,6,22,"M","R"
"61",NA,NA,2,"Main",10,0.566779599999791,"up",1,90,"up",0.232244897959184,"control",0.76,"1.848620299999311","3.538205474896347",1.08429298433683,0.628390978491381,6,22,"M","R"
"62",NA,NA,2,"Main",11,0.49543900000026,"up",1,90,"up",0.191836734693878,"control",0.79,"1.406736799999635","3.792174995352869",2.99385950609931,0.662213275884916,6,22,"M","R"
"63",NA,NA,2,"Main",12,0.519782900000791,"up",1,90,"up",0.171632653061224,"control",0.77,"0.8358469000013429","3.4039760265087895",2.5640481554457,0.626486939904417,6,22,"M","R"
"64",NA,NA,2,"Main",13,0.448073999999906,"up",1,90,"up",0.151428571428571,"conf",0.74,"1.9062767000013991","2.7620121281199714",1.91383212868431,0.335154110129343,6,22,"M","R"
"65",NA,NA,2,"Main",14,0.516203199998927,"up",0,270,"down",0.151428571428571,"conf",0.39,"1.2269547999985662","2.1247528248175995",3.81611638657464,0.290433489704498,6,22,"M","R"
"66",NA,NA,2,"Main",15,0.781365599999845,"up",0,270,"down",0.212040816326531,"conf",0.53,"1.627499499998521","3.323079314113918",2.99276534861232,0.310745779312839,6,22,"M","R"
"67",NA,NA,2,"Main",16,0.68745730000046,"down",1,270,"down",0.27265306122449,"conf",0.97,"1.609185500001331","3.2813958338941935",1.65705312692656,0.493120349290163,6,22,"M","R"
"68",NA,NA,2,"Main",17,0.556786299999658,"up",1,90,"up",0.27265306122449,"conf",0.98,"0.9242926999995689","3.6185781089563984",2.4166530292889,0.726159565744976,6,22,"M","R"
"69",NA,NA,2,"Main",18,0.614499199999045,"up",1,90,"up",0.252448979591837,"conf",1,"1.1378638000005594","3.129147036419255",3.61190160308839,0.472638199761383,6,22,"M","R"
"70",NA,NA,2,"Main",19,0.535038200001509,"up",1,90,"up",0.232244897959184,"conf",0.87,"1.9553469999991648","3.7501472910362508",3.9463979636939,0.627031518160702,6,22,"M","R"
"71",NA,NA,2,"Main",20,0.469976100001077,"down",1,270,"down",0.212040816326531,"conf",0.83,"2.2199558000011166","3.353319144204773",2.66097200969916,0.50594423902922,6,22,"M","R"
"72",NA,NA,2,"Main",21,0.52056580000135,"up",1,90,"up",0.212040816326531,"conf",0.86,"0.9733648000001267","4.2667701013803985",2.33955356388849,0.432020142017569,6,22,"M","R"
"73",NA,NA,2,"Main",22,0.757027600000583,"down",1,270,"down",0.191836734693878,"conf",0.68,"1.7591695999999502","2.8839132085386328",2.07157943642583,0.561063233091566,6,22,"M","R"
"74",NA,NA,2,"Main",23,0.525664200000392,"up",1,90,"up",0.171632653061224,"conf",0.83,"1.3681645999986358","4.011526090438068",1.42881168549709,0.293998817963722,6,22,"M","R"
"75",NA,NA,2,"Main",24,0.733786900000268,"down",1,270,"down",0.151428571428571,"conf",0.7,"1.2614455000002636","2.3245514441736557",1.09157863521505,0.653863349003108,6,22,"M","R"
"76",NA,NA,2,"Main",25,0.570775399999548,"down",1,270,"down",0.151428571428571,"control",0.65,"1.0864039000007324","2.6369484709232194",3.16659048995065,0.393240717217325,6,22,"M","R"
"77",NA,NA,2,"Main",26,0.513944600001196,"down",1,270,"down",0.131224489795918,"conf",0.59,"2.3625066000004153","2.521976757729797",1.89246094155951,0.286277424836479,6,22,"M","R"
"78",NA,NA,2,"Main",27,0.670840599999792,"down",1,270,"down",0.131224489795918,"control",0.52,"1.068307100000311","3.3383943604837523",2.4645903941698,0.407718410850885,6,22,"M","R"
"79",NA,NA,2,"Main",28,0.562293099999806,"up",1,90,"up",0.131224489795918,"conf",0.68,"0.7501067999983206","2.4637346027092386",3.06542748013271,0.621240031944088,6,22,"M","R"
"80",NA,NA,2,"Main",29,0.449420900000405,"up",0,270,"down",0.111020408163265,"conf",0.45,"1.151824200000192","2.4171323332731816",3.72277106452093,0.304999116074278,6,22,"M","R"
"81",NA,NA,2,"Main",30,0.607987100000173,"down",1,270,"down",0.151428571428571,"conf",0.4,"1.72857760000079","3.432912225200061",3.41076094613462,0.62320964546102,6,22,"M","R"
"82",NA,NA,2,"Main",31,0.654115899998942,"up",1,90,"up",0.151428571428571,"conf",0.73,"0.9598294999996142","3.6646558919613157",1.94079678954677,0.699267136595449,6,22,"M","R"
"83",NA,NA,2,"Main",32,0.689228100000037,"up",1,90,"up",0.131224489795918,"conf",0.66,"1.3567720000010013","4.11927590637769",1.22093872687612,0.287498125759163,6,22,"M","R"
