thisRow.t,notes,block,Trialtype,withinblocktrial,resp,cor,dots direction,cor_resp,coherence,RTdec,dotlife,SR_conf,interval,interTrial.interval,scale,start_conf,RTrating,sub,age,gender,handedness,
,,7,Main,35,[],0,270,down,0.24166666666666667,0.8058638000002247,3.18500028912677,None,None,3.081011427543563,None,0.30765271199452837,None,14,7,7,,
,,8,Main,0,[],0,90,up,0.24166666666666667,0.8058638000002247,3.18500028912677,None,None,2.8420937365223224,None,0.30765271199452837,None,14,7,7,,
,,8,Main,1,up,1,90,up,0.16666666666666666,1.0013106000005791,3.18500028912677,1,2.142711548170161,3.4524966847678944,conf,0.641641717929248,0.42431610000130604,14,7,7,,
,,8,Main,2,down,1,270,down,0.24166666666666667,0.664161900000181,3.18500028912677,0.88,2.4715632273981867,2.9299956262701783,conf,0.31803424499286603,0.9461129999999685,14,7,7,,
,,8,Main,3,up,1,90,up,0.24166666666666667,0.6356458999998722,3.18500028912677,0.86,2.403863346531911,2.551970540216627,conf,0.2848388551186166,0.6341605999987223,14,7,7,,
,,8,Main,4,up,0,270,down,0.31666666666666665,0.8418796000005386,3.18500028912677,0.85,3.0969716718606985,2.6273589457624364,conf,0.5268177951315767,0.8069864000008238,14,7,7,,
,,8,Main,5,up,0,270,down,0.31666666666666665,1.0738478999992367,3.18500028912677,1.0,3.3213271893205163,2.4455682306561997,conf,0.7155044284380583,0.4713544999995065,14,7,7,,
,,8,Main,6,up,0,270,down,0.16666666666666666,1.7067588999998407,3.18500028912677,0.83,4.566254893091917,2.778884458800282,conf,0.6534362780538454,0.6904075999991619,14,7,7,,
,,8,Main,7,up,1,90,up,0.16666666666666666,0.7052831000000879,3.18500028912677,0.72,3.053083860397739,2.361119128421818,conf,0.4405793272989735,0.8021785000000818,14,7,7,,
,,8,Main,8,down,1,270,down,0.6166666666666667,1.6083528000017395,3.18500028912677,0.72,2.3282416025892525,2.531781063669174,conf,0.5429350612365593,0.8798659000003681,14,7,7,,
,,8,Main,9,down,1,270,down,0.058333333333333334,1.251082900000256,3.18500028912677,0.76,4.414616994926217,2.5211703860316192,conf,0.6232596572718566,0.8082204999991518,14,7,7,,
,,8,Main,10,up,1,90,up,0.31666666666666665,0.71060209999996,3.18500028912677,0.78,2.857559298380849,2.586770207801304,conf,0.5226829007779221,0.904515199999878,14,7,7,,
,,8,Main,11,up,0,270,down,0.24166666666666667,1.0080667000001995,3.18500028912677,0.78,3.2367121301620188,2.5028895810500065,conf,0.36302227930800685,0.8726240999985748,14,7,7,,
,,8,Main,12,up,1,90,up,0.6166666666666667,0.8152288000001136,3.18500028912677,0.77,4.64765073008774,2.6498716536627627,conf,0.45213579123245917,0.9199851000012131,14,7,7,,
,,8,Main,13,up,1,90,up,0.24166666666666667,0.9341588000006595,3.18500028912677,0.75,4.045017983187375,2.8052048099783637,conf,0.42842112089142154,0.9570721999989473,14,7,7,,
,,8,Main,14,down,1,270,down,0.16666666666666666,1.5115421999998944,3.18500028912677,0.78,2.146137937750067,2.6884433534676764,conf,0.6600885761404534,0.6646726999988459,14,7,7,,
,,8,Main,15,[],0,90,up,0.31666666666666665,1.5115421999998944,3.18500028912677,None,None,2.6842248416479864,None,0.6600885761404534,None,14,7,7,,
,,8,Main,16,up,1,90,up,0.058333333333333334,1.5510713999992731,3.18500028912677,0.8,4.442167067966839,3.1607876981482534,conf,0.6013648769445474,0.9262020000005577,14,7,7,,
,,8,Main,17,up,0,270,down,0.24166666666666667,1.6746528999992734,3.18500028912677,0.82,2.82597807789325,2.964749081243665,conf,0.6447197036699782,1.0642657999997027,14,7,7,,
,,8,Main,18,up,1,90,up,0.16666666666666666,1.1874234000006254,3.18500028912677,0.39,3.1124196179050454,3.0910672038536497,conf,0.505029029870729,0.5068268000013632,14,7,7,,
,,8,Main,19,[],0,270,down,0.16666666666666666,1.1874234000006254,3.18500028912677,None,None,3.0760213850621296,None,0.505029029870729,None,14,7,7,,
,,8,Main,20,up,1,90,up,0.24166666666666667,0.8002814999999828,3.18500028912677,1,3.0869730404495117,2.9985487172185965,conf,0.5557503807255352,0.4916235000000597,14,7,7,,
,,8,Main,21,up,0,270,down,0.058333333333333334,0.7203035999991698,3.18500028912677,1,3.217910744247696,2.836517696064662,conf,0.6254202371485029,0.48666059999959543,14,7,7,,
,,8,Main,22,up,1,90,up,0.16666666666666666,1.0157005000000936,3.18500028912677,1,3.9703375684250295,3.2428985683885765,conf,0.3292680375803329,0.6958054999995511,14,7,7,,
,,8,Main,23,down,1,270,down,0.16666666666666666,1.896831400001247,3.18500028912677,0.87,4.9022504349609415,2.5675801589962073,conf,0.485902467280408,0.9124374000002717,14,7,7,,
,,8,Main,24,down,1,270,down,0.24166666666666667,1.0816040999998222,3.18500028912677,0.8,3.3500317783265587,2.7936870078756773,conf,0.5008649428399521,1.0489230999992287,14,7,7,,
,,8,Main,25,up,1,90,up,0.24166666666666667,0.839253699999972,3.18500028912677,0.8200000000000001,3.580199389231816,2.8050699707801954,conf,0.4400019621309148,0.8253053999997064,14,7,7,,
,,8,Main,26,down,1,270,down,0.24166666666666667,1.077357899999697,3.18500028912677,0.82,2.150586469477972,2.2418069500882627,conf,0.6974105092303896,0.7767862000000605,14,7,7,,
,,8,Main,27,up,1,90,up,0.31666666666666665,0.8413375000000087,3.18500028912677,0.86,3.1015060762017845,2.8120390114488742,conf,0.70154939986352,0.6063006999993377,14,7,7,,
,,8,Main,28,up,1,90,up,0.6166666666666667,0.7739239000002271,3.18500028912677,1,2.1921137865823273,3.1161979419632377,conf,0.5402722365987764,0.38219610000123794,14,7,7,,
,,8,Main,29,down,1,270,down,0.31666666666666665,0.8341695999988588,3.18500028912677,0.88,3.016953596376288,2.439330713946336,conf,0.45861325855165086,0.8899337000002561,14,7,7,,
,,8,Main,30,down,0,90,up,0.058333333333333334,1.1113712999995187,3.18500028912677,0.8,3.7782660244564954,2.7735822000909494,conf,0.4393256559183277,0.8176251000004413,14,7,7,,
,,8,Main,31,up,0,270,down,0.24166666666666667,0.8752688999993552,3.18500028912677,0.52,3.2203344846296833,2.6173219270945207,conf,0.5233758973616991,0.7729603000007046,14,7,7,,
,,8,Main,32,down,1,270,down,0.6166666666666667,0.9993420000009792,3.18500028912677,1,3.5541791102698,2.0861388173805375,conf,0.4546877760832017,0.5295770000011544,14,7,7,,
,,8,Main,33,up,0,270,down,0.31666666666666665,1.41526949999934,3.18500028912677,0.92,3.1652573065778755,2.7158814408200933,conf,0.3980822229306013,0.8838344999985566,14,7,7,,
,,8,Main,34,up,1,90,up,0.31666666666666665,0.9517678000011074,3.18500028912677,0.9400000000000001,3.944228764391316,2.969510516889305,conf,0.26478963779404024,0.7099958999988303,14,7,7,,
,,8,Main,35,up,1,90,up,0.24166666666666667,1.1133893000005628,3.18500028912677,0.83,3.3507604489363163,2.4477811828804277,conf,0.7340401868507462,0.9801351000005525,14,7,7,,
,,9,Main,0,up,1,90,up,0.058333333333333334,1.1666887999999744,3.18500028912677,0.72,2.6835152355788847,2.3558349191423367,conf,0.2599497113749422,1.2502811000013025,14,7,7,,
,,9,Main,1,down,1,270,down,0.16666666666666666,0.9562710999998671,3.18500028912677,0.64,3.4689390491413494,2.407871092855665,conf,0.25817103335245495,0.719727800000328,14,7,7,,
,,9,Main,2,up,1,90,up,0.16666666666666666,1.241175299999668,3.18500028912677,0.69,3.028968371364886,2.407459290236503,conf,0.7273531100982371,1.0614515000015672,14,7,7,,
,,9,Main,3,down,1,270,down,0.31666666666666665,0.807927900001232,3.18500028912677,1.0,4.740616570787487,2.827434204470159,conf,0.6128298524856051,0.40497529999993276,14,7,7,,
,,9,Main,4,up,1,90,up,0.31666666666666665,0.855880300001445,3.18500028912677,0.92,4.360566284103282,2.7145061513328472,conf,0.5952041806480353,0.8459332999991602,14,7,7,,
,,9,Main,5,up,0,270,down,0.24166666666666667,0.9548529000003327,3.18500028912677,0.82,2.2637755108160738,2.7209015366014517,conf,0.4161937305063341,0.9916912000007869,14,7,7,,
,,9,Main,6,down,1,270,down,0.24166666666666667,1.5458608999997523,3.18500028912677,0.81,3.898686597204083,2.817058549978012,conf,0.285783142458544,0.9829217999995308,14,7,7,,
,,9,Main,7,up,0,270,down,0.058333333333333334,1.0814491000000999,3.18500028912677,0.78,4.252432282693308,2.793213732563735,conf,0.6043825847005795,0.815296999999191,14,7,7,,
,,9,Main,8,up,1,90,up,0.31666666666666665,0.6751877999995486,3.18500028912677,0.7,4.484005043387998,2.7653442091636267,conf,0.35974404290637674,0.7741934999994555,14,7,7,,
,,9,Main,9,up,0,270,down,0.31666666666666665,0.7341813999992155,3.18500028912677,0.17,3.871507339148099,2.632226453563616,conf,0.34698683320222024,1.0303719999992609,14,7,7,,
,,9,Main,10,up,1,90,up,0.24166666666666667,0.8022342000003846,3.18500028912677,0.7,2.362305591605276,2.4568454545503364,conf,0.5015029199220216,0.840235899999243,14,7,7,,
,,9,Main,11,down,1,270,down,0.6166666666666667,0.7274682000006578,3.18500028912677,0.8,4.633080334882096,2.975142345141294,conf,0.5371763381329142,1.1311953000003996,14,7,7,,
,,9,Main,12,up,0,270,down,0.16666666666666666,1.1747028000008868,3.18500028912677,0.85,3.3200088210397745,3.41581618482374,conf,0.7104754040722182,0.7702465000002121,14,7,7,,
,,9,Main,13,up,0,270,down,0.24166666666666667,1.4207069000003685,3.18500028912677,0.25,2.7591268120944665,3.470652111594808,conf,0.3709180163714071,0.8624723000011727,14,7,7,,
,,9,Main,14,up,1,90,up,0.24166666666666667,0.9156156000008195,3.18500028912677,0.76,3.9848925355990374,2.5826273672694566,conf,0.5396690842452205,0.9132496999991417,14,7,7,,
,,9,Main,15,up,1,90,up,0.6166666666666667,0.7483895999994274,3.18500028912677,0.83,3.3735651549376415,2.4174485320673704,conf,0.6688637537393411,1.4082324000009976,14,7,7,,
,,9,Main,16,up,1,90,up,0.16666666666666666,0.7678403999998409,3.18500028912677,0.8,2.257928541336791,2.7951662476818178,conf,0.2970609992342778,0.9938596000010875,14,7,7,,
,,9,Main,17,up,1,90,up,0.24166666666666667,1.0203632999982801,3.18500028912677,0.93,3.883122671473613,2.5774934544605212,conf,0.5654772135284444,0.35326069999973697,14,7,7,,
,,9,Main,18,[],0,270,down,0.31666666666666665,1.0203632999982801,3.18500028912677,None,None,2.6490308041831288,None,0.5654772135284444,None,14,7,7,,
,,9,Main,19,up,1,90,up,0.24166666666666667,0.8478548999992199,3.18500028912677,0.76,3.1327089038398084,2.7421244133707625,conf,0.34176256869436233,0.750969200000327,14,7,7,,
,,9,Main,20,up,1,90,up,0.16666666666666666,0.7445748999998614,3.18500028912677,0.71,3.7268040664242688,2.7982543690242867,conf,0.5308221893078802,0.8560206000001926,14,7,7,,
,,9,Main,21,up,1,90,up,0.31666666666666665,0.5925459999998566,3.18500028912677,0.68,4.250302424146552,2.633005745406327,conf,0.3786235526967696,0.8620376000017131,14,7,7,,
,,9,Main,22,down,1,270,down,0.31666666666666665,1.2829228000009607,3.18500028912677,0.96,4.242785912749313,2.5269775714488403,conf,0.7380163340555238,0.6083371999993687,14,7,7,,
,,9,Main,23,up,1,90,up,0.16666666666666666,0.8579735000002984,3.18500028912677,0.83,3.668835579506484,2.800497345917187,conf,0.5521882106001347,0.8580880999998044,14,7,7,,
,,9,Main,24,down,1,270,down,0.6166666666666667,0.8187770000004093,3.18500028912677,0.68,4.926906935231886,2.9278252205600874,conf,0.3800616535081122,1.7127108999993652,14,7,7,,
,,9,Main,25,up,1,90,up,0.24166666666666667,1.138471700000082,3.18500028912677,0.9,4.554239412624449,2.661008351499019,conf,0.27501968014205164,0.7529759000008198,14,7,7,,
,,9,Main,26,down,1,270,down,0.24166666666666667,1.0260490000000573,3.18500028912677,0.77,3.822573736381809,2.565948413557654,conf,0.41105303479989264,0.6041002000001754,14,7,7,,
,,9,Main,27,down,1,270,down,0.24166666666666667,0.8362938999998732,3.18500028912677,0.8200000000000001,2.8901669655945543,3.321298940911306,conf,0.25560388061524075,0.6462369000000763,14,7,7,,
,,9,Main,28,down,1,270,down,0.058333333333333334,0.8455114999997022,3.18500028912677,0.88,2.389180858247375,2.8192985519831733,conf,0.4621912533761638,0.9214184000011301,14,7,7,,
,,9,Main,29,down,0,90,up,0.31666666666666665,0.7140511999987211,3.18500028912677,0.8200000000000001,3.375070287224397,2.631455486875122,conf,0.2967217627579962,1.0230413999997836,14,7,7,,
,,9,Main,30,up,1,90,up,0.6166666666666667,0.8216038999999,3.18500028912677,0.91,3.8880048924350894,2.7741664832121433,conf,0.6541353886551968,0.7830926999995427,14,7,7,,
,,9,Main,31,up,1,90,up,0.24166666666666667,1.1951536999986274,3.18500028912677,0.79,3.7070563946641446,2.66617348652991,conf,0.4854125751805988,0.6715725999983988,14,7,7,,
,,9,Main,32,down,1,270,down,0.16666666666666666,0.817388800000117,3.18500028912677,0.83,2.3752543572457574,2.8158260669031425,conf,0.5738746085100823,0.6269770000017161,14,7,7,,
,,9,Main,33,down,1,270,down,0.24166666666666667,0.9340400999990379,3.18500028912677,0.87,4.299371616203764,2.2556563432102763,conf,0.5060423696508145,0.8675629999997909,14,7,7,,
,,9,Main,34,down,1,270,down,0.16666666666666666,0.9470005000002857,3.18500028912677,0.77,3.65661701647211,2.5624829819684614,conf,0.3258734424280158,0.9562975000008009,14,7,7,,
,,9,Main,35,down,0,90,up,0.058333333333333334,1.1213222000005771,3.18500028912677,0.87,4.6197583730689935,2.8396902855090826,conf,0.26733596021290335,1.1039140000011685,14,7,7,,
