"","gm[1]","gm[2]","gm[3]","gm[4]","gm[5]","gm[6]","gm[7]","gm[8]","gm[9]","draw","tau_u[1]","tau_u[2]","tau_u[3]","tau_u[4]","tau_u[5]","tau_u[6]","tau_u[7]","tau_u[8]","tau_u[9]","L_u[1,1]","L_u[2,1]","L_u[3,1]","L_u[4,1]","L_u[5,1]","L_u[6,1]","L_u[7,1]","L_u[8,1]","L_u[9,1]","L_u[1,2]","L_u[2,2]","L_u[3,2]","L_u[4,2]","L_u[5,2]","L_u[6,2]","L_u[7,2]","L_u[8,2]","L_u[9,2]","L_u[1,3]","L_u[2,3]","L_u[3,3]","L_u[4,3]","L_u[5,3]","L_u[6,3]","L_u[7,3]","L_u[8,3]","L_u[9,3]","L_u[1,4]","L_u[2,4]","L_u[3,4]","L_u[4,4]","L_u[5,4]","L_u[6,4]","L_u[7,4]","L_u[8,4]","L_u[9,4]","L_u[1,5]","L_u[2,5]","L_u[3,5]","L_u[4,5]","L_u[5,5]","L_u[6,5]","L_u[7,5]","L_u[8,5]","L_u[9,5]","L_u[1,6]","L_u[2,6]","L_u[3,6]","L_u[4,6]","L_u[5,6]","L_u[6,6]","L_u[7,6]","L_u[8,6]","L_u[9,6]","L_u[1,7]","L_u[2,7]","L_u[3,7]","L_u[4,7]","L_u[5,7]","L_u[6,7]","L_u[7,7]","L_u[8,7]","L_u[9,7]","L_u[1,8]","L_u[2,8]","L_u[3,8]","L_u[4,8]","L_u[5,8]","L_u[6,8]","L_u[7,8]","L_u[8,8]","L_u[9,8]","L_u[1,9]","L_u[2,9]","L_u[3,9]","L_u[4,9]","L_u[5,9]","L_u[6,9]","L_u[7,9]","L_u[8,9]","L_u[9,9]"
"31",-0.00102793,-2.95778,-2.04448,-0.977096,0.113643,-4.88389,2.17678,0.0183682,0.0235951,31,0.246261,2.09369,0.685866,0.445541,0.377311,0.900957,1.02019,0.0238505,0.103536,1,0.0617902,-0.254262,-0.28357,-0.0265455,0.265338,-0.00838015,-0.0105549,-0.0753338,0,0.998089,-0.50954,-0.0236568,-0.314328,0.440616,-0.0990852,-0.666178,-0.550768,0,0,0.822022,-0.133848,0.363089,-0.0726302,-0.142897,-0.119983,-0.189053,0,0,0,0.94927,0.19086,-0.218403,0.611697,0.0361501,0.0589622,0,0,0,0,0.855706,0.00398917,0.234191,0.0242212,0.093689,0,0,0,0,0,0.826113,-0.314825,0.314117,-0.207045,0,0,0,0,0,0,0.664499,-0.308351,0.132701,0,0,0,0,0,0,0,0.588265,-0.324813,0,0,0,0,0,0,0,0,0.690654
"32",-0.0756748,-2.4842,-2.18846,-0.969725,0.266949,-6.25897,2.2349,-0.01341,-0.0103285,32,0.226046,1.81839,0.652548,0.540136,0.0974688,1.93471,0.45268,0.107597,0.0692892,1,0.0276221,0.165397,-0.310551,-0.198479,-0.039602,-0.319957,0.0172217,-0.377311,0,0.999618,-0.261409,-0.257831,0.0234835,-0.433927,0.242023,0.466666,-0.406398,0,0,0.950952,0.500182,-0.431376,0.109654,0.242964,0.051044,-0.0217587,0,0,0,0.766094,-0.643863,0.424697,0.624596,-0.496512,-0.346494,0,0,0,0,0.599508,0.119226,-0.132845,0.0555313,-0.0338428,0,0,0,0,0,0.776874,0.0967265,0.0176225,-0.040454,0,0,0,0,0,0,0.60241,0.269984,0.216973,0,0,0,0,0,0,0,0.675656,0.509742,0,0,0,0,0,0,0,0,0.512104
"33",-0.101114,-4.28679,-2.06006,-1.04862,0.172255,-4.71221,2.04561,0.0422773,0.0493244,33,0.205293,2.22566,0.40782,0.589974,0.0683917,1.32394,0.451417,0.00962502,0.079344,1,0.218693,-0.435398,0.416603,0.112128,-0.0866368,-0.244086,-0.0815418,0.0684418,0,0.975794,-0.479194,0.0877573,-0.193748,0.249117,-0.327842,-0.166712,-0.0470327,0,0,0.762103,0.175638,0.0298442,0.0237693,0.143078,-0.0867857,-0.426834,0,0,0,0.887633,0.0831408,-0.10198,-0.0372099,0.264516,-0.32425,0,0,0,0,0.970611,0.0129532,-0.146671,-0.235854,-0.0772425,0,0,0,0,0,0.958802,-0.0663623,-0.0255987,0.35135,0,0,0,0,0,0,0.886098,-0.358884,0.0852867,0,0,0,0,0,0,0,0.838438,-0.514689,0,0,0,0,0,0,0,0,0.551531
"34",-0.185068,-4.26691,-2.00094,-0.517074,0.175377,-4.59796,2.19347,-0.0475709,0.0421917,34,0.303001,1.84283,0.385774,0.705668,0.404182,0.76744,0.652251,0.0988669,0.0332832,1,0.0507535,0.185735,-0.532802,-0.279454,0.0644763,-0.410585,0.026606,-0.229165,0,0.998711,-0.105489,0.231101,0.00547236,-0.481597,0.547884,0.51223,-0.30329,0,0,0.976921,0.307267,-0.0837897,0.380541,-0.0345209,-0.153343,0.52226,0,0,0,0.753857,-0.121875,0.164375,0.502331,-0.446597,0.195398,0,0,0,0,0.948684,0.0587028,0.0641607,0.132209,0.10005,0,0,0,0,0,0.767223,0.18281,-0.0904192,-0.498684,0,0,0,0,0,0,0.490081,0.370365,0.368402,0,0,0,0,0,0,0,0.592558,0.0918907,0,0,0,0,0,0,0,0,0.376435
"35",-0.115101,-4.09014,-2.08448,-0.996974,0.278382,-5.0748,1.99847,-0.0104923,0.0492106,35,0.288694,2.48054,0.338088,0.394829,0.27138,1.17406,0.473097,0.029125,0.0449874,1,-0.038852,-0.356287,0.348331,-0.046616,-0.0737993,-0.079926,0.232548,0.0476912,0,0.999245,-0.255222,-0.168677,-0.764393,0.230042,-0.206469,-0.366376,-0.290617,0,0,0.898844,0.629703,-0.0348723,0.0984328,0.0107054,0.0836949,-0.151397,0,0,0,0.673564,-0.261901,-0.423936,0.306641,-0.26113,-0.0867066,0,0,0,0,0.586278,0.0473161,-0.0187345,-0.00541889,0.307204,0,0,0,0,0,0.866016,-0.767525,0.215016,0.289425,0,0,0,0,0,0,0.517101,-0.485624,-0.69297,0,0,0,0,0,0,0,0.674095,-0.269681,0,0,0,0,0,0,0,0,0.389553
"36",-0.0953362,-2.92961,-2.2797,-0.835265,0.215052,-4.8156,2.3378,0.000547162,0.00844823,36,0.164922,1.64154,0.728339,0.642048,0.260053,0.797402,0.811317,0.0302136,0.140078,1,0.151464,0.036402,-0.529489,0.0130754,0.127833,-0.264188,-0.111305,-0.103102,0,0.988463,-0.260576,0.032672,0.481034,-0.426997,-0.256263,0.354405,0.122729,0,0,0.964767,0.0274634,-0.0797328,0.106901,0.0174867,-0.451156,0.106934,0,0,0,0.847242,0.309931,0.471587,0.749323,0.209615,-0.0489913,0,0,0,0,0.816101,0.140163,-0.134886,0.259958,-0.0411656,0,0,0,0,0,0.740179,-0.288717,-0.15439,0.466568,0,0,0,0,0,0,0.448544,0.535456,0.46863,0,0,0,0,0,0,0,0.486211,0.00499657,0,0,0,0,0,0,0,0,0.722117
"37",-0.0140967,-3.47948,-2.31577,-0.76192,0.241552,-4.16822,1.86695,-0.0143098,0.0192217,37,0.14284,2.79498,0.702199,0.452546,0.277475,1.35067,0.440585,0.0584645,0.114142,1,0.0618483,-0.258113,-0.0591581,-0.24451,-0.520351,-0.484239,-0.0835982,0.0516516,0,0.998086,0.176182,0.361669,-0.717751,0.35504,-0.102968,-0.421686,-0.515467,0,0,0.949914,0.342099,0.0641877,0.305318,0.192962,0.361996,-0.260417,0,0,0,0.865254,0.0131169,-0.107309,0.0827506,-0.344373,-0.0912733,0,0,0,0,0.648658,-0.147858,0.322191,-0.0742186,-0.0983761,0,0,0,0,0,0.690351,-0.236439,0.358076,-0.1772,0,0,0,0,0,0,0.742373,-0.463486,-0.0801904,0,0,0,0,0,0,0,0.465846,0.311846,0,0,0,0,0,0,0,0,0.714648
"38",-0.0557196,-2.54245,-2.4919,-1.02761,0.14763,-5.12057,2.0557,-0.0116077,0.0405533,38,0.118362,1.62929,1.3382,0.461525,0.222323,0.9957,0.556747,0.0358134,0.069182,1,0.140605,-0.126745,-0.0199332,-0.238168,0.440082,-0.338354,-0.0428897,-0.0217672,0,0.990066,-0.260367,0.0936312,-0.537216,-0.278398,-0.0286658,-0.289337,-0.0215841,0,0,0.957155,0.598327,0.177507,-0.210516,0.0749197,-0.0343692,0.203446,0,0,0,0.795513,-0.33916,-0.144432,0.426075,-0.00393565,-0.231802,0,0,0,0,0.712837,-0.272216,0.394651,-0.359837,-0.495433,0,0,0,0,0,0.767817,-0.247425,0.608801,-0.111438,0,0,0,0,0,0,0.693234,-0.0217816,-0.0273207,0,0,0,0,0,0,0,0.64238,-0.448241,0,0,0,0,0,0,0,0,0.666633
"39",0.0100248,-2.96386,-2.12111,-0.839386,0.242006,-5.31473,1.97738,-0.0651176,0.0658869,39,0.123343,1.69752,0.770623,0.406881,0.222347,0.194079,0.850093,0.0466336,0.123639,1,0.233392,0.000403646,-0.0491725,-0.306809,-0.393341,-0.148882,-0.139785,0.00969248,0,0.972383,-0.388084,-0.0702563,-0.611716,0.116105,-0.139077,-0.345998,-0.0774627,0,0,0.921624,0.00645331,0.152338,0.252229,-0.0294222,0.0854599,0.254856,0,0,0,0.996295,-0.229113,0.103524,0.536062,0.171318,-0.1689,0,0,0,0,0.675257,-0.22353,-0.231749,-0.615738,-0.462911,0,0,0,0,0,0.84113,-0.0891239,0.486102,-0.284035,0,0,0,0,0,0,0.780136,0.0558848,-0.107274,0,0,0,0,0,0,0,0.453365,-0.66013,0,0,0,0,0,0,0,0,0.397725
"40",0.00912621,-3.33579,-2.36802,-0.718689,0.162388,-4.22739,1.76011,-0.0608074,0.0672706,40,0.127493,2.12451,0.7611,0.320164,0.179207,0.164881,0.727302,0.051101,0.104831,1,0.0632395,-0.153846,-0.0432779,-0.159823,0.110772,-0.213625,-0.00951336,0.0679699,0,0.997998,-0.312111,0.0762402,-0.268964,0.161296,-0.081244,-0.214985,-0.0977014,0,0,0.937506,0.419614,0.608442,-0.349346,-0.0220409,-0.634212,-0.235949,0,0,0,0.903459,-0.21357,0.203277,0.526835,0.149157,0.148011,0,0,0,0,0.697353,0.0688564,-0.122594,-0.303256,-0.689656,0,0,0,0,0,0.890846,-0.0258591,0.0425597,-0.120757,0,0,0,0,0,0,0.808718,0.431436,-0.122995,0,0,0,0,0,0,0,0.499305,-0.609415,0,0,0,0,0,0,0,0,0.177573
"41",0.0588886,-2.14156,-2.32214,-1.08958,-0.0350631,-5.07595,2.43465,0.0414238,0.0770782,41,0.176988,2.33329,0.911294,1.11799,0.243294,0.762423,0.612635,0.0369361,0.0900647,1,-0.0303304,-0.731018,-0.392545,-0.0724667,-0.235053,0.184698,0.0913347,-0.0260766,0,0.99954,0.0812772,0.453052,-0.331219,-0.131218,0.635038,-0.106317,0.25621,0,0,0.6775,-0.547648,-0.453013,0.324812,0.169503,0.257445,0.515075,0,0,0,0.583724,-0.138422,-0.387839,-0.0211344,-0.604848,-0.442119,0,0,0,0,0.812811,-0.0593477,0.21212,0.165134,-0.334858,0,0,0,0,0,0.817366,0.00636235,0.0809919,-0.046155,0,0,0,0,0,0,0.698856,-0.53561,-0.0208327,0,0,0,0,0,0,0,0.477,0.397383,0,0,0,0,0,0,0,0,0.447546
"42",-0.0676639,-3.63174,-1.9275,-1.06567,0.358708,-6.5632,1.85472,-0.000119171,0.0198229,42,0.206064,1.92215,0.416438,0.665039,0.143119,1.63014,0.539144,0.0740537,0.0876841,1,0.219359,0.377818,0.0359796,0.115761,0.114746,-0.29243,-0.105294,-0.311698,0,0.975644,-0.19177,-0.544043,-0.283282,0.442032,-0.527672,-0.340659,-0.526163,0,0,0.905802,0.437704,0.565481,-0.266199,0.106291,-0.347531,-0.391491,0,0,0,0.714939,0.26554,0.371609,0.331849,0.607118,0.269443,0,0,0,0,0.71838,0.0871711,-0.52693,0.188216,0.155746,0,0,0,0,0,0.758213,-0.285683,-0.114151,0.0399648,0,0,0,0,0,0,0.394151,0.127936,-0.125322,0,0,0,0,0,0,0,0.56451,-0.242265,0,0,0,0,0,0,0,0,0.547613
"43",-0.00206215,-3.73574,-2.15265,-1.13399,0.261808,-5.77355,2.03028,-0.0140897,0.022065,43,0.213529,1.6777,0.544601,0.741727,0.461188,1.03091,0.866551,0.046054,0.0292244,1,0.206619,0.343221,-0.20388,-0.540356,-0.0962887,-0.175099,0.211841,-0.117581,0,0.978422,-0.154964,-0.102587,-0.215699,-0.150389,-0.532854,0.085793,-0.404986,0,0,0.926383,0.442856,-0.232087,-0.0952805,-0.299418,0.229066,0.095697,0,0,0,0.867057,-0.0185179,0.194572,0.374525,0.131493,-0.108224,0,0,0,0,0.779283,0.282911,-0.0834209,0.17505,0.296394,0,0,0,0,0,0.917135,-0.0699419,0.176798,0.261211,0,0,0,0,0,0,0.66606,-0.0731463,-0.195837,0,0,0,0,0,0,0,0.900417,-0.0704026,0,0,0,0,0,0,0,0,0.775823
"44",-0.0332621,-4.27084,-1.88375,-0.799888,0.259081,-8.76586,1.67033,0.00753985,-0.0040286,44,0.177697,2.3678,0.457482,0.614355,0.253129,3.21328,1.43992,0.0145414,0.0582956,1,-0.0927313,-0.118129,0.146816,0.437624,0.00586468,0.361743,-0.326853,-0.25542,0,0.995691,-0.027494,0.148084,-0.449496,0.233191,-0.283177,0.132223,-0.229367,0,0,0.992618,0.600827,-0.205912,0.202284,0.156194,-0.287213,0.606246,0,0,0,0.771701,-0.0749477,0.305646,0.604189,-0.169206,0.135262,0,0,0,0,0.747276,-0.0868361,0.198972,0.558709,-0.0854958,0,0,0,0,0,0.896498,0.10865,-0.122127,0.144401,0,0,0,0,0,0,0.590014,0.137166,0.269123,0,0,0,0,0,0,0,0.647053,-0.337116,0,0,0,0,0,0,0,0,0.531118
"45",0.0472357,-2.41338,-2.45625,-0.757119,0.281934,-4.02353,2.19062,-0.010861,0.0239896,45,0.228296,1.79586,0.548302,0.521138,0.336676,0.0673667,0.546929,0.0339331,0.0793185,1,-0.0562455,-0.1992,-0.0579338,-0.547892,-0.124989,-0.340026,0.540867,-0.342554,0,0.998417,0.0056427,0.207528,0.0856998,-0.0408636,-0.186642,-0.129199,-0.325856,0,0,0.979943,-0.108284,-0.11835,0.0806236,0.0392856,-0.145889,-0.207512,0,0,0,0.97049,-0.20728,-0.576547,0.362632,-0.14074,0.296446,0,0,0,0,0.797182,-0.309204,-0.429249,-0.346075,-0.324455,0,0,0,0,0,0.740402,0.346646,-0.277514,0.00136591,0,0,0,0,0,0,0.641937,0.0952752,-0.524818,0,0,0,0,0,0,0,0.666198,0.274996,0,0,0,0,0,0,0,0,0.434975
"46",-0.0719458,-4.20979,-1.78299,-0.958946,0.285705,-5.95307,1.80561,-0.0145804,-0.00605657,46,0.134523,2.60108,0.913818,0.576024,0.192442,1.69146,0.437545,0.0167781,0.11114,1,0.0720177,-0.252448,-0.379327,-0.158754,-0.367296,0.207778,0.42785,0.196333,0,0.997403,0.0102522,-0.148875,0.332664,0.171268,0.086619,-0.207022,0.158039,0,0,0.967556,0.220916,-0.276364,-0.0575998,-0.0906742,-0.170622,0.0854754,0,0,0,0.886083,-0.18541,-0.192056,0.589885,-0.440552,-0.0252261,0,0,0,0,0.867974,-0.0468624,-0.0625448,0.194092,-0.0980005,0,0,0,0,0,0.890708,-0.152425,0.437931,0.443914,0,0,0,0,0,0,0.752326,0.0068167,-0.0883862,0,0,0,0,0,0,0,0.56691,0.0449228,0,0,0,0,0,0,0,0,0.843825
"47",-0.0866647,-2.6347,-1.72423,-0.884383,0.211045,-6.39294,1.74785,0.0122693,-0.0179846,47,0.161256,1.31362,0.762976,0.559417,0.268372,2.19622,1.20493,0.0747994,0.159152,1,-0.361545,-0.0582487,-0.620535,0.233182,-0.293054,-0.140785,-0.241145,0.070033,0,0.932354,-0.239753,0.0631041,-0.630097,-0.461296,-0.186877,0.324651,-0.0330244,0,0,0.969085,0.229915,0.179594,0.404947,-0.233835,0.0686915,-0.164354,0,0,0,0.747056,0.154806,-0.333803,0.33172,-0.110433,0.136642,0,0,0,0,0.701701,-0.0182501,-0.0377744,0.0209851,-0.39365,0,0,0,0,0,0.652369,-0.308779,-0.213596,-0.160102,0,0,0,0,0,0,0.826903,0.0733754,0.164892,0,0,0,0,0,0,0,0.876407,-0.12523,0,0,0,0,0,0,0,0,0.851385
"48",-0.110689,-3.1722,-2.53901,-0.9925,0.250032,-4.79466,2.33115,0.0529017,0.0104755,48,0.135687,3.03809,0.727461,0.758954,0.168888,1.09873,0.340803,0.0691726,0.0524637,1,0.141636,-0.292258,-0.16789,-0.530735,-0.30583,-0.270359,0.255147,-0.121077,0,0.989919,-0.236363,-0.711909,-0.00843974,-0.089316,-0.172089,-0.369355,-0.577626,0,0,0.92667,-0.0959724,-0.185814,-0.37182,0.267003,-0.0504427,0.123281,0,0,0,0.675121,-0.334656,0.326108,0.445119,-0.104857,-0.229994,0,0,0,0,0.756127,0.0134533,-0.476969,0.185815,0.280238,0,0,0,0,0,0.808526,-0.0957318,0.133699,0.088876,0,0,0,0,0,0,0.625464,-0.247545,-0.272123,0,0,0,0,0,0,0,0.819302,-0.139814,0,0,0,0,0,0,0,0,0.635265
"49",-0.15129,-4.27508,-2.10906,-0.715243,0.113808,-5.32449,2.36675,-0.00650348,0.0971302,49,0.199821,1.93593,0.449053,0.485328,0.195172,1.21362,0.673697,0.0089971,0.220199,1,-0.148782,-0.294569,-0.662092,0.28625,-0.315338,-0.03527,-0.147805,-0.820152,0,0.98887,-0.0718997,-0.254128,-0.301954,-0.114536,-0.070184,0.213704,0.0914107,0,0,0.952922,0.096586,0.250307,0.330775,0.0577691,-0.090443,0.0427,0,0,0,0.698373,-0.175611,0.0624351,-0.0538772,-0.106982,-0.173689,0,0,0,0,0.856383,-0.13938,-0.253769,-0.329181,-0.0202569,0,0,0,0,0,0.868738,-0.0145441,0.390962,0.0799259,0,0,0,0,0,0,0.960719,0.170751,-0.127419,0,0,0,0,0,0,0,0.788981,-0.357528,0,0,0,0,0,0,0,0,0.368976
"50",-0.206453,-4.01046,-2.30285,-0.737759,0.333017,-3.28274,2.32558,-0.00778478,0.0872299,50,0.223429,2.80956,0.517946,0.765621,0.0156289,1.25855,0.42472,0.0284996,0.11511,1,-0.129446,-0.217871,-0.805148,0.120812,0.0307639,-0.348385,0.0596589,-0.497319,0,0.991586,-0.137303,0.0523208,-0.304156,0.428901,-0.349866,-0.424368,0.0867567,0,0,0.966271,0.13262,-0.281162,-0.193914,-0.210949,-0.443631,0.0868643,0,0,0,0.575683,-0.373151,-0.245039,0.0658147,-0.324437,-0.189534,0,0,0,0,0.82134,-0.287781,-0.292107,0.405998,0.0781676,0,0,0,0,0,0.796638,0.208838,0.130755,0.430297,0,0,0,0,0,0,0.760559,-0.188779,-0.0888796,0,0,0,0,0,0,0,0.544717,0.472171,0,0,0,0,0,0,0,0,0.528742
"51",-0.163279,-3.66803,-2.30936,-1.26325,0.212425,-4.97298,2.5094,0.012449,0.122665,51,0.173581,1.65923,0.534392,0.591482,0.0722873,0.210249,0.62889,0.0382238,0.134512,1,0.206327,-0.408247,-0.26989,-0.105056,-0.0185704,-0.323572,-0.47664,-0.415207,0,0.978483,-0.320167,-0.135955,0.674311,0.190299,-0.282589,-0.240637,-0.25469,0,0,0.854885,0.475594,-0.333506,0.0140493,-0.171416,-0.0616078,-0.179377,0,0,0,0.826127,0.0760362,-0.28238,0.10924,0.170636,0.111457,0,0,0,0,0.645957,-0.0833006,-0.421252,0.383694,-0.236332,0,0,0,0,0,0.936251,0.275076,0.208404,0.428469,0,0,0,0,0,0,0.721809,-0.252164,-0.364849,0,0,0,0,0,0,0,0.65403,0.259241,0,0,0,0,0,0,0,0,0.527615
"52",-0.243568,-4.50447,-2.21429,-1.21104,0.172852,-3.59831,2.21047,0.0688855,0.0764231,52,0.25545,1.85447,0.800858,0.497291,0.106947,0.571306,0.442427,0.0620587,0.0840554,1,0.272784,-0.624793,0.00909428,-0.14678,-0.176552,-0.501263,0.298788,-0.226506,0,0.962075,-0.384945,-0.146536,-0.646993,-0.0233993,0.207359,0.122367,0.233662,0,0,0.679302,0.0848515,0.119751,0.160172,-0.210214,0.00166223,0.0186995,0,0,0,0.985518,-0.221558,0.135017,0.1691,-0.574129,-0.185581,0,0,0,0,0.704576,0.0321145,0.0691361,-0.352548,0.714268,0,0,0,0,0,0.960919,0.058971,-0.26123,0.38111,0,0,0,0,0,0,0.790376,-0.350394,-0.0469661,0,0,0,0,0,0,0,0.500817,-0.361436,0,0,0,0,0,0,0,0,0.266537
"53",-0.219082,-2.83408,-2.16261,-1.23696,0.113654,-3.70038,2.24252,0.0247222,0.0840123,53,0.240902,1.66828,0.529351,0.495698,0.234554,1.82133,0.540469,0.0329825,0.129102,1,-0.0524561,-0.454483,0.220378,-0.0276204,-0.219577,-0.113706,0.0982103,0.143967,0,0.998623,-0.333831,-0.144972,-0.395765,-0.101103,0.225805,0.30472,-0.133609,0,0,0.825834,0.321554,0.0721205,-0.435902,-0.514578,0.0313065,0.181488,0,0,0,0.909406,0.256388,0.219298,0.315438,-0.314889,0.153252,0,0,0,0,0.878448,0.0494556,0.0358628,0.339561,0.220492,0,0,0,0,0,0.837267,-0.160531,-0.584717,0.359059,0,0,0,0,0,0,0.738062,-0.450723,-0.369509,0,0,0,0,0,0,0,0.370161,-0.486049,0,0,0,0,0,0,0,0,0.595548
"54",-0.170777,-3.05715,-3.29425,-1.22005,0.346612,-5.58799,1.79037,0.0502235,0.0291817,54,0.248807,1.68762,1.6766,0.885881,0.316321,1.63772,0.393443,0.0357324,0.0542099,1,0.117034,-0.178233,-0.0425348,-0.0152776,-0.266195,0.109768,-0.00865146,-0.413922,0,0.993128,-0.0130578,0.137415,-0.121243,0.228315,-0.0686971,-0.202379,-0.522273,0,0,0.983902,0.230614,-0.383658,0.0106587,0.0869668,0.0696331,-0.0858749,0,0,0,0.962354,-0.522409,0.288124,0.429302,-0.18752,-0.0420617,0,0,0,0,0.751639,-0.15792,-0.475227,0.0110649,0.064421,0,0,0,0,0,0.876895,-0.15042,0.511725,-0.239083,0,0,0,0,0,0,0.736818,0.109072,0.16096,0,0,0,0,0,0,0,0.803164,-0.218955,0,0,0,0,0,0,0,0,0.641558
"55",-0.165817,-2.89887,-2.83168,-1.28255,0.278265,-4.05452,1.74858,-0.0182296,0.00109868,55,0.292511,1.81534,1.41716,1.43282,0.17833,0.606538,0.533202,0.00849965,0.0499947,1,-0.172893,-0.101915,-0.197079,-0.0457725,-0.246677,-0.151551,0.339575,-0.239139,0,0.984941,0.461426,0.16473,0.376303,-0.00562758,-0.0546957,0.106551,-0.643325,0,0,0.881306,0.227708,-0.293718,-0.195402,0.389583,-0.160549,0.127247,0,0,0,0.939241,-0.12612,0.303899,0.467453,-0.17465,0.145871,0,0,0,0,0.868403,0.0672902,-0.472949,-0.211412,0.184927,0,0,0,0,0,0.896691,0.134074,0.487199,-0.189898,0,0,0,0,0,0,0.601745,-0.0335056,-0.0721167,0,0,0,0,0,0,0,0.730668,0.164064,0,0,0,0,0,0,0,0,0.623777
"56",0.0424214,-4.59297,-2.55785,-1.4545,0.269022,-5.98662,2.19629,0.0769858,0.0810522,56,0.262423,2.62139,0.61913,0.446479,0.0844926,1.11001,0.517165,0.112187,0.110412,1,0.325581,-0.0399562,-0.0448684,-0.186524,-0.0262321,-0.017673,-0.0937442,-0.138592,0,0.945514,-0.650171,0.401643,-0.665446,-0.0462387,-0.120121,-0.104849,0.0831941,0,0,0.758737,0.487081,0.0632498,0.215804,0.201385,-0.336206,0.470495,0,0,0,0.774224,-0.167699,-0.0785542,0.0648709,-0.26207,-0.350927,0,0,0,0,0.700191,0.209044,0.18557,0.168941,0.140879,0,0,0,0,0,0.949069,0.468754,0.347181,0.151702,0,0,0,0,0,0,0.828449,0.387734,-0.362362,0,0,0,0,0,0,0,0.706463,0.533736,0,0,0,0,0,0,0,0,0.412692
"57",0.0623329,-2.53431,-2.35015,-1.47578,0.151048,-6.66933,1.9851,0.0820931,0.0933479,57,0.128838,2.39386,0.774999,0.570173,0.0967794,1.50171,0.686764,0.0902799,0.0910688,1,-0.113059,-0.323926,0.0295653,0.0923149,-0.0708401,-0.25178,-0.0311288,-0.0465458,0,0.993588,0.433822,-0.38153,0.433427,0.0945161,0.515642,-0.18394,-0.584734,0,0,0.840756,-0.0276639,0.227967,-0.212455,0.358609,0.437635,-0.345517,0,0,0,0.923469,-0.167347,0.0568986,-0.111336,-0.765929,-0.344792,0,0,0,0,0.850674,-0.172421,-0.175771,-0.125314,-0.0478039,0,0,0,0,0,0.952861,0.115883,-0.024075,0.234209,0,0,0,0,0,0,0.696707,0.0739089,0.00436823,0,0,0,0,0,0,0,0.406546,-0.258053,0,0,0,0,0,0,0,0,0.542131
"58",-0.181852,-3.37223,-1.98274,-1.05853,-0.0392819,-4.62616,2.03096,0.0601994,0.216346,58,0.266833,1.80341,0.633673,0.57669,0.197061,1.41748,0.51469,0.0539256,0.130379,1,-0.125529,-0.307557,-0.415355,-0.450165,0.106223,-0.124796,0.243137,-0.610545,0,0.99209,-0.526932,0.219498,-0.401632,-0.446811,-0.141804,0.0247052,-0.420247,0,0,0.792307,0.33952,-0.120311,0.285068,-0.244178,-0.337415,0.0437048,0,0,0,0.814879,0.322141,-0.335257,0.754201,0.320365,-0.370477,0,0,0,0,0.719579,0.092186,-0.0740308,0.0515085,-0.120945,0,0,0,0,0,0.766105,0.258495,0.321512,0.0452215,0,0,0,0,0,0,0.513396,-0.554333,-0.145115,0,0,0,0,0,0,0,0.55721,0.403049,0,0,0,0,0,0,0,0,0.333593
"59",-0.160523,-3.32975,-2.02518,-1.03575,0.017153,-4.85404,1.9703,0.0516077,0.240641,59,0.272209,1.71915,0.522531,0.590104,0.18719,1.36829,0.434899,0.0661884,0.156682,1,-0.095091,-0.38361,-0.330634,-0.492461,0.116002,-0.11773,0.236549,-0.541383,0,0.995469,-0.578875,0.29662,-0.408618,-0.412844,-0.204439,0.0386067,-0.390741,0,0,0.719546,0.393839,-0.115969,0.169264,-0.216096,-0.446569,0.122062,0,0,0,0.804729,0.379527,-0.311046,0.652823,0.167495,-0.406036,0,0,0,0,0.658046,0.120991,-0.0617851,0.138229,-0.110722,0,0,0,0,0,0.822231,0.207548,0.508549,0.177744,0,0,0,0,0,0,0.651594,-0.416883,-0.208465,0,0,0,0,0,0,0,0.513377,0.373491,0,0,0,0,0,0,0,0,0.38426
"60",-0.0740467,-1.55828,-2.35568,-1.1037,0.265161,-4.48874,2.30402,-0.0115625,-0.0299876,60,0.447566,3.33581,1.36506,0.412736,0.0449243,0.269684,0.852512,0.033426,0.121141,1,-0.334601,-0.280648,0.128246,-0.562024,0.0206723,-0.212535,0.0200677,-0.0346108,0,0.94236,-0.640689,-0.0794636,-0.103731,-0.306232,0.480204,0.386327,-0.380263,0,0,0.71467,-0.370861,-0.14021,-0.0486555,-0.238561,0.153218,0.156005,0,0,0,0.916352,0.246812,-0.42256,0.314128,0.0218009,0.0975003,0,0,0,0,0.769931,-0.0834638,0.316005,0.198311,0.662785,0,0,0,0,0,0.847292,-0.027069,0.0195707,-0.3364,0,0,0,0,0,0,0.684144,-0.454304,0.0594485,0,0,0,0,0,0,0,0.761771,0.00388131,0,0,0,0,0,0,0,0,0.51416
