thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,dotlife,SR_conf,RTrating,interval,interTrial.interval,scale,start_conf,subject,age,gender,handedness,
,,3,Main,24,0.795374699999229,down,1,270,down,0.0892705164470924,,0.85,0.6811354000001302,4.4997825357073005,3.83680280290702,conf,0.5,200,28,M,R,
,,3,Main,25,1.5310562000013306,up,1,90,up,0.0892705164470924,,0.6,0.6167089999999007,2.53138177854078,2.9452732376822897,conf,0.5,200,28,M,R,
,,3,Main,26,1.0040159999989555,down,1,270,down,0.12532681038504956,,0.85,1.7649545000003855,3.2566037739001397,2.0444891060465347,conf,0.5,200,28,M,R,
,,3,Main,27,0.7716369999998278,down,1,270,down,0.28853718456358657,,1,1.5855848000010155,2.820164808145999,2.397856256084419,conf,0.5,200,28,M,R,
,,3,Main,28,1.4019415000002482,up,1,90,up,0.12532681038504956,,0.66,1.180271699999139,3.1390910128613676,3.126324106325578,conf,0.5,200,28,M,R,
,,3,Main,29,1.4019415000002482,[],0,90,up,0.15921709556679153,,None,None,None,2.5195729396911446,None,None,200,28,M,R,
,,3,Main,30,1.526369999999588,down,0,90,up,0.0892705164470924,,0.57,0.5850046999985352,4.976299428339541,3.9603160183715227,conf,0.5,200,28,M,R,
,,3,Main,31,0.8749882000010984,down,1,270,down,0.0892705164470924,,0.88,1.0296846000001096,3.980669480439932,3.3355517252378757,conf,0.5,200,28,M,R,
,,3,Main,32,1.6157367999985581,down,0,90,up,0.15921709556679153,,0.65,0.7177756000000954,4.232202006219861,2.8565208098399637,conf,0.5,200,28,M,R,
,,3,Main,33,0.8955291000002035,down,1,270,down,0.12532681038504956,,0.61,0.8902400999995734,2.7896146069030743,1.1214640718221676,conf,0.5,200,28,M,R,
,,3,Main,34,1.3108044000000518,down,1,270,down,0.033373490050495044,,0.73,1.3145628999991459,3.98079159290741,2.2353648896650937,conf,0.5,200,28,M,R,
,,3,Main,35,0.8469832999999198,down,1,270,down,0.12532681038504956,,0.9,1.121227199999339,2.2422566965082074,2.1122004254691507,conf,0.5,200,28,M,R,
,,3,Main,36,1.2876178999995318,down,1,270,down,0.12532681038504956,,0.89,1.0701831000005768,3.1847278330017414,2.8396184220870944,conf,0.5,200,28,M,R,
,,3,Main,37,1.7615068999984942,down,0,90,up,0.033373490050495044,,0.76,0.8684850999998162,3.01054594413561,2.4111312233587396,conf,0.5,200,28,M,R,
,,3,Main,38,1.222811499999807,down,1,270,down,0.12532681038504956,,0.97,1.1910184999997,4.984005896736809,3.565330190330494,conf,0.5,200,28,M,R,
,,3,Main,39,0.8033809999997175,down,1,270,down,0.15921709556679153,,0.96,1.136235599999054,3.3512141825986332,2.680567959895504,conf,0.5,200,28,M,R,
,,3,Main,40,1.5025831000002654,up,1,90,up,0.12532681038504956,,0.99,1.1769167000002199,3.543047178303685,1.5565774690055947,conf,0.5,200,28,M,R,
,,3,Main,41,1.4086710999999923,up,1,90,up,0.28853718456358657,,0.94,1.3546793000004982,3.805843879121131,2.5324600110944835,conf,0.5,200,28,M,R,
,,3,Main,42,1.4851174000013998,down,1,270,down,0.0892705164470924,,0.92,1.209466500000417,3.9768772695512307,2.7706064955079945,conf,0.5,200,28,M,R,
,,3,Main,43,1.0634000999998534,up,1,90,up,0.15921709556679153,,None,None,4.875006361835915,3.7483632732249674,conf,0.5,200,28,M,R,
,,3,Main,44,1.2186906000006275,down,1,270,down,0.0892705164470924,,0.8,1.0738661000013963,3.763338139671515,2.353698327418234,conf,0.5,200,28,M,R,
,,3,Main,45,1.0295069000003423,up,1,90,up,0.12532681038504956,,0.82,1.1573463000004267,4.440646864026476,3.091836696967891,conf,0.5,200,28,M,R,
,,3,Main,46,1.8928895999997621,down,0,90,up,0.12532681038504956,,0.75,0.8189856000008149,3.924616432468835,3.0051803296887036,conf,0.5,200,28,M,R,
,,3,Main,47,1.1633872000002157,up,1,90,up,0.15921709556679153,,0.9400000000000001,0.7339217999997345,4.497501057448881,1.5585177234562275,conf,0.5,200,28,M,R,
,,3,Main,48,1.4589737999995123,down,1,270,down,0.0892705164470924,,0.97,1.2295220999985759,2.1301113395401643,3.637901567703627,conf,0.5,200,28,M,R,
,,3,Main,49,0.8138171999999031,down,1,270,down,0.28853718456358657,,1,1.1814317999997002,4.785713474108798,1.6971151023768085,conf,0.5,200,28,M,R,
,,3,Main,50,1.620409799999834,down,0,90,up,0.0892705164470924,,0.85,1.0013572000007116,2.0511023522125775,2.1267962767014335,conf,0.5,200,28,M,R,
,,3,Main,51,1.4390992999997252,down,1,270,down,0.033373490050495044,,0.94,1.2390286000008928,4.234241391479797,1.8411956024825664,conf,0.5,200,28,M,R,
,,3,Main,52,1.3922134999993432,down,1,270,down,0.12532681038504956,,0.29,0.6267549000003783,2.7482324013128325,1.866464654363463,conf,0.5,200,28,M,R,
,,3,Main,53,1.5332878999997774,up,1,90,up,0.15921709556679153,,0.72,0.3971435000003112,4.086888395469082,2.916079457217956,conf,0.5,200,28,M,R,
,,4,Main,0,1.1856764999993175,up,1,90,up,0.0892705164470924,,0.5,1.793336900000213,2.343390589384579,3.1004862505594013,conf,0.5,200,28,M,R,
,,4,Main,1,0.8664086000007956,down,1,270,down,0.12532681038504956,,0.87,1.0898637999998755,3.2784532957982457,1.227812191663329,conf,0.5,200,28,M,R,
,,4,Main,2,1.1717881999993551,up,0,270,down,0.0892705164470924,,0.19999999999999998,0.6878210000013496,3.3681032428428685,1.985993368732406,conf,0.5,200,28,M,R,
,,4,Main,3,1.13188319999972,down,0,90,up,0.12532681038504956,,0.81,0.7578926999995019,4.242715099811347,1.4267849409618765,conf,0.5,200,28,M,R,
,,4,Main,4,0.8728766000003816,down,1,270,down,0.12532681038504956,,0.84,0.6244827999998961,4.215832253419012,3.1765971243004056,conf,0.5,200,28,M,R,
,,4,Main,5,1.424134500000946,down,0,90,up,0.033373490050495044,,0.5,0.4406277999987651,3.03312108370951,2.0158883371450504,conf,0.5,200,28,M,R,
,,4,Main,6,1.5015129999992496,down,0,90,up,0.15921709556679153,,0.56,2.0150692999995954,3.255225683245491,2.1498528006931044,conf,0.5,200,28,M,R,
,,4,Main,7,1.250077799999417,down,1,270,down,0.15921709556679153,,0.72,0.41864239999995334,2.914454872337442,2.178253551563933,conf,0.5,200,28,M,R,
,,4,Main,8,0.7389578000002075,down,1,270,down,0.28853718456358657,,1,0.8912500999995245,2.681401697384612,3.510525991688408,conf,0.5,200,28,M,R,
,,4,Main,9,1.240982699999222,up,1,90,up,0.0892705164470924,,0.62,0.8527248000009422,3.5066742444788237,2.1739995780856094,conf,0.5,200,28,M,R,
,,4,Main,10,1.1427743999993254,down,1,270,down,0.12532681038504956,,0.42,0.4705868000000919,4.622697370229366,2.0766659027165675,conf,0.5,200,28,M,R,
,,4,Main,11,1.3403612000001885,up,1,90,up,0.12532681038504956,,0.61,0.7312032000008912,2.4426834000529944,2.014592935241498,conf,0.5,200,28,M,R,
,,4,Main,12,1.3189160999991145,down,1,270,down,0.15921709556679153,,0.73,0.9104788000004191,2.075062397078484,1.6240783348140315,conf,0.5,200,28,M,R,
,,4,Main,13,1.30866259999857,down,1,270,down,0.033373490050495044,,0.6900000000000001,0.7853859000006196,2.072048032472385,2.3555799499828836,conf,0.5,200,28,M,R,
,,4,Main,14,1.2779948000006698,down,1,270,down,0.12532681038504956,,0.34,0.31245209999906365,3.016105752859383,3.5064401410160126,conf,0.5,200,28,M,R,
,,4,Main,15,1.1114708000004612,up,1,90,up,0.28853718456358657,,0.84,0.681022099999609,2.4476439782789345,3.191395125163575,conf,0.5,200,28,M,R,
,,4,Main,16,1.5588202999988425,up,1,90,up,0.15921709556679153,,0.9,0.9442810000000463,2.664760152637852,2.6507202918822497,conf,0.5,200,28,M,R,
,,4,Main,17,1.5588202999988425,[],0,90,up,0.0892705164470924,,None,None,None,1.9549130514255322,None,None,200,28,M,R,
,,4,Main,18,1.3743945999995049,down,1,270,down,0.0892705164470924,,0.74,0.7259429999994609,3.5653058612225372,1.9190663181055503,conf,0.5,200,28,M,R,
,,4,Main,19,1.448026199999731,down,0,90,up,0.12532681038504956,,0.73,0.8334891999984393,2.28065407349153,3.2651630557638898,conf,0.5,200,28,M,R,
,,4,Main,20,0.8681185000004916,down,1,270,down,0.12532681038504956,,1,1.1854325000003882,4.401902595548829,1.67691869256376,conf,0.5,200,28,M,R,
,,4,Main,21,1.0391591000006883,down,1,270,down,0.0892705164470924,,0.83,1.4071110999993834,3.9332431784806854,2.921301072061164,conf,0.5,200,28,M,R,
,,4,Main,22,1.0455710000005638,up,1,90,up,0.033373490050495044,,0.41,1.1070591999996395,3.9902878166405915,2.2803054075509293,conf,0.5,200,28,M,R,
,,4,Main,23,1.3357000999985758,down,1,270,down,0.12532681038504956,,0.62,0.5802098000003753,4.706691489322772,2.6936648046274887,conf,0.5,200,28,M,R,
,,4,Main,24,1.156311699998696,down,1,270,down,0.15921709556679153,,1,0.9886201999997866,3.1514817546955722,2.8343623785998746,conf,0.5,200,28,M,R,
,,4,Main,25,1.0838355000014417,up,1,90,up,0.28853718456358657,,0.71,0.7678897000005236,3.3665289824420626,1.9933535025768072,conf,0.5,200,28,M,R,
,,4,Main,26,1.057324699999299,down,1,270,down,0.15921709556679153,,1,0.8528544999990118,3.004881558355881,2.637160445266865,conf,0.5,200,28,M,R,
,,4,Main,27,1.1791617999988375,down,1,270,down,0.15921709556679153,,1,1.159321800001635,4.955616791712712,2.0678078097897754,conf,0.5,200,28,M,R,
,,4,Main,28,1.4987676000000647,down,1,270,down,0.15921709556679153,,1.0,2.3776880000004894,2.923024448817207,2.4465213833534074,conf,0.5,200,28,M,R,
,,4,Main,29,1.0703183000005083,up,1,90,up,0.0892705164470924,,0.25,0.8686488999992434,2.6517843444806544,2.4178730114910856,conf,0.5,200,28,M,R,
,,4,Main,30,1.3327325000009296,down,0,90,up,0.12532681038504956,,0.65,0.7312505999998393,2.116990051038152,2.6797552219924654,conf,0.5,200,28,M,R,
,,4,Main,31,1.0035203999996156,up,1,90,up,0.0892705164470924,,0.65,1.1387441999995644,2.1486080879943015,1.7930674889126044,conf,0.5,200,28,M,R,
,,4,Main,32,1.254963299999872,down,0,90,up,0.033373490050495044,,0.36,0.6264662999983557,4.245563705482074,3.2500722429526636,conf,0.5,200,28,M,R,
,,4,Main,33,1.0341829000008147,down,1,270,down,0.28853718456358657,,0.87,2.1661995999984356,2.2199776858448907,3.76392681648263,conf,0.5,200,28,M,R,
,,4,Main,34,1.7205498999992415,down,0,90,up,0.12532681038504956,,0.69,0.8111533999999665,2.8770374684325075,3.0961795693080343,conf,0.5,200,28,M,R,
,,4,Main,35,1.3545945999994728,up,1,90,up,0.12532681038504956,,0.36,0.9719269999986864,2.3154565435241543,1.5627333494801636,conf,0.5,200,28,M,R,
,,4,Main,36,1.8027779999993072,down,1,270,down,0.12532681038504956,,0.79,1.2380182000015338,2.0306436195219124,3.538496549710011,conf,0.5,200,28,M,R,
,,4,Main,37,1.5798333999991883,down,0,90,up,0.033373490050495044,,0.63,0.6152963000004092,3.2482536369360626,2.1411906292958296,conf,0.5,200,28,M,R,
,,4,Main,38,1.0909154000000854,up,1,90,up,0.28853718456358657,,0.96,1.036210199999914,3.6671893974714074,1.5496283383142067,conf,0.5,200,28,M,R,
,,4,Main,39,1.0909154000000854,[],0,90,up,0.15921709556679153,,None,None,None,2.8670867410193703,None,None,200,28,M,R,
,,4,Main,40,1.4462077000007412,down,0,90,up,0.0892705164470924,,0.79,0.9483961000005365,4.650545502707055,3.023696151113258,conf,0.5,200,28,M,R,
,,4,Main,41,1.275438499998927,down,1,270,down,0.12532681038504956,,0.75,0.7643943999992189,3.99642298040197,3.7011723892149906,conf,0.5,200,28,M,R,
,,4,Main,42,1.0846361000003526,up,1,90,up,0.0892705164470924,,0.34,0.7022365000011632,2.648232549656779,2.192671533805811,conf,0.5,200,28,M,R,
,,4,Main,43,1.15793720000147,down,1,270,down,0.15921709556679153,,0.81,0.9717958999990515,4.771821419063826,3.138138882793809,conf,0.5,200,28,M,R,
,,4,Main,44,1.2474860999991506,down,1,270,down,0.12532681038504956,,0.83,1.1741498000010324,4.359096319435016,1.7628581516801334,conf,0.5,200,28,M,R,
,,4,Main,45,1.1695120000003953,up,1,90,up,0.12532681038504956,,0.64,0.4490972999992664,3.971795997240726,2.3398745471225784,conf,0.5,200,28,M,R,
,,4,Main,46,1.211207700000159,up,1,90,up,0.12532681038504956,,0.16,0.9799022999995941,2.531503990812377,1.0618756657555712,conf,0.5,200,28,M,R,
,,4,Main,47,1.5040523999996367,down,1,270,down,0.0892705164470924,,0.71,0.7008376000012504,2.452760353561179,3.8871610388876165,conf,0.5,200,28,M,R,
,,4,Main,48,1.6475934999998572,up,0,270,down,0.033373490050495044,,0.32,0.4035886000001483,3.061416074427211,2.8289613014997483,conf,0.5,200,28,M,R,
,,4,Main,49,0.8217027999999118,down,1,270,down,0.28853718456358657,,0.97,0.7792282999998861,2.709836900875488,1.878558346558183,conf,0.5,200,28,M,R,
,,4,Main,50,0.8874919999998383,up,1,90,up,0.12532681038504956,,1,0.8619818999995914,3.693968815685654,2.6033556468676653,conf,0.5,200,28,M,R,
,,4,Main,51,0.8150675000015326,down,1,270,down,0.15921709556679153,,1,1.0020174999990559,3.9972605312435636,2.1457967516375187,conf,0.5,200,28,M,R,
,,4,Main,52,1.5558419999997568,down,0,90,up,0.15921709556679153,,0.57,0.5411774000003788,3.0650894076640602,2.7813146490317875,conf,0.5,200,28,M,R,
,,4,Main,53,1.1848998999994365,down,1,270,down,0.0892705164470924,,0.46,0.9354750999991666,4.952200439715883,2.4387123794475927,conf,0.5,200,28,M,R,
,,5,Main,0,1.3454399999991438,down,0,90,up,0.12532681038504956,,0.6,1.222326900000553,2.155914615898443,2.042331214532473,conf,0.5,200,28,M,R,
,,5,Main,1,0.673894300000029,down,1,270,down,0.15921709556679153,,1,0.8526231000014377,4.073057472439903,2.074145084121831,conf,0.5,200,28,M,R,
,,5,Main,2,0.7097272999999404,down,1,270,down,0.15921709556679153,,1,0.8940732999999454,3.033345831137435,1.6756474475924263,conf,0.5,200,28,M,R,
,,5,Main,3,1.1238240000002406,up,1,90,up,0.033373490050495044,,0.63,0.4645855999988271,4.944673385897687,3.384045464537505,conf,0.5,200,28,M,R,
,,5,Main,4,0.7496835000001738,down,1,270,down,0.28853718456358657,,1,0.8464430000003631,2.186999726254949,2.1556839260640124,conf,0.5,200,28,M,R,
,,5,Main,5,1.3795009000004939,down,1,270,down,0.0892705164470924,,0.86,0.7510185000010097,2.314269333084134,2.0696473439829344,conf,0.5,200,28,M,R,
,,5,Main,6,1.4659157999994932,down,0,90,up,0.12532681038504956,,0.37,0.6001866000005975,4.500782701732166,2.5210593126908427,conf,0.5,200,28,M,R,
,,5,Main,7,1.130626599999232,down,1,270,down,0.12532681038504956,,0.71,0.6537408000003779,4.245213802695818,2.5054464457304726,conf,0.5,200,28,M,R,
,,5,Main,8,1.3441300000013143,down,1,270,down,0.0892705164470924,,0.79,0.8010245000004943,4.244390545533281,3.047563709358801,conf,0.5,200,28,M,R,
,,5,Main,9,1.3863393999999971,down,1,270,down,0.033373490050495044,,0.7,0.7121361999998044,2.1570590999291426,2.172368451090079,conf,0.5,200,28,M,R,
,,5,Main,10,1.1612308000003395,up,1,90,up,0.12532681038504956,,0.35,0.5640470000016649,3.5975048369786844,1.4539725382689006,conf,0.5,200,28,M,R,
,,5,Main,11,1.896174899999096,down,0,90,up,0.12532681038504956,,0.57,0.40758260000075097,4.022637930212698,1.7975031581530665,conf,0.5,200,28,M,R,
,,5,Main,12,1.752674899998965,up,1,90,up,0.15921709556679153,,0.41,0.4656369000003906,2.703194760681561,3.703078104749058,conf,0.5,200,28,M,R,
,,5,Main,13,3.033034600000974,down,1,270,down,0.12532681038504956,,0.5,1.0797275999993872,2.633224260650447,3.034702392258319,conf,0.5,200,28,M,R,
,,5,Main,14,1.4669132999988506,up,1,90,up,0.0892705164470924,,0.61,0.4626852000001236,2.7877162277548795,1.8165907032311548,conf,0.5,200,28,M,R,
,,5,Main,15,1.1841767999994772,down,1,270,down,0.15921709556679153,,0.71,0.3769369999990886,3.608191573523723,2.313465696315554,conf,0.5,200,28,M,R,
,,5,Main,16,1.2536937999993825,up,1,90,up,0.28853718456358657,,0.79,0.7670761999997922,4.237151910134163,2.1805366252738616,conf,0.5,200,28,M,R,
,,5,Main,17,1.8534178999998403,up,1,90,up,0.0892705164470924,,0.4,0.4670814999990398,3.236304701290671,3.6999392673996923,conf,0.5,200,28,M,R,
,,5,Main,18,1.7516813999991427,up,1,90,up,0.12532681038504956,,0.5,0.49023660000057134,3.127815855835762,2.7332448705070647,conf,0.5,200,28,M,R,
,,5,Main,19,1.5674400999996578,down,1,270,down,0.15921709556679153,,0.63,0.3955058999999892,3.4390578047246207,1.851532065852318,conf,0.5,200,28,M,R,
,,5,Main,20,1.6989297999989503,up,1,90,up,0.12532681038504956,,0.41,0.5808400999994774,3.2019713451998326,1.9530776471945184,conf,0.5,200,28,M,R,
,,5,Main,21,1.4472833999989234,down,1,270,down,0.033373490050495044,,0.6,0.5365469999997003,2.193419602400845,1.2727215018459062,conf,0.5,200,28,M,R,
,,5,Main,22,1.627520000000004,up,0,270,down,0.12532681038504956,,0.34,0.48012849999940954,3.6306885428959497,2.253844118899292,conf,0.5,200,28,M,R,
,,5,Main,23,1.4139429000006203,down,0,90,up,0.0892705164470924,,0.59,0.49189299999852665,3.0062062171341517,2.7377929399586938,conf,0.5,200,28,M,R,
,,5,Main,24,1.0625821000012365,up,1,90,up,0.28853718456358657,,1,0.9618955000005371,2.7846830368057685,2.01732603157375,conf,0.5,200,28,M,R,
,,5,Main,25,1.198458999999275,down,1,270,down,0.15921709556679153,,1.0,2.2735680999994656,2.9439530397606553,2.3750239852985153,conf,0.5,200,28,M,R,
,,5,Main,26,1.4091108000011445,up,1,90,up,0.0892705164470924,,0.88,1.028257299998586,2.747631687364354,2.425764874196475,conf,0.5,200,28,M,R,
,,5,Main,27,1.3400762999990548,down,0,90,up,0.12532681038504956,,0.64,0.5914308000010351,3.8168753178641417,3.4069697200225404,conf,0.5,200,28,M,R,
,,5,Main,28,1.727716399998826,down,1,270,down,0.0892705164470924,,0.31,0.7057824000003166,2.822567508501825,2.5427993831325924,conf,0.5,200,28,M,R,
,,5,Main,29,1.691546500000186,up,1,90,up,0.15921709556679153,,0.77,0.4696335000007821,2.6047432575137286,2.8244760811841716,conf,0.5,200,28,M,R,
,,5,Main,30,0.8431645000000572,down,1,270,down,0.28853718456358657,,0.93,0.7225753999991866,4.188681981030483,3.913303353869378,conf,0.5,200,28,M,R,
,,5,Main,31,1.9720156999992469,down,0,90,up,0.033373490050495044,,0.31,0.7022488999991765,3.11923967254509,3.838280884979196,conf,0.5,200,28,M,R,
,,5,Main,32,1.4308552000002237,up,1,90,up,0.12532681038504956,,0.69,0.8131324000005407,2.5670427144382226,1.3342251357304926,conf,0.5,200,28,M,R,
,,5,Main,33,1.4486539999998058,down,1,270,down,0.0892705164470924,,0.6,0.5482784000014362,4.384573372883145,3.352127859290439,conf,0.5,200,28,M,R,
,,5,Main,34,1.4152020999990782,down,1,270,down,0.12532681038504956,,0.74,0.7521420000011858,4.297225296473586,2.01728703705799,conf,0.5,200,28,M,R,
,,5,Main,35,0.9998470000009547,down,1,270,down,0.15921709556679153,,0.87,1.2169369000002916,3.633833564405016,2.0902405202142025,conf,0.5,200,28,M,R,
,,5,Main,36,1.341727600000013,up,1,90,up,0.0892705164470924,,0.58,0.6188130999998975,4.641174285503069,3.722319017596761,conf,0.5,200,28,M,R,
,,5,Main,37,1.4127194999982748,down,0,90,up,0.12532681038504956,,0.62,0.7087939000011829,3.938280889579642,3.7909579186531017,conf,0.5,200,28,M,R,
,,5,Main,38,1.4267872000000352,up,1,90,up,0.15921709556679153,,0.39,1.7965549000000465,2.062681466534078,3.6191796374729934,conf,0.5,200,28,M,R,
,,5,Main,39,0.7168326999999408,down,1,270,down,0.12532681038504956,,0.77,0.4508929999992688,3.6159204932157714,1.2204134814408576,conf,0.5,200,28,M,R,
,,5,Main,40,1.263164300000426,up,1,90,up,0.12532681038504956,,0.25,0.8598204999998416,4.588025490530429,1.2759545788372062,conf,0.5,200,28,M,R,
,,5,Main,41,0.8899170000004233,down,1,270,down,0.28853718456358657,,1,0.8945226999985607,2.1288156258016815,2.80218088637628,conf,0.5,200,28,M,R,
,,5,Main,42,1.0807930999999371,up,1,90,up,0.15921709556679153,,0.89,0.6514597999994294,4.465055338354598,3.3838345751020307,conf,0.5,200,28,M,R,
,,5,Main,43,1.4171794000012596,down,1,270,down,0.033373490050495044,,0.35,0.6381505999997898,4.530912255174581,3.7279884537831265,conf,0.5,200,28,M,R,
,,5,Main,44,1.1568351999994775,down,0,90,up,0.0892705164470924,,0.57,0.47057479999966745,4.888071729808468,2.1866221406811257,conf,0.5,200,28,M,R,
,,5,Main,45,1.44658889999846,down,1,270,down,0.0892705164470924,,0.74,0.7172186999996484,4.330467694071725,1.3689481947712732,conf,0.5,200,28,M,R,
,,5,Main,46,1.8314147000000958,down,1,270,down,0.12532681038504956,,0.7,0.7907438999991427,2.240148678770422,2.8182527772231882,conf,0.5,200,28,M,R,
,,5,Main,47,1.2830405000004248,down,1,270,down,0.15921709556679153,,0.74,0.9665649999988091,2.182379861617595,2.0430726203292027,conf,0.5,200,28,M,R,
,,5,Main,48,1.3399943000003987,up,1,90,up,0.12532681038504956,,0.76,0.782014700000218,3.9246020356173767,2.158926072809069,conf,0.5,200,28,M,R,
,,5,Main,49,1.1232061999999132,down,1,270,down,0.0892705164470924,,0.69,1.1408298000005743,4.801544536898735,2.440459611085001,conf,0.5,200,28,M,R,
,,5,Main,50,1.3420587000000523,up,1,90,up,0.28853718456358657,,None,None,4.08416316985976,2.6165046497113402,conf,0.5,200,28,M,R,
,,5,Main,51,1.88385819999894,up,1,90,up,0.15921709556679153,,1.0,1.2503271000005043,4.301523132595072,2.192862790464403,conf,0.5,200,28,M,R,
,,5,Main,52,1.88385819999894,[],0,270,down,0.033373490050495044,,None,None,None,1.58107151064802,None,None,200,28,M,R,
,,5,Main,53,1.3312050000004092,down,1,270,down,0.12532681038504956,,0.88,1.0723520999999892,2.393025905060589,1.0616664477813818,conf,0.5,200,28,M,R,
,,6,Main,0,1.267357799999445,up,1,90,up,0.12532681038504956,,0.74,0.9062733999999182,4.162379676156171,2.8581167320382384,control,0.5,200,28,M,R,
,,6,Main,1,0.7253629000006185,down,1,270,down,0.15921709556679153,,0.84,0.9160171999992599,3.2777176945012894,2.6780242770131735,control,0.5,200,28,M,R,
,,6,Main,2,1.1890968000006978,up,1,90,up,0.12532681038504956,,0.83,0.8783284000001004,4.879468833618922,1.6697635006180778,control,0.5,200,28,M,R,
,,6,Main,3,1.4460630000012316,down,1,270,down,0.033373490050495044,,0.84,1.4862788999998884,3.159843539375239,1.1002675992945026,control,0.5,200,28,M,R,
,,6,Main,4,1.1171828999995341,down,0,90,up,0.0892705164470924,,0.83,1.1388482999991538,3.763107568195326,3.1529022832604787,control,0.5,200,28,M,R,
,,6,Main,5,0.9136533000000782,down,1,270,down,0.15921709556679153,,0.83,1.006780499999877,3.5749481189437957,2.906056165076879,control,0.5,200,28,M,R,
,,6,Main,6,1.1623209999997925,down,1,270,down,0.0892705164470924,,0.85,0.9728616000011243,3.40717977779528,3.2780030106745794,control,0.5,200,28,M,R,
,,6,Main,7,0.9049248000010266,down,1,270,down,0.12532681038504956,,0.87,1.1587694999998348,3.7476859805846523,3.083135751154007,control,0.5,200,28,M,R,
,,6,Main,8,0.9492596000000049,up,1,90,up,0.28853718456358657,,0.86,1.1752856000002794,4.392026686746368,3.100511631178661,control,0.5,200,28,M,R,
,,6,Main,9,1.2163672000006045,down,1,270,down,0.0892705164470924,,0.88,1.3254323000001023,2.79225175616444,1.028981429661373,control,0.5,200,28,M,R,
,,6,Main,10,0.8534884999990027,up,1,90,up,0.15921709556679153,,0.96,1.084384499999942,3.6706161163349886,2.729181926443811,control,0.5,200,28,M,R,
,,6,Main,11,1.2373583000007784,down,0,90,up,0.033373490050495044,,0.6900000000000001,0.48311399999874993,2.437915333868648,3.337004636171749,control,0.5,200,28,M,R,
,,6,Main,12,1.4467397999997047,down,0,90,up,0.0892705164470924,,0.72,0.38501130000076955,3.8957213230989813,2.2443401251728434,control,0.5,200,28,M,R,
,,6,Main,13,1.070986400000038,up,1,90,up,0.12532681038504956,,0.23,0.7873094000005949,3.8859425481318475,2.569494867573285,control,0.5,200,28,M,R,
,,6,Main,14,0.762727299999824,down,1,270,down,0.12532681038504956,,0.82,1.0717074000003777,4.709925492884085,2.754400630109236,control,0.5,200,28,M,R,
,,6,Main,15,1.044391800000085,up,1,90,up,0.15921709556679153,,0.85,1.1389662000001408,2.7054621333846125,3.0138591545482964,control,0.5,200,28,M,R,
,,6,Main,16,0.8529636000002938,down,1,270,down,0.28853718456358657,,0.8,1.0819417000002431,3.789671690615016,3.159185105966894,control,0.5,200,28,M,R,
,,6,Main,17,0.8414045999998052,down,1,270,down,0.12532681038504956,,0.85,1.1894790000005742,4.470132074556428,2.778711310734975,control,0.5,200,28,M,R,
,,6,Main,18,0.9052281000003859,down,1,270,down,0.0892705164470924,,0.83,1.1613493999993807,2.845062010261136,3.9398548334277503,control,0.5,200,28,M,R,
,,6,Main,19,1.278287499999351,up,1,90,up,0.0892705164470924,,0.73,0.7470106999990094,3.032166394250008,2.083383863105657,control,0.5,200,28,M,R,
,,6,Main,20,0.7848594000006415,down,1,270,down,0.15921709556679153,,0.83,0.5592565999995713,4.827527507279944,2.546304736333863,control,0.5,200,28,M,R,
,,6,Main,21,0.9185717000000295,down,1,270,down,0.28853718456358657,,0.87,1.786400599999979,2.3174236988573327,2.871328991046796,control,0.5,200,28,M,R,
,,6,Main,22,0.8623657999996794,up,1,90,up,0.12532681038504956,,0.91,0.7382934000015666,4.942826771589148,2.007384447772721,control,0.5,200,28,M,R,
,,6,Main,23,1.3591364000003523,up,1,90,up,0.12532681038504956,,0.9,1.1349211000015202,4.208347493646928,3.665175989481587,control,0.5,200,28,M,R,
,,6,Main,24,1.7873954999995476,down,1,270,down,0.033373490050495044,,0.75,0.9958585999993375,4.025264721359345,1.6914198207379851,control,0.5,200,28,M,R,
,,6,Main,25,0.9095570999998017,down,1,270,down,0.12532681038504956,,0.9,1.0640072000005603,4.481229335879398,2.2736191281320095,control,0.5,200,28,M,R,
,,6,Main,26,1.1090596000012738,up,1,90,up,0.15921709556679153,,0.91,1.025182199999108,4.185860486162634,1.2363677951526613,control,0.5,200,28,M,R,
,,6,Main,27,1.429851900000358,down,0,90,up,0.0892705164470924,,0.83,1.0878248999997595,3.343245040048282,1.8921151964322607,control,0.5,200,28,M,R,
,,6,Main,28,1.1574574000005668,down,1,270,down,0.033373490050495044,,0.88,1.6103178000012122,2.5318407791914077,1.8714365989473287,control,0.5,200,28,M,R,
,,6,Main,29,0.8113258000012138,down,1,270,down,0.0892705164470924,,0.89,1.290398400000413,4.589887877936184,3.2871756106001686,control,0.5,200,28,M,R,
,,6,Main,30,1.1134548999998515,down,0,90,up,0.15921709556679153,,0.82,1.1165602000000945,2.614366877263614,1.6651168490583763,control,0.5,200,28,M,R,
,,6,Main,31,1.433650700000726,up,1,90,up,0.12532681038504956,,0.87,1.0935471999982838,4.374262832485414,2.4731136325396603,control,0.5,200,28,M,R,
,,6,Main,32,1.1430882000004203,down,1,270,down,0.12532681038504956,,0.89,1.1779678000002605,2.3477804044865414,1.7428185385897228,control,0.5,200,28,M,R,
