"","time","x","y","pupil","num_fields","is_valid_row","real_row","conf_start","stim_start","conf_end","stim_end","trial","pre_stim","ref_mean","ref_sd","thisRow.t","notes","block","Trialtype","withinblocktrial","RTdec","resp","cor","dots.direction","cor_resp","coherence","scale","SR_conf","RTrating","interval","interTrial.interval","start_conf","subject","age","gender","handedness","X","n"
"918301",9434529,"  917.7","633",4320,5,TRUE,913453,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,918301
"918401",9434629,"  922.5","629.8",4350,5,TRUE,913553,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,918401
"918501",9434729,"  916.9","627.3",4320,5,TRUE,913653,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,918501
"918601",9434829,"  922.5","628.3",4332,5,TRUE,913753,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,918601
"918701",9434929,"  928.8","627.1",4330,5,TRUE,913853,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,918701
"918801",9435029,"  918.2","630",4326,5,TRUE,913953,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,918801
"918901",9435129,"  915.4","635.3",4322,5,TRUE,914053,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,918901
"919001",9435229,"  917.8","638.8",4309,5,TRUE,914153,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,919001
"919101",9435329,"  923.6","635.1",4282,5,TRUE,914253,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,919101
"919201",9435429,"  928.8","644.1",4248,5,TRUE,914353,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,919201
"919301",9435529,"  935.0","651",4233,5,TRUE,914453,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,919301
"919401",9435629,"  905.9","649.8",4223,5,TRUE,914557,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,919401
"919501",9435729,"  922.6","651.4",4195,5,TRUE,914657,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,919501
"919601",9435829,"  921.0","648.2",4180,5,TRUE,914757,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,919601
"919701",9435929,"  906.2","644.7",4168,5,TRUE,914857,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,919701
"919801",9436029,"  908.1","647.1",4150,5,TRUE,914957,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,919801
"919901",9436129,"  893.3","643.2",4133,5,TRUE,915057,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,919901
"920001",9436229,"  907.0","650.3",4116,5,TRUE,915162,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,920001
"920101",9436329,"  899.9","651.6",4075,5,TRUE,915262,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,920101
"920201",9436429,"  944.2","641.7",4060,5,TRUE,915366,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,920201
"920301",9436529," 1064.0","634.2",4034,5,TRUE,915468,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,920301
"920401",9436629," 1057.8","632.7",4011,5,TRUE,915570,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,920401
"920501",9436729," 1084.7","634.3",3990,5,TRUE,915674,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,920501
"920601",9436829," 1091.3","636.6",4001,5,TRUE,915775,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,920601
"920701",9436929," 1095.0","632.3",4007,5,TRUE,915875,FALSE,FALSE,FALSE,FALSE,199,FALSE,4339.48514851485,9.04059053534241,NA,NA,6,"Main",14,0.897285299999567,"down",1,270,"down",0.53530612244898,"conf","0.8799999999999999","0.7109477000012703","3.449499464858694",2.98162664861744,0.576195287195273,5,2654,"h","r",NA,920701
"920801",9440080,"  876.7","616.4",3875,5,TRUE,NA,NA,NA,NA,NA,200,TRUE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,920801
"920901",9440078,"  877.9","  617.5",3876,5,TRUE,916020,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,920901
"921001",9440177,"  879.5","  622.2",3867,5,TRUE,916120,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,921001
"921101",9440277,"  873.1","  625.3",3884,5,TRUE,916220,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,921101
"921201",9440377,"  874.5","  624.1",3878,5,TRUE,916320,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,921201
"921301",9440477,"  875.7","  628.8",3876,5,TRUE,916420,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,921301
"921401",9440577,"  875.6","  630.8",3903,5,TRUE,916520,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,921401
"921501",9440677,"  871.8","  632.2",3887,5,TRUE,916620,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,921501
"921601",9440777,"  895.8","  592.2",3848,5,TRUE,916722,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,921601
"921701",9440877,"  886.0","  568.5",3839,5,TRUE,916824,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,921701
"921801",9440977,"  884.5","  567.7",3840,5,TRUE,916924,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,921801
"921901",9441077,"  926.9","  556.2",3825,5,TRUE,917028,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,921901
"922001",9441177,"  927.2","  559.9",3829,5,TRUE,917128,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,922001
"922101",9441277,"  929.4","  562.2",3838,5,TRUE,917228,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,922101
"922201",9441377,"  929.2","  571.0",3854,5,TRUE,917328,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,922201
"922301",9441476,"  939.7","  576.7",3846,5,TRUE,917428,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,922301
"922401",9441576,"  942.5","  577.3",3883,5,TRUE,917528,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,922401
"922501",9441676,"  954.1","  595.2",3901.36774193548,5,TRUE,917628,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,922501
"922601",9441776,"   .","   .",3890.4,5,TRUE,917731,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,922601
"922701",9441876,"   .","   .",3879.43225806452,5,TRUE,917831,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,922701
"922801",9441976,"   .","   .",3868.46451612903,5,TRUE,917931,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,922801
"922901",9442076,"   .","   .",3857.49677419355,5,TRUE,918031,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,922901
"923001",9442176,"  842.9","  622.0",3846.52903225806,5,TRUE,918132,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,923001
"923101",9442276,"  915.0","  636.1",3846,5,TRUE,918238,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,923101
"923201",9442376,"  908.9","  649.5",3929,5,TRUE,918338,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,923201
"923301",9442476,"  934.8","  667.9",3989,5,TRUE,918442,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,923301
"923401",9442576,"  913.2","  669.9",3990,5,TRUE,918546,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,923401
"923501",9442676,"  913.0","  664.6",3977,5,TRUE,918647,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,923501
"923601",9442776,"  900.3","  649.7",3927,5,TRUE,918747,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,923601
"923701",9442876,"  899.7","  636.4",3920,5,TRUE,918847,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,923701
"923801",9442976,"  956.9","  625.7",3913,5,TRUE,918951,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,923801
"923901",9443076," 1026.7","  627.1",3897,5,TRUE,919055,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,923901
"924001",9443176," 1025.9","  632.0",3916,5,TRUE,919155,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,924001
"924101",9443276," 1027.0","  637.1",3938,5,TRUE,919255,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,924101
"924201",9443376," 1015.8","  644.3",3985,5,TRUE,919355,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,924201
"924301",9443476," 1016.4","  642.9",4003,5,TRUE,919455,FALSE,FALSE,FALSE,FALSE,200,FALSE,3885.63725490196,9.36159123277818,NA,NA,6,"Main",15,1.42305730000044,"down",1,270,"down",0.555510204081633,"control","0.3600000000000001","1.095889199999874","2.6540408299330744",2.15161202944245,0.742293614575627,5,2654,"h","r",NA,924301
